policy_loss,explained_variance,value_loss,total_timesteps,fps,nupdates,policy_entropy
0.002239089459180832,0.9536140933632851,0.15037234127521515,1832040,1887,6543,0.08294085413217545
0.0016320329159498215,0.9128106907010078,0.3116452693939209,1832320,1887,6544,0.07003683596849442
-0.016584176570177078,0.9519128538668156,0.16915538907051086,1832600,1887,6545,0.06216531619429588
0.008306179195642471,0.9436078555881977,0.21843409538269043,1832880,1887,6546,0.06813616305589676
-0.0071158637292683125,0.9568066857755184,0.14705970883369446,1833160,1887,6547,0.07064342498779297
0.0073923091404139996,0.9547371901571751,0.2050984799861908,1833440,1887,6548,0.10978313535451889
-0.029455728828907013,0.9496575929224491,0.1931561678647995,1833720,1887,6549,0.06057934835553169
0.0026440350338816643,0.9343515932559967,0.2848178744316101,1834000,1887,6550,0.07237660884857178
0.0011575438547879457,0.941383633762598,0.19930775463581085,1834280,1887,6551,0.05909591540694237
-0.010727396234869957,0.9674213714897633,0.10976942628622055,1834560,1887,6552,0.07984396815299988
-0.003242030506953597,0.9642444849014282,0.12065768986940384,1834840,1887,6553,0.07491067051887512
-0.003463390748947859,0.9807615783065557,0.07678412646055222,1835120,1887,6554,0.0584576390683651
-0.001147165079601109,0.9748932719230652,0.09124873578548431,1835400,1887,6555,0.06616926193237305
-0.016042368486523628,0.9585110619664192,0.1763543337583542,1835680,1887,6556,0.06997999548912048
0.002786703873425722,0.957627184689045,0.16823554039001465,1835960,1887,6557,0.07594917714595795
-0.016882387921214104,0.8924977630376816,0.35452091693878174,1836240,1887,6558,0.10052236914634705
-0.009835615754127502,0.9609405621886253,0.12001928687095642,1836520,1887,6559,0.08058148622512817
-0.00018260505748912692,0.9734496232122183,0.09899842739105225,1836800,1887,6560,0.07168261706829071
-0.00830751657485962,0.970769552513957,0.12047846615314484,1837080,1887,6561,0.07231904566287994
-0.016817621886730194,0.9567566066980362,0.1549435406923294,1837360,1887,6562,0.08057598769664764
0.004360359162092209,0.970586821436882,0.1392657458782196,1837640,1887,6563,0.06870993971824646
