#{"t_start": 1514340648.9307256, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
7.0,8,1419.705993
6.0,7,1419.729394
7.0,8,1419.828265
10.0,11,1419.874871
3.0,4,1419.894976
9.0,10,1420.018689
6.0,7,1420.043905
8.0,9,1420.158771
9.0,10,1420.193691
9.0,10,1420.31467
9.0,10,1420.346231
4.0,5,1420.420042
8.0,9,1420.458358
4.0,5,1420.479013
8.0,9,1420.579929
8.0,9,1420.609215
10.0,11,1420.717428
7.0,8,1420.744399
6.0,7,1420.766392
6.0,7,1420.847225
10.0,11,1420.898547
8.0,9,1421.005919
6.0,7,1421.028084
8.0,9,1421.128088
8.0,9,1421.158639
13.0,14,1421.275105
7.0,8,1421.306594
10.0,11,1421.425208
8.0,9,1421.452646
9.0,10,1421.567502
9.0,10,1421.599211
10.0,11,1421.704468
11.0,12,1421.74594
9.0,10,1421.844926
13.0,14,1421.891649
9.0,10,1422.002757
5.0,6,1422.023811
8.0,9,1422.125424
8.0,9,1422.158256
4.0,5,1422.174686
8.0,9,1422.271302
11.0,12,1422.311996
12.0,13,1422.422962
9.0,10,1422.528993
10.0,11,1422.564355
11.0,12,1422.676937
11.0,12,1422.720721
8.0,9,1422.805285
8.0,9,1422.84382
7.0,8,1422.944865
8.0,9,1422.976261
7.0,8,1423.086958
6.0,7,1423.111698
8.0,9,1423.137421
8.0,9,1423.243446
9.0,10,1423.272506
6.0,7,1423.354504
9.0,10,1423.39119
7.0,8,1423.496652
7.0,8,1423.52095
9.0,10,1423.555794
8.0,9,1423.673186
7.0,8,1423.699905
11.0,12,1423.808127
8.0,9,1423.838788
1.0,2,1423.846643
8.0,9,1423.933557
9.0,10,1423.965777
6.0,7,1424.064331
6.0,7,1424.084051
11.0,12,1424.188815
10.0,11,1424.23521
8.0,9,1424.335874
5.0,6,1424.354697
8.0,9,1424.391984
10.0,11,1424.504068
6.0,7,1424.531223
6.0,7,1424.635602
7.0,8,1424.666121
12.0,13,1424.791961
8.0,9,1424.82042
11.0,12,1424.922283
7.0,8,1424.953438
10.0,11,1425.064213
11.0,12,1425.109613
11.0,12,1425.223472
9.0,10,1425.263879
4.0,5,1425.343742
11.0,12,1425.393347
8.0,9,1425.499894
10.0,11,1425.536993
10.0,11,1425.648061
9.0,10,1425.688691
5.0,6,1425.767969
4.0,5,1425.790014
10.0,11,1425.825966
10.0,11,1425.93632
9.0,10,1425.973321
7.0,8,1426.07587
4.0,5,1426.08959
11.0,12,1426.185563
6.0,7,1426.210969
5.0,6,1426.232185
7.0,8,1426.327493
8.0,9,1426.372646
6.0,7,1426.469367
6.0,7,1426.492912
9.0,10,1426.530028
9.0,10,1426.625287
7.0,8,1426.652814
10.0,11,1426.75423
8.0,9,1426.795177
7.0,8,1426.888812
8.0,9,1426.914751
10.0,11,1427.011127
11.0,12,1427.062134
9.0,10,1427.160877
5.0,6,1427.18355
11.0,12,1427.304587
6.0,7,1427.325972
11.0,12,1427.439188
10.0,11,1427.474245
8.0,9,1427.559171
6.0,7,1427.579531
2.0,3,1427.590175
10.0,11,1427.714338
8.0,9,1427.740644
11.0,12,1427.860062
9.0,10,1427.897982
8.0,9,1428.002748
7.0,8,1428.025878
7.0,8,1428.129597
7.0,8,1428.154966
7.0,8,1428.181875
9.0,10,1428.281885
8.0,9,1428.319584
9.0,10,1428.421335
7.0,8,1428.450736
9.0,10,1428.55778
11.0,12,1428.598724
7.0,8,1428.709386
7.0,8,1428.736554
6.0,7,1428.760349
10.0,11,1428.878499
5.0,6,1428.896918
7.0,8,1428.986101
8.0,9,1429.012632
7.0,8,1429.104561
13.0,14,1429.145703
8.0,9,1429.259317
6.0,7,1429.28123
8.0,9,1429.307811
10.0,11,1429.414457
9.0,10,1429.509982
5.0,6,1429.52454
4.0,5,1429.5426
8.0,9,1429.654319
13.0,14,1429.698745
4.0,5,1429.720638
6.0,7,1429.813074
6.0,7,1429.839884
10.0,11,1429.93539
11.0,12,1429.981299
8.0,9,1430.09703
10.0,11,1430.13663
10.0,11,1430.246908
12.0,13,1430.354661
9.0,10,1430.385018
7.0,8,1430.41135
8.0,9,1430.513952
12.0,13,1430.635108
11.0,12,1430.670491
10.0,11,1430.764059
3.0,4,1430.784442
12.0,13,1430.900603
10.0,11,1430.938001
5.0,6,1430.96327
8.0,9,1431.070101
12.0,13,1431.111786
10.0,11,1431.206922
11.0,12,1431.312502
8.0,9,1431.347476
12.0,13,1431.474048
8.0,9,1431.501483
9.0,10,1431.604876
7.0,8,1431.635677
12.0,13,1431.742386
4.0,5,1431.764561
7.0,8,1431.792485
10.0,11,1431.903635
8.0,9,1431.928463
9.0,10,1432.024765
7.0,8,1432.05184
8.0,9,1432.149153
9.0,10,1432.18648
7.0,8,1432.284716
11.0,12,1432.324196
8.0,9,1432.414278
7.0,8,1432.445606
7.0,8,1432.472931
9.0,10,1432.568919
9.0,10,1432.610038
10.0,11,1432.718248
10.0,11,1432.812047
5.0,6,1432.832226
7.0,8,1432.859592
7.0,8,1432.962482
10.0,11,1432.998184
9.0,10,1433.122793
8.0,9,1433.151601
12.0,13,1433.262577
4.0,5,1433.282955
8.0,9,1433.390364
8.0,9,1433.416393
10.0,11,1433.541189
8.0,9,1433.569592
9.0,10,1433.602838
13.0,14,1433.740379
7.0,8,1433.840775
7.0,8,1433.868001
10.0,11,1433.978703
8.0,9,1434.002909
7.0,8,1434.033993
5.0,6,1434.137935
9.0,10,1434.176971
12.0,13,1434.289505
5.0,6,1434.311672
9.0,10,1434.405722
5.0,6,1434.423174
8.0,9,1434.453539
5.0,6,1434.554974
7.0,8,1434.578754
10.0,11,1434.675936
9.0,10,1434.710765
10.0,11,1434.808515
7.0,8,1434.839314
7.0,8,1434.864769
11.0,12,1434.982094
10.0,11,1435.103695
9.0,10,1435.13488
6.0,7,1435.158615
6.0,7,1435.244811
7.0,8,1435.285503
6.0,7,1435.388441
8.0,9,1435.419687
7.0,8,1435.444505
6.0,7,1435.540338
6.0,7,1435.568162
9.0,10,1435.675627
11.0,12,1435.725634
11.0,12,1435.855356
6.0,7,1435.876045
7.0,8,1435.970841
7.0,8,1435.998676
8.0,9,1436.031359
7.0,8,1436.131674
6.0,7,1436.161329
8.0,9,1436.264534
7.0,8,1436.295084
5.0,6,1436.319421
9.0,10,1436.443264
11.0,12,1436.482852
7.0,8,1436.58479
9.0,10,1436.619945
9.0,10,1436.724207
7.0,8,1436.751967
9.0,10,1436.850121
8.0,9,1436.886219
10.0,11,1437.00454
8.0,9,1437.045002
5.0,6,1437.075951
12.0,13,1437.212681
6.0,7,1437.241515
9.0,10,1437.341295
7.0,8,1437.37034
8.0,9,1437.46821
11.0,12,1437.511284
9.0,10,1437.630691
2.0,3,1437.639852
12.0,13,1437.767609
7.0,8,1437.792972
8.0,9,1437.880489
7.0,8,1437.911533
9.0,10,1437.946079
8.0,9,1438.049977
9.0,10,1438.083353
10.0,11,1438.198769
6.0,7,1438.227515
9.0,10,1438.327912
9.0,10,1438.366282
5.0,6,1438.459042
7.0,8,1438.484377
12.0,13,1438.608481
7.0,8,1438.636281
6.0,7,1438.660893
8.0,9,1438.751138
5.0,6,1438.777086
5.0,6,1438.798242
3.0,4,1438.885671
8.0,9,1438.917692
5.0,6,1438.944109
11.0,12,1439.072991
10.0,11,1439.186499
5.0,6,1439.20737
7.0,8,1439.23439
6.0,7,1439.323683
10.0,11,1439.365389
11.0,12,1439.474774
9.0,10,1439.515807
10.0,11,1439.634805
11.0,12,1439.673427
14.0,15,1439.785305
9.0,10,1439.894272
8.0,9,1439.924722
7.0,8,1440.046107
13.0,14,1440.089869
4.0,5,1440.108372
8.0,9,1440.199547
0,2,1440.206729
10.0,11,1440.31772
11.0,12,1440.362742
7.0,8,1440.469593
10.0,11,1440.50338
10.0,11,1440.620784
4.0,5,1440.635828
7.0,8,1440.657981
10.0,11,1440.767163
8.0,9,1440.800706
9.0,10,1440.903501
8.0,9,1440.937393
10.0,11,1441.05196
6.0,7,1441.074671
10.0,11,1441.187571
11.0,12,1441.226079
8.0,9,1441.311001
8.0,9,1441.347067
8.0,9,1441.448794
9.0,10,1441.483083
8.0,9,1441.597358
4.0,5,1441.612777
9.0,10,1441.650011
10.0,11,1441.750425
14.0,15,1441.872956
9.0,10,1441.927828
10.0,11,1442.046117
8.0,9,1442.080238
5.0,6,1442.112073
6.0,7,1442.217629
7.0,8,1442.241707
6.0,7,1442.329911
9.0,10,1442.374029
9.0,10,1442.482724
6.0,7,1442.50545
8.0,9,1442.536953
8.0,9,1442.649296
10.0,11,1442.68698
11.0,12,1442.793395
10.0,11,1442.898794
6.0,7,1442.922939
8.0,9,1442.964938
7.0,8,1443.067426
7.0,8,1443.09129
10.0,11,1443.200505
9.0,10,1443.23579
8.0,9,1443.336797
7.0,8,1443.362549
8.0,9,1443.403225
13.0,14,1443.529226
8.0,9,1443.645765
9.0,10,1443.676853
10.0,11,1443.77574
7.0,8,1443.801188
8.0,9,1443.898876
5.0,6,1443.917404
11.0,12,1443.967362
9.0,10,1444.076335
7.0,8,1444.101922
11.0,12,1444.208057
8.0,9,1444.237634
10.0,11,1444.347618
11.0,12,1444.463822
8.0,9,1444.490012
9.0,10,1444.518216
7.0,8,1444.617539
10.0,11,1444.654822
7.0,8,1444.75479
9.0,10,1444.79465
7.0,8,1444.897876
7.0,8,1444.925475
7.0,8,1445.0217
10.0,11,1445.057976
5.0,6,1445.079013
8.0,9,1445.169674
8.0,9,1445.212682
8.0,9,1445.321732
12.0,13,1445.365527
9.0,10,1445.480134
8.0,9,1445.509244
8.0,9,1445.610439
4.0,5,1445.632053
8.0,9,1445.666215
5.0,6,1445.75953
7.0,8,1445.788627
7.0,8,1445.897464
11.0,12,1445.93631
8.0,9,1446.027787
9.0,10,1446.07203
11.0,12,1446.183241
10.0,11,1446.218744
8.0,9,1446.327918
10.0,11,1446.361553
11.0,12,1446.469179
7.0,8,1446.502115
7.0,8,1446.605035
8.0,9,1446.634564
7.0,8,1446.750281
10.0,11,1446.787219
9.0,10,1446.882851
9.0,10,1446.913715
8.0,9,1447.005954
7.0,8,1447.039362
13.0,14,1447.155619
8.0,9,1447.190007
6.0,7,1447.223496
9.0,10,1447.332256
6.0,7,1447.355741
8.0,9,1447.44642
6.0,7,1447.471451
12.0,13,1447.582775
9.0,10,1447.617897
5.0,6,1447.713396
12.0,13,1447.752003
8.0,9,1447.860336
12.0,13,1447.9007
6.0,7,1447.992337
11.0,12,1448.035651
5.0,6,1448.118068
10.0,11,1448.152323
9.0,10,1448.263815
9.0,10,1448.294327
9.0,10,1448.408674
9.0,10,1448.441081
6.0,7,1448.459854
7.0,8,1448.553761
4.0,5,1448.571921
7.0,8,1448.599613
7.0,8,1448.691971
11.0,12,1448.739225
7.0,8,1448.845185
6.0,7,1448.865197
10.0,11,1448.967449
9.0,10,1449.001758
4.0,5,1449.087313
7.0,8,1449.111287
4.0,5,1449.135576
10.0,11,1449.243221
11.0,12,1449.279337
7.0,8,1449.358118
9.0,10,1449.395594
6.0,7,1449.489098
6.0,7,1449.515526
5.0,6,1449.539038
9.0,10,1449.647833
8.0,9,1449.672237
8.0,9,1449.779319
7.0,8,1449.804051
10.0,11,1449.900742
9.0,10,1449.946456
6.0,7,1449.972458
8.0,9,1450.069645
9.0,10,1450.105177
8.0,9,1450.224386
12.0,13,1450.261604
12.0,13,1450.373686
8.0,9,1450.478031
7.0,8,1450.50004
6.0,7,1450.523211
10.0,11,1450.63689
10.0,11,1450.67159
7.0,8,1450.767615
8.0,9,1450.802212
10.0,11,1450.906761
11.0,12,1450.947964
7.0,8,1451.046685
9.0,10,1451.074855
9.0,10,1451.191084
10.0,11,1451.227556
8.0,9,1451.315226
8.0,9,1451.350225
5.0,6,1451.447474
10.0,11,1451.482893
6.0,7,1451.518546
12.0,13,1451.639343
7.0,8,1451.730439
9.0,10,1451.760877
8.0,9,1451.790105
8.0,9,1451.882494
8.0,9,1451.911421
10.0,11,1452.027456
5.0,6,1452.044668
14.0,15,1452.156531
11.0,12,1452.271859
9.0,10,1452.311344
11.0,12,1452.430983
10.0,11,1452.474958
8.0,9,1452.573588
8.0,9,1452.60198
9.0,10,1452.70364
6.0,7,1452.724692
7.0,8,1452.750073
6.0,7,1452.827116
8.0,9,1452.85849
9.0,10,1452.95831
7.0,8,1452.986545
7.0,8,1453.019966
10.0,11,1453.132265
7.0,8,1453.158884
9.0,10,1453.258677
13.0,14,1453.371574
10.0,11,1453.409024
10.0,11,1453.525935
7.0,8,1453.550748
8.0,9,1453.640679
9.0,10,1453.678661
7.0,8,1453.707169
10.0,11,1453.815199
4.0,5,1453.833038
9.0,10,1453.947091
10.0,11,1453.98482
8.0,9,1454.078113
9.0,10,1454.110531
9.0,10,1454.20756
6.0,7,1454.236688
8.0,9,1454.344837
11.0,12,1454.376261
12.0,13,1454.493333
8.0,9,1454.522501
11.0,12,1454.624923
7.0,8,1454.649298
8.0,9,1454.745354
8.0,9,1454.78247
11.0,12,1454.895524
8.0,9,1454.927376
7.0,8,1455.020877
6.0,7,1455.046311
7.0,8,1455.073315
8.0,9,1455.165901
9.0,10,1455.208474
9.0,10,1455.31258
7.0,8,1455.334492
9.0,10,1455.435685
13.0,14,1455.476718
2.0,3,1455.542878
10.0,11,1455.583854
8.0,9,1455.682154
5.0,6,1455.699594
9.0,10,1455.742343
10.0,11,1455.855621
6.0,7,1455.881173
13.0,14,1455.98449
6.0,7,1456.012225
6.0,7,1456.106855
10.0,11,1456.1455
9.0,10,1456.276264
5.0,6,1456.297258
9.0,10,1456.417426
9.0,10,1456.447899
6.0,7,1456.467818
7.0,8,1456.561595
8.0,9,1456.591418
8.0,9,1456.689675
10.0,11,1456.730258
7.0,8,1456.831378
12.0,13,1456.872262
9.0,10,1456.973956
9.0,10,1457.007251
6.0,7,1457.105979
9.0,10,1457.145496
8.0,9,1457.249657
4.0,5,1457.262815
8.0,9,1457.298128
8.0,9,1457.414662
10.0,11,1457.446834
8.0,9,1457.549993
6.0,7,1457.573922
8.0,9,1457.663845
7.0,8,1457.691859
10.0,11,1457.730482
8.0,9,1457.836972
6.0,7,1457.861594
6.0,7,1457.953721
8.0,9,1457.986323
12.0,13,1458.092043
8.0,9,1458.131891
11.0,12,1458.245665
4.0,5,1458.263775
9.0,10,1458.384935
12.0,13,1458.423438
11.0,12,1458.542726
10.0,11,1458.578739
10.0,11,1458.685562
3.0,4,1458.701266
1.0,2,1458.708207
5.0,6,1458.730222
9.0,10,1458.830827
3.0,4,1458.843915
9.0,10,1458.9507
6.0,7,1458.974291
9.0,10,1459.086636
6.0,7,1459.112459
7.0,8,1459.138773
10.0,11,1459.244729
13.0,14,1459.35673
14.0,15,1459.414476
10.0,11,1459.528475
9.0,10,1459.570004
10.0,11,1459.684708
9.0,10,1459.726947
6.0,7,1459.832161
10.0,11,1459.863578
9.0,10,1459.959847
6.0,7,1459.988379
10.0,11,1460.101708
5.0,6,1460.121427
8.0,9,1460.163681
10.0,11,1460.291847
6.0,7,1460.319196
2.0,3,1460.331667
7.0,8,1460.435737
5.0,6,1460.452921
6.0,7,1460.542957
7.0,8,1460.569529
8.0,9,1460.599406
11.0,12,1460.709089
9.0,10,1460.741102
7.0,8,1460.843046
4.0,5,1460.860029
9.0,10,1460.968034
8.0,9,1460.995345
8.0,9,1461.087429
5.0,6,1461.107646
9.0,10,1461.141391
12.0,13,1461.246403
9.0,10,1461.286563
8.0,9,1461.392604
8.0,9,1461.426076
6.0,7,1461.52215
9.0,10,1461.558758
9.0,10,1461.657628
12.0,13,1461.707188
9.0,10,1461.810177
6.0,7,1461.832377
8.0,9,1461.925621
8.0,9,1461.963306
7.0,8,1462.062247
10.0,11,1462.094034
8.0,9,1462.205254
9.0,10,1462.234792
7.0,8,1462.263231
9.0,10,1462.353954
10.0,11,1462.39499
10.0,11,1462.507972
13.0,14,1462.634011
6.0,7,1462.661989
7.0,8,1462.688381
7.0,8,1462.772783
9.0,10,1462.807632
4.0,5,1462.8973
8.0,9,1462.927587
11.0,12,1463.037892
7.0,8,1463.063035
8.0,9,1463.170462
7.0,8,1463.194023
6.0,7,1463.224077
6.0,7,1463.326819
8.0,9,1463.358055
9.0,10,1463.473449
10.0,11,1463.509407
9.0,10,1463.606214
12.0,13,1463.647064
8.0,9,1463.749798
9.0,10,1463.785315
10.0,11,1463.905519
7.0,8,1463.939101
9.0,10,1464.050735
8.0,9,1464.082248
6.0,7,1464.104884
11.0,12,1464.232105
6.0,7,1464.256633
8.0,9,1464.355667
8.0,9,1464.401217
7.0,8,1464.510729
7.0,8,1464.53374
10.0,11,1464.654531
9.0,10,1464.686148
4.0,5,1464.703903
4.0,5,1464.790433
6.0,7,1464.812998
8.0,9,1464.842436
10.0,11,1464.950679
5.0,6,1464.974522
6.0,7,1465.080925
8.0,9,1465.111557
10.0,11,1465.207102
10.0,11,1465.251506
7.0,8,1465.350629
6.0,7,1465.371424
7.0,8,1465.400944
9.0,10,1465.507433
7.0,8,1465.533334
4.0,5,1465.618513
6.0,7,1465.637753
9.0,10,1465.670748
8.0,9,1465.776558
11.0,12,1465.817915
7.0,8,1465.924773
10.0,11,1465.955428
10.0,11,1466.050725
5.0,6,1466.075174
7.0,8,1466.176253
7.0,8,1466.198324
7.0,8,1466.230742
10.0,11,1466.339968
10.0,11,1466.440275
7.0,8,1466.472172
6.0,7,1466.500211
7.0,8,1466.602875
7.0,8,1466.628263
6.0,7,1466.657909
4.0,5,1466.752885
6.0,7,1466.774258
10.0,11,1466.879923
6.0,7,1466.900929
8.0,9,1466.935878
8.0,9,1467.023401
6.0,7,1467.055383
10.0,11,1467.170505
8.0,9,1467.199163
7.0,8,1467.291481
8.0,9,1467.324357
10.0,11,1467.423445
9.0,10,1467.457423
7.0,8,1467.490388
9.0,10,1467.596256
10.0,11,1467.713153
9.0,10,1467.744105
10.0,11,1467.843066
8.0,9,1467.879783
8.0,9,1467.910825
9.0,10,1468.020786
10.0,11,1468.133929
8.0,9,1468.1603
7.0,8,1468.20417
5.0,6,1468.300443
12.0,13,1468.339173
8.0,9,1468.439364
7.0,8,1468.471532
10.0,11,1468.586862
9.0,10,1468.620869
10.0,11,1468.727214
6.0,7,1468.753222
6.0,7,1468.776512
9.0,10,1468.882003
9.0,10,1468.912622
12.0,13,1469.022809
6.0,7,1469.045735
9.0,10,1469.151376
11.0,12,1469.269562
5.0,6,1469.288318
8.0,9,1469.315134
5.0,6,1469.392492
8.0,9,1469.418486
10.0,11,1469.527157
5.0,6,1469.545432
10.0,11,1469.593444
16.0,17,1469.718079
6.0,7,1469.810392
8.0,9,1469.843213
12.0,13,1469.948401
6.0,7,1469.981046
9.0,10,1470.090884
7.0,8,1470.117295
4.0,5,1470.135537
10.0,11,1470.251458
5.0,6,1470.269017
9.0,10,1470.360321
7.0,8,1470.384683
7.0,8,1470.409476
9.0,10,1470.504939
9.0,10,1470.538063
12.0,13,1470.653708
12.0,13,1470.764757
5.0,6,1470.784991
8.0,9,1470.817059
8.0,9,1470.928184
11.0,12,1471.036172
7.0,8,1471.062462
12.0,13,1471.189584
7.0,8,1471.221261
7.0,8,1471.246156
8.0,9,1471.35406
9.0,10,1471.382608
5.0,6,1471.467878
10.0,11,1471.501535
7.0,8,1471.592802
12.0,13,1471.635193
5.0,6,1471.733705
7.0,8,1471.76287
8.0,9,1471.791552
6.0,7,1471.887926
7.0,8,1471.914151
9.0,10,1472.008997
9.0,10,1472.043561
7.0,8,1472.135063
10.0,11,1472.172613
9.0,10,1472.290656
8.0,9,1472.321871
10.0,11,1472.448594
8.0,9,1472.473029
8.0,9,1472.500987
9.0,10,1472.606937
11.0,12,1472.704765
8.0,9,1472.74149
10.0,11,1472.855522
10.0,11,1472.898541
8.0,9,1472.999122
11.0,12,1473.037008
9.0,10,1473.142263
10.0,11,1473.186374
6.0,7,1473.269781
11.0,12,1473.311864
8.0,9,1473.417953
8.0,9,1473.454171
6.0,7,1473.477463
7.0,8,1473.57721
10.0,11,1473.613588
9.0,10,1473.706253
10.0,11,1473.745712
7.0,8,1473.850118
8.0,9,1473.883694
6.0,7,1473.983471
11.0,12,1474.019907
9.0,10,1474.12472
8.0,9,1474.156672
4.0,5,1474.172626
7.0,8,1474.26025
5.0,6,1474.280146
3.0,4,1474.300998
9.0,10,1474.407506
8.0,9,1474.436316
10.0,11,1474.544162
6.0,7,1474.570224
11.0,12,1474.672204
9.0,10,1474.707722
7.0,8,1474.805473
8.0,9,1474.83567
14.0,15,1474.957639
7.0,8,1474.982629
10.0,11,1475.091508
10.0,11,1475.123688
9.0,10,1475.215558
8.0,9,1475.252106
5.0,6,1475.347101
8.0,9,1475.376078
10.0,11,1475.507493
10.0,11,1475.540249
5.0,6,1475.562397
5.0,6,1475.656624
14.0,15,1475.766756
8.0,9,1475.796868
8.0,9,1475.829398
5.0,6,1475.929341
5.0,6,1475.954342
7.0,8,1475.985467
9.0,10,1476.093723
12.0,13,1476.206978
8.0,9,1476.236793
7.0,8,1476.262154
6.0,7,1476.351731
7.0,8,1476.384528
9.0,10,1476.497548
7.0,8,1476.529233
8.0,9,1476.641337
8.0,9,1476.671009
7.0,8,1476.693765
10.0,11,1476.79548
7.0,8,1476.82307
9.0,10,1476.921954
5.0,6,1476.949434
11.0,12,1477.067808
11.0,12,1477.112148
6.0,7,1477.212625
10.0,11,1477.246061
10.0,11,1477.339082
7.0,8,1477.365644
8.0,9,1477.470152
8.0,9,1477.496464
7.0,8,1477.518103
10.0,11,1477.617946
9.0,10,1477.719115
7.0,8,1477.739262
9.0,10,1477.778918
8.0,9,1477.884701
9.0,10,1477.920301
11.0,12,1478.020892
9.0,10,1478.062141
7.0,8,1478.162105
7.0,8,1478.200236
9.0,10,1478.313241
9.0,10,1478.355726
8.0,9,1478.464988
10.0,11,1478.500161
9.0,10,1478.607439
8.0,9,1478.637317
7.0,8,1478.720062
5.0,6,1478.740816
8.0,9,1478.775373
9.0,10,1478.878442
10.0,11,1478.918544
8.0,9,1479.017671
12.0,13,1479.11849
7.0,8,1479.142507
12.0,13,1479.276307
10.0,11,1479.313187
6.0,7,1479.336205
6.0,7,1479.440812
9.0,10,1479.474278
9.0,10,1479.581857
9.0,10,1479.614882
4.0,5,1479.701609
10.0,11,1479.740275
12.0,13,1479.857595
9.0,10,1479.89434
10.0,11,1480.013395
9.0,10,1480.042654
11.0,12,1480.151452
7.0,8,1480.183682
14.0,15,1480.307855
4.0,5,1480.323889
11.0,12,1480.442405
5.0,6,1480.463124
9.0,10,1480.569321
6.0,7,1480.599414
6.0,7,1480.622496
7.0,8,1480.708158
7.0,8,1480.743693
10.0,11,1480.850542
7.0,8,1480.87714
7.0,8,1480.994433
11.0,12,1481.029354
9.0,10,1481.143262
10.0,11,1481.180438
9.0,10,1481.270163
11.0,12,1481.317799
11.0,12,1481.440469
9.0,10,1481.474504
5.0,6,1481.56
7.0,8,1481.593113
6.0,7,1481.617678
10.0,11,1481.722745
7.0,8,1481.756442
6.0,7,1481.865369
8.0,9,1481.899984
9.0,10,1482.01991
11.0,12,1482.061169
8.0,9,1482.155675
7.0,8,1482.1849
8.0,9,1482.277672
9.0,10,1482.314122
9.0,10,1482.427715
5.0,6,1482.446549
11.0,12,1482.571616
11.0,12,1482.610404
5.0,6,1482.626369
9.0,10,1482.725269
5.0,6,1482.750647
6.0,7,1482.849952
7.0,8,1482.881896
9.0,10,1482.915889
8.0,9,1483.021593
4.0,5,1483.038174
12.0,13,1483.164712
8.0,9,1483.189206
10.0,11,1483.295774
7.0,8,1483.327405
4.0,5,1483.344375
6.0,7,1483.429347
8.0,9,1483.468377
5.0,6,1483.561692
5.0,6,1483.581341
11.0,12,1483.635163
10.0,11,1483.739014
8.0,9,1483.776094
6.0,7,1483.865301
9.0,10,1483.896945
6.0,7,1483.984049
13.0,14,1484.033474
7.0,8,1484.139447
7.0,8,1484.168776
8.0,9,1484.26841
11.0,12,1484.313336
5.0,6,1484.399036
8.0,9,1484.422966
5.0,6,1484.442818
6.0,7,1484.548218
9.0,10,1484.579463
9.0,10,1484.67963
11.0,12,1484.717264
9.0,10,1484.818947
6.0,7,1484.844412
9.0,10,1484.955932
6.0,7,1484.979219
8.0,9,1485.016634
7.0,8,1485.121778
14.0,15,1485.2519
4.0,5,1485.269259
7.0,8,1485.294599
9.0,10,1485.385964
10.0,11,1485.429522
10.0,11,1485.533846
8.0,9,1485.567923
9.0,10,1485.679572
13.0,14,1485.725523
10.0,11,1485.825571
10.0,11,1485.946762
8.0,9,1485.972485
9.0,10,1486.015782
6.0,7,1486.122909
8.0,9,1486.153106
5.0,6,1486.23749
9.0,10,1486.274559
8.0,9,1486.380703
7.0,8,1486.409081
7.0,8,1486.443332
8.0,9,1486.544829
10.0,11,1486.578894
7.0,8,1486.663035
9.0,10,1486.698261
9.0,10,1486.801657
6.0,7,1486.826402
9.0,10,1486.952042
5.0,6,1486.969064
10.0,11,1487.000067
9.0,10,1487.117192
7.0,8,1487.145465
6.0,7,1487.230072
5.0,6,1487.252159
8.0,9,1487.285267
8.0,9,1487.374136
6.0,7,1487.401473
6.0,7,1487.511108
8.0,9,1487.539935
8.0,9,1487.571765
5.0,6,1487.662336
6.0,7,1487.683243
6.0,7,1487.704681
9.0,10,1487.801556
11.0,12,1487.922667
7.0,8,1487.948183
8.0,9,1487.981169
7.0,8,1488.081303
6.0,7,1488.103642
12.0,13,1488.214321
12.0,13,1488.259338
5.0,6,1488.341787
7.0,8,1488.372206
7.0,8,1488.482796
6.0,7,1488.500049
7.0,8,1488.527938
6.0,7,1488.637128
8.0,9,1488.665575
6.0,7,1488.691058
12.0,13,1488.80859
8.0,9,1488.893086
8.0,9,1488.929708
6.0,7,1488.955034
6.0,7,1489.04732
5.0,6,1489.069186
8.0,9,1489.110398
8.0,9,1489.214971
5.0,6,1489.238755
10.0,11,1489.348072
11.0,12,1489.388554
8.0,9,1489.490371
6.0,7,1489.517791
9.0,10,1489.630879
13.0,14,1489.67598
4.0,5,1489.774767
7.0,8,1489.799697
7.0,8,1489.823474
11.0,12,1489.927152
7.0,8,1489.960329
10.0,11,1490.071786
10.0,11,1490.198734
7.0,8,1490.223655
10.0,11,1490.272621
13.0,14,1490.400595
6.0,7,1490.491363
8.0,9,1490.518575
9.0,10,1490.553788
6.0,7,1490.640723
9.0,10,1490.680648
4.0,5,1490.77793
11.0,12,1490.811686
4.0,5,1490.833934
7.0,8,1490.93327
9.0,10,1490.970915
7.0,8,1491.063954
12.0,13,1491.106498
4.0,5,1491.189391
7.0,8,1491.213789
9.0,10,1491.332601
8.0,9,1491.360148
8.0,9,1491.392444
10.0,11,1491.489621
8.0,9,1491.520929
7.0,8,1491.608823
8.0,9,1491.641722
9.0,10,1491.750594
8.0,9,1491.782316
6.0,7,1491.865295
7.0,8,1491.895843
10.0,11,1492.002843
9.0,10,1492.037707
7.0,8,1492.069555
10.0,11,1492.177743
12.0,13,1492.298703
11.0,12,1492.33845
6.0,7,1492.423706
9.0,10,1492.456427
6.0,7,1492.480251
6.0,7,1492.568236
8.0,9,1492.599186
10.0,11,1492.717504
8.0,9,1492.748859
8.0,9,1492.85898
6.0,7,1492.886833
4.0,5,1492.907116
7.0,8,1492.993673
8.0,9,1493.025222
7.0,8,1493.123308
8.0,9,1493.148554
9.0,10,1493.194958
7.0,8,1493.300948
9.0,10,1493.335915
5.0,6,1493.425183
11.0,12,1493.465399
9.0,10,1493.56097
7.0,8,1493.592625
6.0,7,1493.691593
11.0,12,1493.723783
8.0,9,1493.829329
9.0,10,1493.863545
11.0,12,1493.97235
10.0,11,1494.016864
8.0,9,1494.116735
7.0,8,1494.142736
8.0,9,1494.256572
6.0,7,1494.279638
9.0,10,1494.311865
10.0,11,1494.428346
8.0,9,1494.460747
