#{"t_start": 1514340648.9171453, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
5.0,6,2245.006156
8.0,9,2245.032361
10.0,11,2245.129486
9.0,10,2245.157694
9.0,10,2245.256078
8.0,9,2245.290611
8.0,9,2245.329841
6.0,7,2245.427883
11.0,12,2245.465984
9.0,10,2245.559526
9.0,10,2245.590965
7.0,8,2245.682953
9.0,10,2245.714744
10.0,11,2245.816077
5.0,6,2245.835445
8.0,9,2245.930857
8.0,9,2245.969701
12.0,13,2246.085078
6.0,7,2246.109162
9.0,10,2246.234123
10.0,11,2246.265718
10.0,11,2246.36853
9.0,10,2246.404374
6.0,7,2246.489708
11.0,12,2246.532605
7.0,8,2246.635942
4.0,5,2246.648659
10.0,11,2246.698548
12.0,13,2246.821656
8.0,9,2246.847637
9.0,10,2246.946882
9.0,10,2246.980151
7.0,8,2247.061692
8.0,9,2247.097694
11.0,12,2247.205841
11.0,12,2247.253076
8.0,9,2247.349795
8.0,9,2247.379039
8.0,9,2247.472766
7.0,8,2247.498378
11.0,12,2247.61955
9.0,10,2247.654217
9.0,10,2247.749748
7.0,8,2247.778677
11.0,12,2247.895231
8.0,9,2247.926811
12.0,13,2248.047801
9.0,10,2248.082821
7.0,8,2248.174679
9.0,10,2248.222635
12.0,13,2248.338337
8.0,9,2248.37037
9.0,10,2248.468475
8.0,9,2248.497801
7.0,8,2248.587626
11.0,12,2248.630614
7.0,8,2248.737674
9.0,10,2248.76823
7.0,8,2248.87245
9.0,10,2248.903859
8.0,9,2248.989275
7.0,8,2249.010144
12.0,13,2249.133363
8.0,9,2249.163589
8.0,9,2249.254958
11.0,12,2249.296134
10.0,11,2249.389472
11.0,12,2249.431365
9.0,10,2249.538901
10.0,11,2249.578678
10.0,11,2249.691655
11.0,12,2249.797169
6.0,7,2249.820735
9.0,10,2249.859802
9.0,10,2249.959604
11.0,12,2250.000643
8.0,9,2250.097316
10.0,11,2250.140644
3.0,4,2250.227204
12.0,13,2250.264711
12.0,13,2250.379529
7.0,8,2250.405033
8.0,9,2250.506523
7.0,8,2250.538838
8.0,9,2250.642838
9.0,10,2250.673356
10.0,11,2250.782874
5.0,6,2250.799595
7.0,8,2250.825002
10.0,11,2250.919991
8.0,9,2250.960931
10.0,11,2251.069233
7.0,8,2251.093767
10.0,11,2251.207592
9.0,10,2251.236376
9.0,10,2251.333125
8.0,9,2251.363884
7.0,8,2251.451706
10.0,11,2251.49086
7.0,8,2251.586025
7.0,8,2251.61166
9.0,10,2251.70364
9.0,10,2251.7426
10.0,11,2251.85013
2.0,3,2251.856973
9.0,10,2251.897066
9.0,10,2252.004761
6.0,7,2252.031514
7.0,8,2252.118851
12.0,13,2252.169241
8.0,9,2252.272561
8.0,9,2252.304328
10.0,11,2252.399498
12.0,13,2252.444549
8.0,9,2252.534063
6.0,7,2252.565037
6.0,7,2252.591624
9.0,10,2252.703862
9.0,10,2252.748805
9.0,10,2252.852001
9.0,10,2252.882905
7.0,8,2252.977527
7.0,8,2253.001708
7.0,8,2253.0894
7.0,8,2253.118402
7.0,8,2253.150547
8.0,9,2253.247287
10.0,11,2253.289228
11.0,12,2253.404289
6.0,7,2253.436931
9.0,10,2253.54627
8.0,9,2253.574466
5.0,6,2253.654902
7.0,8,2253.68957
12.0,13,2253.813144
7.0,8,2253.839634
6.0,7,2253.872709
8.0,9,2253.980649
11.0,12,2254.080532
12.0,13,2254.130008
3.0,4,2254.145096
6.0,7,2254.241777
10.0,11,2254.277194
6.0,7,2254.367727
9.0,10,2254.399582
11.0,12,2254.498043
6.0,7,2254.530485
6.0,7,2254.561366
11.0,12,2254.670145
5.0,6,2254.689807
12.0,13,2254.807497
10.0,11,2254.916002
8.0,9,2254.941556
10.0,11,2255.056604
8.0,9,2255.082168
8.0,9,2255.112255
9.0,10,2255.223063
5.0,6,2255.24024
7.0,8,2255.330245
7.0,8,2255.356008
8.0,9,2255.386836
10.0,11,2255.502611
5.0,6,2255.525522
5.0,6,2255.612721
6.0,7,2255.633692
9.0,10,2255.666915
6.0,7,2255.765237
7.0,8,2255.795266
9.0,10,2255.895666
6.0,7,2255.918836
13.0,14,2256.018265
7.0,8,2256.046755
8.0,9,2256.149031
8.0,9,2256.178664
6.0,7,2256.21049
8.0,9,2256.318653
8.0,9,2256.352901
7.0,8,2256.463348
9.0,10,2256.494427
7.0,8,2256.581108
11.0,12,2256.624221
11.0,12,2256.737942
8.0,9,2256.767294
10.0,11,2256.86558
8.0,9,2256.896148
8.0,9,2256.982074
5.0,6,2257.009623
9.0,10,2257.119426
10.0,11,2257.158204
8.0,9,2257.264709
11.0,12,2257.303913
10.0,11,2257.403351
9.0,10,2257.443775
10.0,11,2257.554712
10.0,11,2257.594747
3.0,4,2257.613827
9.0,10,2257.714519
7.0,8,2257.737199
10.0,11,2257.8375
12.0,13,2257.946324
8.0,9,2257.973663
12.0,13,2258.10043
7.0,8,2258.125744
10.0,11,2258.226457
9.0,10,2258.256188
8.0,9,2258.340567
13.0,14,2258.3868
8.0,9,2258.490205
8.0,9,2258.522943
5.0,6,2258.542871
10.0,11,2258.660015
9.0,10,2258.76516
8.0,9,2258.79626
7.0,8,2258.821421
7.0,8,2258.910946
7.0,8,2258.944927
5.0,6,2258.966663
3.0,4,2259.050795
12.0,13,2259.096078
7.0,8,2259.203714
11.0,12,2259.24154
10.0,11,2259.339037
6.0,7,2259.365113
8.0,9,2259.463979
6.0,7,2259.491822
11.0,12,2259.604097
10.0,11,2259.639323
7.0,8,2259.749892
5.0,6,2259.766613
8.0,9,2259.791678
7.0,8,2259.882115
5.0,6,2259.904187
9.0,10,2260.004849
8.0,9,2260.036427
8.0,9,2260.070224
7.0,8,2260.160186
4.0,5,2260.179714
6.0,7,2260.204214
11.0,12,2260.321135
10.0,11,2260.419526
8.0,9,2260.449142
9.0,10,2260.563836
11.0,12,2260.59675
8.0,9,2260.712747
7.0,8,2260.736391
6.0,7,2260.758179
9.0,10,2260.858624
8.0,9,2260.884529
10.0,11,2260.981199
7.0,8,2261.012834
9.0,10,2261.121354
7.0,8,2261.14455
9.0,10,2261.26135
9.0,10,2261.290906
9.0,10,2261.38781
7.0,8,2261.415039
8.0,9,2261.441634
10.0,11,2261.535349
9.0,10,2261.645525
5.0,6,2261.662041
10.0,11,2261.698671
5.0,6,2261.782585
11.0,12,2261.823236
11.0,12,2261.915114
7.0,8,2261.945479
6.0,7,2262.042607
8.0,9,2262.068252
10.0,11,2262.189629
13.0,14,2262.233152
12.0,13,2262.342201
7.0,8,2262.369953
6.0,7,2262.451322
10.0,11,2262.496292
9.0,10,2262.598514
12.0,13,2262.642486
5.0,6,2262.730598
7.0,8,2262.754484
13.0,14,2262.855054
5.0,6,2262.875257
8.0,9,2262.990876
9.0,10,2263.022806
9.0,10,2263.144627
7.0,8,2263.169768
11.0,12,2263.267811
9.0,10,2263.296414
10.0,11,2263.411259
9.0,10,2263.446301
9.0,10,2263.567112
7.0,8,2263.591616
9.0,10,2263.691766
8.0,9,2263.72167
7.0,8,2263.750086
9.0,10,2263.840845
10.0,11,2263.885839
7.0,8,2263.981042
12.0,13,2264.034143
4.0,5,2264.125448
6.0,7,2264.146809
8.0,9,2264.2387
5.0,6,2264.257537
7.0,8,2264.283363
10.0,11,2264.38067
3.0,4,2264.400695
8.0,9,2264.428581
5.0,6,2264.524872
11.0,12,2264.567041
8.0,9,2264.679826
6.0,7,2264.700294
9.0,10,2264.801243
8.0,9,2264.83122
9.0,10,2264.930782
12.0,13,2264.981652
5.0,6,2265.076418
8.0,9,2265.103191
12.0,13,2265.216224
6.0,7,2265.240665
9.0,10,2265.274684
6.0,7,2265.354058
10.0,11,2265.39243
7.0,8,2265.507129
7.0,8,2265.530493
12.0,13,2265.640889
9.0,10,2265.677041
7.0,8,2265.761128
7.0,8,2265.784597
9.0,10,2265.905643
7.0,8,2265.928852
11.0,12,2266.02318
5.0,6,2266.045818
10.0,11,2266.086187
6.0,7,2266.177031
10.0,11,2266.219697
6.0,7,2266.311054
6.0,7,2266.339872
8.0,9,2266.441083
9.0,10,2266.476113
11.0,12,2266.600083
7.0,8,2266.623348
5.0,6,2266.64128
9.0,10,2266.74689
11.0,12,2266.785431
9.0,10,2266.876245
6.0,7,2266.908358
10.0,11,2267.016407
8.0,9,2267.048305
7.0,8,2267.150005
9.0,10,2267.18241
8.0,9,2267.283144
9.0,10,2267.317639
6.0,7,2267.33931
7.0,8,2267.426424
11.0,12,2267.477504
7.0,8,2267.580914
8.0,9,2267.61117
8.0,9,2267.705924
7.0,8,2267.731211
11.0,12,2267.825896
9.0,10,2267.862188
10.0,11,2267.981726
10.0,11,2268.014662
7.0,8,2268.111501
9.0,10,2268.147887
7.0,8,2268.236835
8.0,9,2268.2666
9.0,10,2268.381957
7.0,8,2268.406667
10.0,11,2268.506781
8.0,9,2268.535598
7.0,8,2268.559616
9.0,10,2268.671466
8.0,9,2268.70492
6.0,7,2268.797396
6.0,7,2268.824243
6.0,7,2268.858901
10.0,11,2268.971499
12.0,13,2269.104265
6.0,7,2269.123725
7.0,8,2269.146679
9.0,10,2269.235827
9.0,10,2269.275483
10.0,11,2269.388183
10.0,11,2269.42646
8.0,9,2269.521978
9.0,10,2269.554982
8.0,9,2269.640954
7.0,8,2269.671205
11.0,12,2269.794574
10.0,11,2269.829866
7.0,8,2269.919864
10.0,11,2269.960495
6.0,7,2270.047877
7.0,8,2270.078814
6.0,7,2270.111038
10.0,11,2270.232551
7.0,8,2270.258717
9.0,10,2270.36362
10.0,11,2270.401153
9.0,10,2270.504169
11.0,12,2270.6142
10.0,11,2270.645118
10.0,11,2270.770404
9.0,10,2270.802436
10.0,11,2270.898198
9.0,10,2270.929689
8.0,9,2271.023508
9.0,10,2271.059561
7.0,8,2271.167583
12.0,13,2271.207259
10.0,11,2271.31884
11.0,12,2271.356293
7.0,8,2271.441298
11.0,12,2271.481534
11.0,12,2271.597645
7.0,8,2271.622364
10.0,11,2271.722764
7.0,8,2271.748268
6.0,7,2271.83001
11.0,12,2271.869621
6.0,7,2271.970185
8.0,9,2272.000403
8.0,9,2272.105085
9.0,10,2272.136245
10.0,11,2272.22534
8.0,9,2272.264635
6.0,7,2272.28702
5.0,6,2272.369874
9.0,10,2272.400098
14.0,15,2272.520801
10.0,11,2272.553853
9.0,10,2272.6492
10.0,11,2272.752079
10.0,11,2272.784477
13.0,14,2272.911114
9.0,10,2272.941511
8.0,9,2273.048809
9.0,10,2273.079921
6.0,7,2273.158378
7.0,8,2273.180989
8.0,9,2273.214026
7.0,8,2273.315131
6.0,7,2273.337164
10.0,11,2273.442331
9.0,10,2273.476424
8.0,9,2273.571942
9.0,10,2273.602574
4.0,5,2273.626079
14.0,15,2273.753868
9.0,10,2273.861532
6.0,7,2273.883046
8.0,9,2273.913446
12.0,13,2274.038461
8.0,9,2274.141011
3.0,4,2274.150975
10.0,11,2274.190933
6.0,7,2274.292029
11.0,12,2274.331624
11.0,12,2274.437383
3.0,4,2274.450793
7.0,8,2274.477144
8.0,9,2274.57
7.0,8,2274.602284
8.0,9,2274.70098
7.0,8,2274.722164
8.0,9,2274.820787
9.0,10,2274.849174
6.0,7,2274.870375
3.0,4,2274.950028
6.0,7,2274.973255
11.0,12,2275.081439
14.0,15,2275.132478
8.0,9,2275.24202
7.0,8,2275.264022
11.0,12,2275.362576
11.0,12,2275.408139
12.0,13,2275.51476
8.0,9,2275.608136
9.0,10,2275.639746
8.0,9,2275.669741
6.0,7,2275.756755
6.0,7,2275.790742
7.0,8,2275.892183
5.0,6,2275.908759
14.0,15,2276.022279
11.0,12,2276.059332
7.0,8,2276.145637
10.0,11,2276.186707
10.0,11,2276.294802
8.0,9,2276.325636
7.0,8,2276.437153
11.0,12,2276.474464
12.0,13,2276.57957
10.0,11,2276.61267
10.0,11,2276.712604
10.0,11,2276.754872
9.0,10,2276.86771
8.0,9,2276.892971
6.0,7,2276.986688
10.0,11,2277.027836
11.0,12,2277.124657
5.0,6,2277.146924
7.0,8,2277.252988
7.0,8,2277.277965
8.0,9,2277.310679
7.0,8,2277.401779
11.0,12,2277.444678
6.0,7,2277.538036
8.0,9,2277.570934
6.0,7,2277.667721
10.0,11,2277.701818
10.0,11,2277.796293
5.0,6,2277.81765
7.0,8,2277.855246
7.0,8,2277.958573
8.0,9,2277.990502
8.0,9,2278.105286
13.0,14,2278.147714
5.0,6,2278.224241
8.0,9,2278.261498
11.0,12,2278.363024
8.0,9,2278.390841
8.0,9,2278.495781
7.0,8,2278.517844
5.0,6,2278.534101
11.0,12,2278.645463
5.0,6,2278.667009
6.0,7,2278.764152
12.0,13,2278.805624
7.0,8,2278.913861
9.0,10,2278.947211
3.0,4,2278.964161
4.0,5,2279.046586
11.0,12,2279.085168
8.0,9,2279.173343
11.0,12,2279.21414
5.0,6,2279.328315
9.0,10,2279.361847
9.0,10,2279.457667
8.0,9,2279.491227
9.0,10,2279.590662
8.0,9,2279.622705
8.0,9,2279.661479
10.0,11,2279.773212
11.0,12,2279.88508
8.0,9,2279.910588
9.0,10,2280.001224
8.0,9,2280.025563
11.0,12,2280.14844
8.0,9,2280.175443
7.0,8,2280.201977
7.0,8,2280.295425
8.0,9,2280.325569
9.0,10,2280.42177
8.0,9,2280.453159
10.0,11,2280.560998
9.0,10,2280.603582
6.0,7,2280.701369
7.0,8,2280.724955
9.0,10,2280.827945
7.0,8,2280.856528
11.0,12,2280.950931
14.0,15,2281.005458
8.0,9,2281.109308
8.0,9,2281.135138
9.0,10,2281.247239
6.0,7,2281.27668
8.0,9,2281.305527
8.0,9,2281.404506
9.0,10,2281.435094
11.0,12,2281.535316
8.0,9,2281.567381
10.0,11,2281.678163
6.0,7,2281.706478
9.0,10,2281.814885
10.0,11,2281.853002
8.0,9,2281.93263
10.0,11,2281.973783
8.0,9,2282.075238
5.0,6,2282.095424
12.0,13,2282.219684
10.0,11,2282.25376
9.0,10,2282.344673
10.0,11,2282.395353
11.0,12,2282.505539
9.0,10,2282.609242
8.0,9,2282.639115
9.0,10,2282.671753
8.0,9,2282.765795
10.0,11,2282.809123
10.0,11,2282.915522
9.0,10,2283.024113
8.0,9,2283.053425
11.0,12,2283.155851
6.0,7,2283.182173
5.0,6,2283.200125
7.0,8,2283.293999
6.0,7,2283.319501
7.0,8,2283.350014
5.0,6,2283.44666
7.0,8,2283.472785
4.0,5,2283.485167
9.0,10,2283.587599
9.0,10,2283.620739
10.0,11,2283.723449
7.0,8,2283.748586
7.0,8,2283.837731
6.0,7,2283.860435
6.0,7,2283.890848
9.0,10,2283.996407
8.0,9,2284.02597
8.0,9,2284.131636
11.0,12,2284.172473
7.0,8,2284.263281
6.0,7,2284.292096
5.0,6,2284.30996
9.0,10,2284.413035
6.0,7,2284.433354
8.0,9,2284.541211
9.0,10,2284.567539
5.0,6,2284.648637
8.0,9,2284.680589
8.0,9,2284.709088
6.0,7,2284.799207
10.0,11,2284.843639
7.0,8,2284.946527
7.0,8,2284.975224
9.0,10,2285.088109
5.0,6,2285.10542
7.0,8,2285.130656
10.0,11,2285.230729
6.0,7,2285.254635
8.0,9,2285.341714
8.0,9,2285.373713
9.0,10,2285.484335
8.0,9,2285.508425
8.0,9,2285.622439
8.0,9,2285.652282
7.0,8,2285.674398
8.0,9,2285.759129
8.0,9,2285.797673
8.0,9,2285.902458
5.0,6,2285.924578
12.0,13,2286.049763
11.0,12,2286.085102
9.0,10,2286.180164
11.0,12,2286.225366
6.0,7,2286.309575
10.0,11,2286.361963
9.0,10,2286.469313
9.0,10,2286.50445
8.0,9,2286.614533
7.0,8,2286.640127
7.0,8,2286.736322
9.0,10,2286.767094
8.0,9,2286.798006
5.0,6,2286.886396
7.0,8,2286.92048
7.0,8,2287.021201
10.0,11,2287.049975
8.0,9,2287.1542
7.0,8,2287.177932
6.0,7,2287.197496
10.0,11,2287.301581
7.0,8,2287.327794
11.0,12,2287.429351
7.0,8,2287.454118
7.0,8,2287.545385
8.0,9,2287.577679
3.0,4,2287.591213
6.0,7,2287.675346
12.0,13,2287.727907
6.0,7,2287.818547
9.0,10,2287.851615
6.0,7,2287.966843
9.0,10,2288.000847
8.0,9,2288.039018
9.0,10,2288.138578
7.0,8,2288.164956
9.0,10,2288.252653
10.0,11,2288.296975
7.0,8,2288.39413
9.0,10,2288.429379
5.0,6,2288.526459
8.0,9,2288.556259
7.0,8,2288.578634
7.0,8,2288.66891
9.0,10,2288.704722
7.0,8,2288.805393
8.0,9,2288.832932
9.0,10,2288.945897
8.0,9,2288.972533
11.0,12,2289.080325
5.0,6,2289.102014
6.0,7,2289.123508
9.0,10,2289.224626
5.0,6,2289.245409
6.0,7,2289.340129
6.0,7,2289.360389
10.0,11,2289.401319
9.0,10,2289.500599
10.0,11,2289.608047
9.0,10,2289.641155
11.0,12,2289.764292
11.0,12,2289.797925
9.0,10,2289.889095
12.0,13,2289.947133
13.0,14,2290.061208
8.0,9,2290.164734
9.0,10,2290.196574
9.0,10,2290.303489
8.0,9,2290.338757
8.0,9,2290.371465
9.0,10,2290.475582
10.0,11,2290.518
10.0,11,2290.62569
6.0,7,2290.652507
9.0,10,2290.764374
10.0,11,2290.806533
10.0,11,2290.901058
11.0,12,2291.010529
8.0,9,2291.041694
7.0,8,2291.069767
7.0,8,2291.175509
8.0,9,2291.205621
7.0,8,2291.291132
9.0,10,2291.32556
10.0,11,2291.431575
8.0,9,2291.465105
10.0,11,2291.592364
9.0,10,2291.623241
9.0,10,2291.72934
7.0,8,2291.75465
7.0,8,2291.843797
11.0,12,2291.878587
8.0,9,2291.987785
6.0,7,2292.011217
9.0,10,2292.045578
9.0,10,2292.145116
10.0,11,2292.181868
11.0,12,2292.289551
8.0,9,2292.400411
11.0,12,2292.437058
9.0,10,2292.555666
8.0,9,2292.582378
10.0,11,2292.679136
7.0,8,2292.709386
11.0,12,2292.82719
10.0,11,2292.866536
5.0,6,2292.893793
11.0,12,2293.005884
8.0,9,2293.09299
8.0,9,2293.129711
11.0,12,2293.245151
6.0,7,2293.266692
7.0,8,2293.302059
8.0,9,2293.408109
4.0,5,2293.424177
7.0,8,2293.453701
10.0,11,2293.569558
9.0,10,2293.601797
7.0,8,2293.694412
7.0,8,2293.721454
7.0,8,2293.823895
7.0,8,2293.851728
8.0,9,2293.959158
9.0,10,2293.993511
10.0,11,2294.119371
6.0,7,2294.141316
9.0,10,2294.173126
10.0,11,2294.282798
6.0,7,2294.302061
8.0,9,2294.398892
6.0,7,2294.428372
12.0,13,2294.54852
5.0,6,2294.566104
8.0,9,2294.685318
9.0,10,2294.714944
7.0,8,2294.740484
9.0,10,2294.827743
7.0,8,2294.853071
11.0,12,2294.962593
7.0,8,2294.993868
7.0,8,2295.096714
10.0,11,2295.133524
7.0,8,2295.230187
9.0,10,2295.261337
6.0,7,2295.340203
6.0,7,2295.368692
9.0,10,2295.401101
4.0,5,2295.488064
7.0,8,2295.513525
8.0,9,2295.548283
9.0,10,2295.649359
8.0,9,2295.680404
8.0,9,2295.78289
8.0,9,2295.814198
10.0,11,2295.907122
8.0,9,2295.945539
8.0,9,2296.047045
9.0,10,2296.087098
11.0,12,2296.210925
12.0,13,2296.33806
7.0,8,2296.370413
4.0,5,2296.387543
10.0,11,2296.484948
7.0,8,2296.523922
11.0,12,2296.636575
9.0,10,2296.670002
9.0,10,2296.79346
7.0,8,2296.81821
9.0,10,2296.920351
8.0,9,2296.951677
9.0,10,2297.053952
11.0,12,2297.099108
6.0,7,2297.19381
9.0,10,2297.22481
9.0,10,2297.326489
9.0,10,2297.358042
4.0,5,2297.376274
11.0,12,2297.476708
7.0,8,2297.50802
6.0,7,2297.606892
10.0,11,2297.638823
8.0,9,2297.724018
8.0,9,2297.75523
9.0,10,2297.863728
9.0,10,2297.903095
7.0,8,2297.931179
6.0,7,2298.026077
4.0,5,2298.044489
7.0,8,2298.073744
9.0,10,2298.183577
4.0,5,2298.196843
12.0,13,2298.293236
6.0,7,2298.320459
12.0,13,2298.439287
10.0,11,2298.477239
7.0,8,2298.587212
8.0,9,2298.610537
6.0,7,2298.693631
9.0,10,2298.729885
7.0,8,2298.833047
9.0,10,2298.871425
7.0,8,2298.90319
10.0,11,2299.013995
7.0,8,2299.036394
10.0,11,2299.136309
10.0,11,2299.173525
9.0,10,2299.264575
8.0,9,2299.298212
6.0,7,2299.393126
11.0,12,2299.434946
9.0,10,2299.554449
6.0,7,2299.581948
9.0,10,2299.681061
10.0,11,2299.715265
8.0,9,2299.798028
8.0,9,2299.825901
10.0,11,2299.935854
11.0,12,2299.978395
11.0,12,2300.089405
8.0,9,2300.115697
8.0,9,2300.195557
12.0,13,2300.24103
8.0,9,2300.348777
7.0,8,2300.378973
8.0,9,2300.481583
9.0,10,2300.510193
9.0,10,2300.605766
8.0,9,2300.636296
9.0,10,2300.737193
9.0,10,2300.783494
8.0,9,2300.879959
9.0,10,2300.909838
6.0,7,2301.015112
10.0,11,2301.046887
6.0,7,2301.07186
10.0,11,2301.178542
7.0,8,2301.208385
7.0,8,2301.298036
8.0,9,2301.333069
6.0,7,2301.431315
8.0,9,2301.458546
8.0,9,2301.494549
8.0,9,2301.602109
6.0,7,2301.626296
11.0,12,2301.733483
8.0,9,2301.773082
9.0,10,2301.87376
8.0,9,2301.902555
11.0,12,2302.009759
9.0,10,2302.04147
9.0,10,2302.133233
8.0,9,2302.178875
7.0,8,2302.279273
6.0,7,2302.303988
6.0,7,2302.327996
6.0,7,2302.415088
5.0,6,2302.431513
10.0,11,2302.525682
8.0,9,2302.55181
5.0,6,2302.575078
12.0,13,2302.690257
6.0,7,2302.713177
8.0,9,2302.808321
6.0,7,2302.827826
9.0,10,2302.935339
9.0,10,2302.971597
8.0,9,2303.08226
12.0,13,2303.126324
7.0,8,2303.218282
10.0,11,2303.256151
13.0,14,2303.372241
6.0,7,2303.399775
10.0,11,2303.510757
9.0,10,2303.549032
6.0,7,2303.648288
10.0,11,2303.685672
10.0,11,2303.792748
5.0,6,2303.812918
7.0,8,2303.838633
10.0,11,2303.940965
7.0,8,2303.973501
10.0,11,2304.085661
7.0,8,2304.108023
8.0,9,2304.218369
5.0,6,2304.240196
7.0,8,2304.347217
9.0,10,2304.378077
5.0,6,2304.397332
8.0,9,2304.489946
8.0,9,2304.527738
5.0,6,2304.62513
9.0,10,2304.654688
11.0,12,2304.784042
8.0,9,2304.809276
8.0,9,2304.905612
5.0,6,2304.921105
10.0,11,2304.961134
8.0,9,2305.061216
9.0,10,2305.098054
10.0,11,2305.189089
6.0,7,2305.210843
10.0,11,2305.306106
7.0,8,2305.328207
12.0,13,2305.435869
6.0,7,2305.461428
9.0,10,2305.552433
6.0,7,2305.578053
9.0,10,2305.682788
10.0,11,2305.714957
11.0,12,2305.817583
10.0,11,2305.852736
7.0,8,2305.936351
9.0,10,2305.974382
11.0,12,2306.08507
13.0,14,2306.130483
11.0,12,2306.236717
5.0,6,2306.257012
8.0,9,2306.343066
7.0,8,2306.36491
7.0,8,2306.476779
10.0,11,2306.508703
6.0,7,2306.538466
8.0,9,2306.64445
10.0,11,2306.679497
6.0,7,2306.765868
9.0,10,2306.800893
11.0,12,2306.901406
10.0,11,2306.944671
9.0,10,2307.048349
7.0,8,2307.07146
9.0,10,2307.162762
8.0,9,2307.194344
9.0,10,2307.290533
11.0,12,2307.33683
8.0,9,2307.447037
9.0,10,2307.47614
7.0,8,2307.563958
9.0,10,2307.594803
9.0,10,2307.685839
14.0,15,2307.810249
6.0,7,2307.833601
10.0,11,2307.866652
8.0,9,2307.958694
11.0,12,2307.998266
10.0,11,2308.10215
9.0,10,2308.222623
10.0,11,2308.256206
8.0,9,2308.355603
6.0,7,2308.376934
8.0,9,2308.406036
9.0,10,2308.49901
7.0,8,2308.530072
8.0,9,2308.633807
9.0,10,2308.66556
9.0,10,2308.784005
8.0,9,2308.810257
11.0,12,2308.909863
7.0,8,2308.934128
9.0,10,2309.028978
11.0,12,2309.066754
8.0,9,2309.174363
7.0,8,2309.199888
7.0,8,2309.223368
6.0,7,2309.311071
9.0,10,2309.345771
10.0,11,2309.452914
7.0,8,2309.483707
9.0,10,2309.588798
9.0,10,2309.617636
4.0,5,2309.716599
7.0,8,2309.739511
10.0,11,2309.770981
8.0,9,2309.869839
7.0,8,2309.897013
10.0,11,2309.998884
11.0,12,2310.05305
5.0,6,2310.145364
6.0,7,2310.167195
7.0,8,2310.256177
9.0,10,2310.297409
9.0,10,2310.397702
9.0,10,2310.428338
8.0,9,2310.453999
8.0,9,2310.551327
8.0,9,2310.580097
9.0,10,2310.684155
6.0,7,2310.71667
6.0,7,2310.819071
8.0,9,2310.844884
5.0,6,2310.867648
8.0,9,2310.958338
11.0,12,2310.998212
11.0,12,2311.099026
6.0,7,2311.127052
8.0,9,2311.231698
6.0,7,2311.255564
11.0,12,2311.362508
8.0,9,2311.393245
9.0,10,2311.489922
8.0,9,2311.523058
6.0,7,2311.54691
9.0,10,2311.652572
7.0,8,2311.685031
5.0,6,2311.770851
9.0,10,2311.805042
5.0,6,2311.828443
10.0,11,2311.927275
9.0,10,2312.046247
10.0,11,2312.079207
6.0,7,2312.104056
7.0,8,2312.201313
14.0,15,2312.338977
8.0,9,2312.374663
12.0,13,2312.492043
6.0,7,2312.516503
10.0,11,2312.643249
5.0,6,2312.661834
11.0,12,2312.702576
7.0,8,2312.795197
11.0,12,2312.839267
8.0,9,2312.929208
9.0,10,2312.978596
11.0,12,2313.088946
8.0,9,2313.129601
9.0,10,2313.243805
8.0,9,2313.273569
6.0,7,2313.358884
4.0,5,2313.374744
7.0,8,2313.401642
9.0,10,2313.498183
9.0,10,2313.535845
9.0,10,2313.637214
7.0,8,2313.663481
9.0,10,2313.763478
8.0,9,2313.789725
7.0,8,2313.874257
9.0,10,2313.912828
6.0,7,2314.012825
6.0,7,2314.03245
9.0,10,2314.071713
6.0,7,2314.173077
6.0,7,2314.195712
8.0,9,2314.284358
6.0,7,2314.310311
5.0,6,2314.327905
10.0,11,2314.429649
9.0,10,2314.460405
7.0,8,2314.556192
12.0,13,2314.60025
12.0,13,2314.706429
8.0,9,2314.741353
7.0,8,2314.833685
9.0,10,2314.869247
7.0,8,2314.972702
10.0,11,2315.006938
10.0,11,2315.098602
7.0,8,2315.128485
8.0,9,2315.231332
8.0,9,2315.260502
5.0,6,2315.283177
8.0,9,2315.391829
9.0,10,2315.420371
7.0,8,2315.516478
8.0,9,2315.547756
6.0,7,2315.640128
8.0,9,2315.664593
11.0,12,2315.787679
7.0,8,2315.808892
8.0,9,2315.839217
9.0,10,2315.945039
9.0,10,2315.977263
7.0,8,2316.06644
7.0,8,2316.093558
5.0,6,2316.184736
6.0,7,2316.20441
9.0,10,2316.237195
7.0,8,2316.339815
6.0,7,2316.361088
7.0,8,2316.454922
10.0,11,2316.493047
9.0,10,2316.591538
8.0,9,2316.61982
7.0,8,2316.650355
6.0,7,2316.746785
5.0,6,2316.769306
11.0,12,2316.873223
8.0,9,2316.901254
8.0,9,2316.996207
10.0,11,2317.03347
7.0,8,2317.134848
7.0,8,2317.15795
11.0,12,2317.268741
10.0,11,2317.301803
10.0,11,2317.392945
3.0,4,2317.405286
13.0,14,2317.536489
7.0,8,2317.562576
8.0,9,2317.598857
11.0,12,2317.714702
10.0,11,2317.806162
5.0,6,2317.833171
6.0,7,2317.85572
7.0,8,2317.945931
11.0,12,2317.984918
6.0,7,2318.093523
8.0,9,2318.11997
12.0,13,2318.226338
8.0,9,2318.256967
6.0,7,2318.285129
10.0,11,2318.389633
8.0,9,2318.418573
7.0,8,2318.518029
8.0,9,2318.546172
12.0,13,2318.662106
7.0,8,2318.688831
9.0,10,2318.772237
6.0,7,2318.799453
7.0,8,2318.901715
10.0,11,2318.932561
9.0,10,2319.039099
10.0,11,2319.074879
