#{"t_start": 1514340648.9164088, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
7.0,8,2977.103719
10.0,11,2977.208047
9.0,10,2977.23817
10.0,11,2977.338781
8.0,9,2977.368947
6.0,7,2977.449937
7.0,8,2977.471194
9.0,10,2977.508399
10.0,11,2977.623294
5.0,6,2977.643836
12.0,13,2977.760654
9.0,10,2977.786521
8.0,9,2977.88135
7.0,8,2977.906939
10.0,11,2978.009645
8.0,9,2978.042556
9.0,10,2978.144189
9.0,10,2978.173719
10.0,11,2978.280967
6.0,7,2978.302204
14.0,15,2978.422673
12.0,13,2978.540794
8.0,9,2978.566658
7.0,8,2978.60191
6.0,7,2978.695498
11.0,12,2978.731628
10.0,11,2978.828404
13.0,14,2978.951976
9.0,10,2978.980252
7.0,8,2979.064525
9.0,10,2979.100676
8.0,9,2979.131957
11.0,12,2979.229951
10.0,11,2979.332974
8.0,9,2979.360461
8.0,9,2979.463644
13.0,14,2979.512474
6.0,7,2979.608519
8.0,9,2979.634984
8.0,9,2979.671249
9.0,10,2979.776006
10.0,11,2979.876258
10.0,11,2979.907291
9.0,10,2980.000515
11.0,12,2980.034319
7.0,8,2980.149478
13.0,14,2980.185453
11.0,12,2980.286989
5.0,6,2980.304076
7.0,8,2980.399493
7.0,8,2980.425938
10.0,11,2980.54552
10.0,11,2980.580106
10.0,11,2980.683093
6.0,7,2980.705046
8.0,9,2980.731653
11.0,12,2980.834794
6.0,7,2980.861156
11.0,12,2980.975079
6.0,7,2981.003621
8.0,9,2981.114553
8.0,9,2981.139164
10.0,11,2981.23536
8.0,9,2981.27496
10.0,11,2981.380707
6.0,7,2981.404653
9.0,10,2981.522434
6.0,7,2981.542415
13.0,14,2981.642495
9.0,10,2981.678969
8.0,9,2981.783538
7.0,8,2981.809128
6.0,7,2981.838233
9.0,10,2981.947917
9.0,10,2981.976329
11.0,12,2982.087758
9.0,10,2982.122936
9.0,10,2982.22292
10.0,11,2982.334506
8.0,9,2982.360077
6.0,7,2982.381234
8.0,9,2982.495911
6.0,7,2982.518052
8.0,9,2982.605878
6.0,7,2982.626058
7.0,8,2982.657991
13.0,14,2982.780538
5.0,6,2982.800569
8.0,9,2982.914956
0,2,2982.921562
9.0,10,2982.956799
7.0,8,2983.041848
9.0,10,2983.076794
7.0,8,2983.174554
3.0,4,2983.186324
9.0,10,2983.216162
14.0,15,2983.344657
12.0,13,2983.456406
12.0,13,2983.506638
6.0,7,2983.602711
7.0,8,2983.627857
13.0,14,2983.738927
12.0,13,2983.862261
9.0,10,2983.891994
10.0,11,2983.996261
10.0,11,2984.030889
9.0,10,2984.123858
9.0,10,2984.153599
9.0,10,2984.27183
6.0,7,2984.292665
6.0,7,2984.313276
11.0,12,2984.412491
7.0,8,2984.437954
9.0,10,2984.525297
5.0,6,2984.549345
7.0,8,2984.650024
7.0,8,2984.672944
6.0,7,2984.697098
8.0,9,2984.802917
9.0,10,2984.833737
10.0,11,2984.930898
4.0,5,2984.947492
7.0,8,2984.978503
5.0,6,2985.058204
10.0,11,2985.102847
10.0,11,2985.204563
9.0,10,2985.23514
8.0,9,2985.337514
7.0,8,2985.361924
7.0,8,2985.439503
7.0,8,2985.460765
9.0,10,2985.503282
8.0,9,2985.60317
9.0,10,2985.63248
7.0,8,2985.736121
14.0,15,2985.846779
7.0,8,2985.875448
14.0,15,2985.992634
8.0,9,2986.029251
12.0,13,2986.13835
6.0,7,2986.160366
10.0,11,2986.275526
7.0,8,2986.298047
12.0,13,2986.399355
9.0,10,2986.429772
8.0,9,2986.5187
8.0,9,2986.547473
10.0,11,2986.652788
10.0,11,2986.682397
11.0,12,2986.782133
7.0,8,2986.810397
8.0,9,2986.912933
5.0,6,2986.93313
12.0,13,2987.024299
6.0,7,2987.046061
5.0,6,2987.062633
11.0,12,2987.167707
13.0,14,2987.291729
10.0,11,2987.319499
8.0,9,2987.410415
13.0,14,2987.463719
4.0,5,2987.548501
12.0,13,2987.59944
7.0,8,2987.705205
8.0,9,2987.734525
8.0,9,2987.83448
11.0,12,2987.873628
6.0,7,2987.89433
6.0,7,2987.976297
10.0,11,2988.019409
7.0,8,2988.11879
11.0,12,2988.155857
10.0,11,2988.268537
6.0,7,2988.29192
7.0,8,2988.370633
8.0,9,2988.40656
9.0,10,2988.510719
9.0,10,2988.538755
7.0,8,2988.64593
8.0,9,2988.671118
7.0,8,2988.696114
7.0,8,2988.783581
7.0,8,2988.808583
6.0,7,2988.904448
12.0,13,2988.945853
12.0,13,2989.058482
7.0,8,2989.084224
5.0,6,2989.165625
9.0,10,2989.196854
6.0,7,2989.22931
11.0,12,2989.335005
11.0,12,2989.43667
9.0,10,2989.467411
6.0,7,2989.492844
7.0,8,2989.573709
7.0,8,2989.599344
9.0,10,2989.706856
10.0,11,2989.73889
8.0,9,2989.835222
7.0,8,2989.860057
6.0,7,2989.882466
10.0,11,2989.972881
8.0,9,2990.007087
10.0,11,2990.116071
10.0,11,2990.210341
10.0,11,2990.249926
10.0,11,2990.357678
10.0,11,2990.395418
9.0,10,2990.505776
8.0,9,2990.528504
7.0,8,2990.62327
11.0,12,2990.659776
9.0,10,2990.758305
10.0,11,2990.794841
8.0,9,2990.901074
11.0,12,2990.93638
9.0,10,2991.024457
4.0,5,2991.053432
10.0,11,2991.174688
10.0,11,2991.20288
9.0,10,2991.321508
6.0,7,2991.34154
11.0,12,2991.439235
8.0,9,2991.468307
9.0,10,2991.569
7.0,8,2991.590706
6.0,7,2991.617765
11.0,12,2991.731618
13.0,14,2991.85477
3.0,4,2991.868245
11.0,12,2991.906295
8.0,9,2991.997356
6.0,7,2992.017289
8.0,9,2992.116315
12.0,13,2992.156809
8.0,9,2992.251518
9.0,10,2992.283303
10.0,11,2992.378373
9.0,10,2992.414997
13.0,14,2992.533099
7.0,8,2992.562219
10.0,11,2992.669971
10.0,11,2992.706791
2.0,3,2992.776735
10.0,11,2992.815513
7.0,8,2992.915737
9.0,10,2992.945576
7.0,8,2992.971089
11.0,12,2993.082731
8.0,9,2993.176509
11.0,12,2993.212886
7.0,8,2993.311757
9.0,10,2993.344233
6.0,7,2993.366931
10.0,11,2993.478342
7.0,8,2993.502523
12.0,13,2993.610866
13.0,14,2993.728887
16.0,17,2993.85328
10.0,11,2993.884828
8.0,9,2993.971555
7.0,8,2993.992728
9.0,10,2994.028733
10.0,11,2994.138138
8.0,9,2994.172601
7.0,8,2994.279546
10.0,11,2994.31466
7.0,8,2994.417791
5.0,6,2994.433744
6.0,7,2994.454219
9.0,10,2994.548358
10.0,11,2994.581945
9.0,10,2994.683568
11.0,12,2994.797127
9.0,10,2994.82463
7.0,8,2994.850243
10.0,11,2994.953484
10.0,11,2995.058333
8.0,9,2995.083565
6.0,7,2995.116797
8.0,9,2995.210589
6.0,7,2995.230954
9.0,10,2995.326885
8.0,9,2995.356104
11.0,12,2995.456289
4.0,5,2995.47348
11.0,12,2995.58881
10.0,11,2995.617379
9.0,10,2995.706221
8.0,9,2995.736775
7.0,8,2995.76005
9.0,10,2995.864941
9.0,10,2995.894356
10.0,11,2996.003016
11.0,12,2996.111208
10.0,11,2996.145934
9.0,10,2996.236219
6.0,7,2996.262275
12.0,13,2996.387602
11.0,12,2996.424043
11.0,12,2996.528012
9.0,10,2996.557004
8.0,9,2996.646002
8.0,9,2996.67487
7.0,8,2996.775207
8.0,9,2996.801867
9.0,10,2996.912619
7.0,8,2996.938024
9.0,10,2997.027356
9.0,10,2997.051968
11.0,12,2997.178145
9.0,10,2997.209279
8.0,9,2997.324728
11.0,12,2997.356912
4.0,5,2997.375593
5.0,6,2997.455857
10.0,11,2997.489417
9.0,10,2997.577532
11.0,12,2997.627806
12.0,13,2997.746583
11.0,12,2997.857331
8.0,9,2997.885372
7.0,8,2997.908454
9.0,10,2998.001945
7.0,8,2998.031994
9.0,10,2998.13319
9.0,10,2998.16678
13.0,14,2998.27687
11.0,12,2998.385446
6.0,7,2998.409562
9.0,10,2998.514595
8.0,9,2998.543075
9.0,10,2998.575049
9.0,10,2998.66845
9.0,10,2998.701864
8.0,9,2998.801038
6.0,7,2998.823162
8.0,9,2998.9366
8.0,9,2998.960069
10.0,11,2999.065491
12.0,13,2999.104969
3.0,4,2999.178554
9.0,10,2999.216442
8.0,9,2999.321862
11.0,12,2999.358068
12.0,13,2999.488834
9.0,10,2999.525476
8.0,9,2999.625517
11.0,12,2999.662215
7.0,8,2999.745328
12.0,13,2999.79678
10.0,11,2999.908975
5.0,6,2999.933549
6.0,7,3000.036706
9.0,10,3000.067894
8.0,9,3000.163589
8.0,9,3000.195593
10.0,11,3000.302471
10.0,11,3000.337611
8.0,9,3000.45409
8.0,9,3000.48283
8.0,9,3000.511984
11.0,12,3000.611703
9.0,10,3000.716278
10.0,11,3000.751466
10.0,11,3000.864814
12.0,13,3000.901995
9.0,10,3000.992839
5.0,6,3001.013482
9.0,10,3001.115716
8.0,9,3001.14128
6.0,7,3001.17027
8.0,9,3001.274799
8.0,9,3001.30603
11.0,12,3001.427004
10.0,11,3001.456726
9.0,10,3001.558407
12.0,13,3001.664175
10.0,11,3001.70667
13.0,14,3001.82691
10.0,11,3001.872813
10.0,11,3001.983619
10.0,11,3002.016542
6.0,7,3002.116177
9.0,10,3002.144049
6.0,7,3002.223106
7.0,8,3002.250682
5.0,6,3002.267191
8.0,9,3002.370362
9.0,10,3002.411762
6.0,7,3002.515108
11.0,12,3002.545705
10.0,11,3002.651135
11.0,12,3002.689297
9.0,10,3002.791695
10.0,11,3002.827929
9.0,10,3002.931763
8.0,9,3002.974755
10.0,11,3003.082993
11.0,12,3003.183166
9.0,10,3003.212114
8.0,9,3003.310052
8.0,9,3003.334445
11.0,12,3003.453975
9.0,10,3003.48175
9.0,10,3003.574626
6.0,7,3003.602862
9.0,10,3003.635918
9.0,10,3003.741715
8.0,9,3003.777833
8.0,9,3003.883053
7.0,8,3003.902917
7.0,8,3003.987624
8.0,9,3004.022
10.0,11,3004.1284
10.0,11,3004.164582
6.0,7,3004.263726
8.0,9,3004.289632
11.0,12,3004.37696
8.0,9,3004.411875
7.0,8,3004.440075
6.0,7,3004.53647
6.0,7,3004.558776
6.0,7,3004.585963
6.0,7,3004.682549
10.0,11,3004.715333
9.0,10,3004.817556
5.0,6,3004.840025
7.0,8,3004.937757
6.0,7,3004.960657
8.0,9,3004.996513
6.0,7,3005.093411
4.0,5,3005.110507
8.0,9,3005.142993
6.0,7,3005.238767
9.0,10,3005.27221
5.0,6,3005.365886
11.0,12,3005.409206
8.0,9,3005.523067
8.0,9,3005.551217
9.0,10,3005.644403
8.0,9,3005.682815
10.0,11,3005.787058
11.0,12,3005.82496
7.0,8,3005.929996
12.0,13,3005.972221
8.0,9,3006.080403
12.0,13,3006.121296
13.0,14,3006.240332
9.0,10,3006.346821
11.0,12,3006.382838
13.0,14,3006.509721
9.0,10,3006.541003
8.0,9,3006.627094
8.0,9,3006.657258
7.0,8,3006.749151
7.0,8,3006.774033
8.0,9,3006.813588
7.0,8,3006.91388
10.0,11,3006.950005
10.0,11,3007.043337
8.0,9,3007.073696
8.0,9,3007.170195
9.0,10,3007.206479
8.0,9,3007.302808
7.0,8,3007.325925
10.0,11,3007.429179
8.0,9,3007.457859
12.0,13,3007.552366
9.0,10,3007.592295
8.0,9,3007.697397
8.0,9,3007.729231
5.0,6,3007.81381
10.0,11,3007.854735
9.0,10,3007.95396
9.0,10,3007.99298
10.0,11,3008.107859
8.0,9,3008.136529
10.0,11,3008.249113
9.0,10,3008.278344
8.0,9,3008.369206
7.0,8,3008.395804
10.0,11,3008.49774
8.0,9,3008.52186
9.0,10,3008.622182
8.0,9,3008.647892
0,2,3008.654804
10.0,11,3008.754702
8.0,9,3008.784846
9.0,10,3008.903942
10.0,11,3008.938122
8.0,9,3009.033125
11.0,12,3009.073592
12.0,13,3009.174151
8.0,9,3009.207234
7.0,8,3009.306241
8.0,9,3009.330724
13.0,14,3009.461117
3.0,4,3009.475115
11.0,12,3009.572624
6.0,7,3009.599563
8.0,9,3009.630584
6.0,7,3009.717857
13.0,14,3009.768538
8.0,9,3009.866636
8.0,9,3009.891434
8.0,9,3009.999845
3.0,4,3010.012779
7.0,8,3010.036463
10.0,11,3010.138483
5.0,6,3010.158651
10.0,11,3010.259305
8.0,9,3010.294431
9.0,10,3010.400537
10.0,11,3010.433202
9.0,10,3010.534267
7.0,8,3010.560651
10.0,11,3010.656826
9.0,10,3010.695941
8.0,9,3010.802232
3.0,4,3010.816821
8.0,9,3010.842954
9.0,10,3010.938297
12.0,13,3011.046153
6.0,7,3011.065017
10.0,11,3011.109049
7.0,8,3011.204971
12.0,13,3011.253755
6.0,7,3011.352896
5.0,6,3011.371047
8.0,9,3011.458221
11.0,12,3011.49382
8.0,9,3011.589096
9.0,10,3011.621311
12.0,13,3011.748838
7.0,8,3011.773348
7.0,8,3011.860106
12.0,13,3011.909011
13.0,14,3012.020774
11.0,12,3012.135053
6.0,7,3012.15695
16.0,17,3012.282583
5.0,6,3012.299112
11.0,12,3012.396481
7.0,8,3012.419767
6.0,7,3012.44554
6.0,7,3012.544863
7.0,8,3012.569772
13.0,14,3012.67224
10.0,11,3012.708487
5.0,6,3012.795332
9.0,10,3012.823977
6.0,7,3012.917482
9.0,10,3012.948039
8.0,9,3012.977742
12.0,13,3013.090758
8.0,9,3013.179913
7.0,8,3013.210381
11.0,12,3013.325189
11.0,12,3013.373408
13.0,14,3013.497898
8.0,9,3013.529961
7.0,8,3013.64449
8.0,9,3013.673988
10.0,11,3013.768562
9.0,10,3013.809507
10.0,11,3013.914891
7.0,8,3013.938941
5.0,6,3013.961177
10.0,11,3014.072641
5.0,6,3014.090687
10.0,11,3014.186113
5.0,6,3014.205059
5.0,6,3014.226629
10.0,11,3014.332468
8.0,9,3014.357797
6.0,7,3014.440458
6.0,7,3014.464395
4.0,5,3014.480625
12.0,13,3014.586526
11.0,12,3014.70824
8.0,9,3014.73674
4.0,5,3014.751586
9.0,10,3014.852374
5.0,6,3014.871414
9.0,10,3014.965573
10.0,11,3014.997906
5.0,6,3015.090163
10.0,11,3015.126812
8.0,9,3015.214291
10.0,11,3015.244836
9.0,10,3015.358739
8.0,9,3015.38359
7.0,8,3015.408532
10.0,11,3015.505738
8.0,9,3015.539025
9.0,10,3015.634712
10.0,11,3015.677613
10.0,11,3015.790008
9.0,10,3015.877501
6.0,7,3015.905564
9.0,10,3015.941332
9.0,10,3016.042182
8.0,9,3016.081314
9.0,10,3016.177264
9.0,10,3016.207197
11.0,12,3016.31793
9.0,10,3016.350542
8.0,9,3016.441719
10.0,11,3016.477897
10.0,11,3016.582114
5.0,6,3016.600933
7.0,8,3016.702358
12.0,13,3016.736044
7.0,8,3016.823184
6.0,7,3016.852173
9.0,10,3016.959982
14.0,15,3017.005641
8.0,9,3017.112742
7.0,8,3017.133833
8.0,9,3017.23622
10.0,11,3017.274433
9.0,10,3017.371672
6.0,7,3017.396867
8.0,9,3017.435539
5.0,6,3017.529103
9.0,10,3017.557596
7.0,8,3017.644739
9.0,10,3017.683616
11.0,12,3017.796206
6.0,7,3017.818436
6.0,7,3017.843117
8.0,9,3017.953722
8.0,9,3017.980379
10.0,11,3018.076705
12.0,13,3018.177901
12.0,13,3018.219218
8.0,9,3018.319489
13.0,14,3018.363631
10.0,11,3018.464042
10.0,11,3018.498436
10.0,11,3018.598535
8.0,9,3018.626359
8.0,9,3018.725805
9.0,10,3018.763791
7.0,8,3018.856821
5.0,6,3018.883156
9.0,10,3018.979036
9.0,10,3019.018673
10.0,11,3019.131662
8.0,9,3019.162362
7.0,8,3019.264505
9.0,10,3019.293123
12.0,13,3019.393337
6.0,7,3019.415206
8.0,9,3019.445368
11.0,12,3019.552364
9.0,10,3019.662585
7.0,8,3019.687918
10.0,11,3019.787357
7.0,8,3019.824381
11.0,12,3019.923888
7.0,8,3019.944889
12.0,13,3020.065601
7.0,8,3020.086699
9.0,10,3020.116181
11.0,12,3020.21942
11.0,12,3020.321521
6.0,7,3020.34318
8.0,9,3020.372207
7.0,8,3020.469843
9.0,10,3020.502606
8.0,9,3020.592015
8.0,9,3020.625467
8.0,9,3020.74274
9.0,10,3020.774899
8.0,9,3020.893824
8.0,9,3020.92058
7.0,8,3021.021028
8.0,9,3021.054331
4.0,5,3021.071204
12.0,13,3021.185945
5.0,6,3021.205359
11.0,12,3021.311382
5.0,6,3021.331381
9.0,10,3021.448571
6.0,7,3021.471128
8.0,9,3021.497125
9.0,10,3021.59699
8.0,9,3021.624323
8.0,9,3021.70537
10.0,11,3021.74341
7.0,8,3021.843035
5.0,6,3021.863993
8.0,9,3021.894918
7.0,8,3021.999753
9.0,10,3022.031416
7.0,8,3022.115454
11.0,12,3022.156481
8.0,9,3022.261419
7.0,8,3022.291253
14.0,15,3022.395534
11.0,12,3022.504329
7.0,8,3022.531711
10.0,11,3022.654455
7.0,8,3022.678395
9.0,10,3022.710707
12.0,13,3022.812515
8.0,9,3022.91962
9.0,10,3022.945259
10.0,11,3023.04308
9.0,10,3023.08286
7.0,8,3023.110489
5.0,6,3023.195989
7.0,8,3023.220846
9.0,10,3023.331134
10.0,11,3023.365156
5.0,6,3023.455477
10.0,11,3023.494922
8.0,9,3023.587325
7.0,8,3023.619759
8.0,9,3023.648211
6.0,7,3023.737376
8.0,9,3023.765492
5.0,6,3023.783227
11.0,12,3023.879929
11.0,12,3023.986161
7.0,8,3024.009027
8.0,9,3024.120015
8.0,9,3024.147491
8.0,9,3024.175544
9.0,10,3024.283447
11.0,12,3024.382279
6.0,7,3024.399359
9.0,10,3024.444358
9.0,10,3024.547982
9.0,10,3024.577947
9.0,10,3024.684098
9.0,10,3024.713502
8.0,9,3024.799015
6.0,7,3024.820734
9.0,10,3024.923387
8.0,9,3024.95098
10.0,11,3025.05986
10.0,11,3025.092443
9.0,10,3025.181569
6.0,7,3025.204363
7.0,8,3025.241269
9.0,10,3025.348947
6.0,7,3025.372312
12.0,13,3025.49264
6.0,7,3025.515614
9.0,10,3025.612269
10.0,11,3025.650513
9.0,10,3025.754505
8.0,9,3025.788917
10.0,11,3025.908292
12.0,13,3026.036244
6.0,7,3026.056865
5.0,6,3026.075842
10.0,11,3026.168903
12.0,13,3026.209352
6.0,7,3026.301089
6.0,7,3026.327871
9.0,10,3026.431659
8.0,9,3026.457054
6.0,7,3026.4768
9.0,10,3026.563681
7.0,8,3026.606252
13.0,14,3026.72511
12.0,13,3026.823749
12.0,13,3026.874378
8.0,9,3026.976046
9.0,10,3027.00806
7.0,8,3027.111333
11.0,12,3027.149498
7.0,8,3027.238108
10.0,11,3027.278704
6.0,7,3027.36964
9.0,10,3027.403137
7.0,8,3027.429975
11.0,12,3027.552855
6.0,7,3027.572476
8.0,9,3027.66854
9.0,10,3027.704014
12.0,13,3027.813637
8.0,9,3027.84522
9.0,10,3027.947132
10.0,11,3027.985142
8.0,9,3028.089942
10.0,11,3028.123005
5.0,6,3028.202982
12.0,13,3028.246791
5.0,6,3028.338171
7.0,8,3028.36256
7.0,8,3028.442728
6.0,7,3028.458993
9.0,10,3028.499758
11.0,12,3028.611501
8.0,9,3028.645406
8.0,9,3028.730053
12.0,13,3028.839279
10.0,11,3028.875859
9.0,10,3028.994742
11.0,12,3029.028749
15.0,16,3029.147178
14.0,15,3029.261794
6.0,7,3029.294782
13.0,14,3029.410315
12.0,13,3029.450977
9.0,10,3029.55546
9.0,10,3029.584976
9.0,10,3029.680445
11.0,12,3029.795704
11.0,12,3029.836609
12.0,13,3029.955649
8.0,9,3029.978928
8.0,9,3030.063768
6.0,7,3030.083836
10.0,11,3030.19273
10.0,11,3030.225019
12.0,13,3030.337137
9.0,10,3030.365242
9.0,10,3030.471069
6.0,7,3030.49782
14.0,15,3030.626377
7.0,8,3030.655093
8.0,9,3030.758934
7.0,8,3030.779236
10.0,11,3030.881853
3.0,4,3030.897767
12.0,13,3030.997582
9.0,10,3031.031568
6.0,7,3031.055726
12.0,13,3031.165539
11.0,12,3031.280624
6.0,7,3031.300736
10.0,11,3031.401208
5.0,6,3031.421382
10.0,11,3031.455996
13.0,14,3031.570277
9.0,10,3031.679934
12.0,13,3031.722547
11.0,12,3031.839941
12.0,13,3031.884848
7.0,8,3031.971451
9.0,10,3032.010268
8.0,9,3032.106168
9.0,10,3032.14219
9.0,10,3032.24252
5.0,6,3032.264747
8.0,9,3032.351444
9.0,10,3032.384361
9.0,10,3032.497553
11.0,12,3032.532975
8.0,9,3032.625166
4.0,5,3032.64798
8.0,9,3032.675234
5.0,6,3032.764387
10.0,11,3032.802015
11.0,12,3032.910643
9.0,10,3032.941324
9.0,10,3033.024327
9.0,10,3033.064338
8.0,9,3033.162546
9.0,10,3033.193871
12.0,13,3033.31657
7.0,8,3033.337624
8.0,9,3033.430134
8.0,9,3033.463326
8.0,9,3033.565199
6.0,7,3033.585028
9.0,10,3033.613478
11.0,12,3033.714008
9.0,10,3033.810452
11.0,12,3033.846183
10.0,11,3033.949665
8.0,9,3033.973969
6.0,7,3034.057177
5.0,6,3034.071325
10.0,11,3034.120322
10.0,11,3034.225096
11.0,12,3034.331325
9.0,10,3034.362576
8.0,9,3034.391222
9.0,10,3034.485872
10.0,11,3034.595699
7.0,8,3034.620074
7.0,8,3034.642375
11.0,12,3034.760756
10.0,11,3034.790195
9.0,10,3034.884865
8.0,9,3034.914153
7.0,8,3035.008806
13.0,14,3035.135068
12.0,13,3035.17721
10.0,11,3035.288662
12.0,13,3035.325678
12.0,13,3035.426205
10.0,11,3035.55231
11.0,12,3035.59041
7.0,8,3035.687696
8.0,9,3035.714762
9.0,10,3035.800972
8.0,9,3035.828457
12.0,13,3035.941056
4.0,5,3035.954802
8.0,9,3035.983963
10.0,11,3036.087569
10.0,11,3036.121773
8.0,9,3036.215407
6.0,7,3036.245627
5.0,6,3036.340789
6.0,7,3036.361692
11.0,12,3036.404545
7.0,8,3036.504614
11.0,12,3036.543594
12.0,13,3036.663386
5.0,6,3036.685655
9.0,10,3036.785148
11.0,12,3036.903074
9.0,10,3036.932894
8.0,9,3036.95864
11.0,12,3037.062437
5.0,6,3037.080426
11.0,12,3037.188755
8.0,9,3037.220917
11.0,12,3037.334445
5.0,6,3037.358278
8.0,9,3037.452743
7.0,8,3037.486767
9.0,10,3037.595955
11.0,12,3037.631875
8.0,9,3037.72336
10.0,11,3037.764358
8.0,9,3037.858857
11.0,12,3037.898721
9.0,10,3037.993744
7.0,8,3038.02079
7.0,8,3038.105407
7.0,8,3038.126457
10.0,11,3038.24599
7.0,8,3038.269994
7.0,8,3038.291061
7.0,8,3038.383023
7.0,8,3038.408362
10.0,11,3038.508624
8.0,9,3038.54215
13.0,14,3038.663266
9.0,10,3038.69476
6.0,7,3038.78359
9.0,10,3038.818163
7.0,8,3038.908939
13.0,14,3038.951457
4.0,5,3039.029767
8.0,9,3039.061375
9.0,10,3039.158521
12.0,13,3039.198234
11.0,12,3039.314922
9.0,10,3039.342819
7.0,8,3039.426606
9.0,10,3039.4657
7.0,8,3039.560303
8.0,9,3039.589317
9.0,10,3039.703493
0,2,3039.708506
8.0,9,3039.739285
9.0,10,3039.842729
8.0,9,3039.875658
8.0,9,3039.903003
8.0,9,3040.001758
9.0,10,3040.0332
8.0,9,3040.135962
6.0,7,3040.157692
8.0,9,3040.248163
10.0,11,3040.285825
10.0,11,3040.392942
8.0,9,3040.427395
9.0,10,3040.530244
8.0,9,3040.559045
6.0,7,3040.662205
8.0,9,3040.690038
10.0,11,3040.795535
10.0,11,3040.827066
8.0,9,3040.917305
7.0,8,3040.942641
10.0,11,3040.986443
9.0,10,3041.096707
9.0,10,3041.132985
10.0,11,3041.247971
7.0,8,3041.270359
10.0,11,3041.368317
10.0,11,3041.469937
11.0,12,3041.509371
9.0,10,3041.625403
8.0,9,3041.652538
10.0,11,3041.75231
9.0,10,3041.782878
13.0,14,3041.883617
12.0,13,3041.929135
9.0,10,3042.033948
7.0,8,3042.058592
6.0,7,3042.144446
8.0,9,3042.172084
7.0,8,3042.272193
11.0,12,3042.319607
7.0,8,3042.424639
11.0,12,3042.461657
10.0,11,3042.562135
10.0,11,3042.599871
14.0,15,3042.715543
8.0,9,3042.753355
12.0,13,3042.861067
8.0,9,3042.95705
7.0,8,3042.980032
6.0,7,3043.001677
6.0,7,3043.082036
10.0,11,3043.12217
12.0,13,3043.238252
9.0,10,3043.275264
7.0,8,3043.379171
10.0,11,3043.410336
8.0,9,3043.504901
7.0,8,3043.527678
10.0,11,3043.615865
11.0,12,3043.658592
8.0,9,3043.750859
9.0,10,3043.783203
11.0,12,3043.900427
11.0,12,3043.942353
9.0,10,3044.051761
10.0,11,3044.167009
12.0,13,3044.205668
12.0,13,3044.313213
6.0,7,3044.336299
7.0,8,3044.430795
9.0,10,3044.464935
4.0,5,3044.48136
7.0,8,3044.577676
6.0,7,3044.598521
9.0,10,3044.68955
9.0,10,3044.728619
8.0,9,3044.831149
13.0,14,3044.871437
11.0,12,3044.991077
8.0,9,3045.018584
6.0,7,3045.103122
7.0,8,3045.131667
7.0,8,3045.15872
7.0,8,3045.249864
11.0,12,3045.298324
8.0,9,3045.399994
6.0,7,3045.420554
7.0,8,3045.519003
5.0,6,3045.537645
9.0,10,3045.570276
8.0,9,3045.661292
6.0,7,3045.683765
7.0,8,3045.786592
12.0,13,3045.834766
10.0,11,3045.959448
8.0,9,3045.989115
13.0,14,3046.097593
6.0,7,3046.119349
6.0,7,3046.202017
9.0,10,3046.247027
7.0,8,3046.354427
10.0,11,3046.391241
11.0,12,3046.513203
6.0,7,3046.536561
8.0,9,3046.62832
9.0,10,3046.662761
7.0,8,3046.687957
9.0,10,3046.785728
12.0,13,3046.903389
8.0,9,3046.928739
11.0,12,3047.039963
7.0,8,3047.065857
4.0,5,3047.080668
8.0,9,3047.16408
11.0,12,3047.211927
8.0,9,3047.310055
11.0,12,3047.358276
6.0,7,3047.453182
13.0,14,3047.496557
7.0,8,3047.588523
8.0,9,3047.615989
7.0,8,3047.701316
11.0,12,3047.738341
8.0,9,3047.841169
7.0,8,3047.867276
10.0,11,3047.960953
8.0,9,3047.988365
11.0,12,3048.110445
10.0,11,3048.146524
10.0,11,3048.261489
6.0,7,3048.280918
7.0,8,3048.364644
4.0,5,3048.384214
9.0,10,3048.414939
4.0,5,3048.504805
11.0,12,3048.547041
7.0,8,3048.651518
9.0,10,3048.683209
10.0,11,3048.781611
6.0,7,3048.803254
6.0,7,3048.825932
8.0,9,3048.917587
9.0,10,3048.95746
12.0,13,3049.074761
10.0,11,3049.105485
9.0,10,3049.207981
6.0,7,3049.230811
11.0,12,3049.334095
8.0,9,3049.366278
10.0,11,3049.467802
7.0,8,3049.493279
9.0,10,3049.590118
8.0,9,3049.617748
10.0,11,3049.715948
9.0,10,3049.750249
9.0,10,3049.854152
6.0,7,3049.878021
11.0,12,3049.982424
6.0,7,3050.008005
6.0,7,3050.033509
7.0,8,3050.12676
9.0,10,3050.160406
9.0,10,3050.269151
9.0,10,3050.303776
8.0,9,3050.395178
13.0,14,3050.513399
7.0,8,3050.541636
9.0,10,3050.579525
8.0,9,3050.677029
10.0,11,3050.707831
8.0,9,3050.800924
8.0,9,3050.840595
8.0,9,3050.9509
13.0,14,3050.996446
11.0,12,3051.096522
9.0,10,3051.199939
9.0,10,3051.240798
9.0,10,3051.350262
9.0,10,3051.379889
5.0,6,3051.402043
8.0,9,3051.506381
6.0,7,3051.525678
10.0,11,3051.617611
10.0,11,3051.653424
9.0,10,3051.752181
9.0,10,3051.782168
12.0,13,3051.916426
7.0,8,3051.937759
10.0,11,3052.041239
8.0,9,3052.071015
7.0,8,3052.159419
9.0,10,3052.198687
11.0,12,3052.307298
11.0,12,3052.348035
8.0,9,3052.441164
8.0,9,3052.466236
