#{"t_start": 1514340648.9094906, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
8.0,9,3287.772933
9.0,10,3287.867776
9.0,10,3287.901987
6.0,7,3287.922635
10.0,11,3288.018633
10.0,11,3288.133394
9.0,10,3288.159497
9.0,10,3288.267951
11.0,12,3288.303452
8.0,9,3288.393356
9.0,10,3288.428584
9.0,10,3288.523559
9.0,10,3288.556349
11.0,12,3288.670742
10.0,11,3288.706593
6.0,7,3288.808612
8.0,9,3288.835312
12.0,13,3288.935841
9.0,10,3288.975013
12.0,13,3289.082999
6.0,7,3289.105875
7.0,8,3289.219005
8.0,9,3289.243525
7.0,8,3289.269566
6.0,7,3289.343818
8.0,9,3289.377726
6.0,7,3289.474806
8.0,9,3289.502039
7.0,8,3289.525759
9.0,10,3289.634633
9.0,10,3289.666347
8.0,9,3289.746517
11.0,12,3289.789237
9.0,10,3289.897498
9.0,10,3289.931455
9.0,10,3290.042063
7.0,8,3290.065696
11.0,12,3290.163247
7.0,8,3290.186575
9.0,10,3290.290275
11.0,12,3290.334369
10.0,11,3290.432011
9.0,10,3290.538786
9.0,10,3290.572348
11.0,12,3290.694071
6.0,7,3290.712795
7.0,8,3290.739187
9.0,10,3290.841769
9.0,10,3290.870262
5.0,6,3290.95036
7.0,8,3290.979451
10.0,11,3291.091871
9.0,10,3291.13142
9.0,10,3291.236795
7.0,8,3291.258584
8.0,9,3291.289356
10.0,11,3291.388509
10.0,11,3291.492398
8.0,9,3291.530256
6.0,7,3291.555712
12.0,13,3291.67603
10.0,11,3291.792375
6.0,7,3291.811723
7.0,8,3291.835809
8.0,9,3291.922788
9.0,10,3291.959133
3.0,4,3291.971156
6.0,7,3292.066045
7.0,8,3292.094432
10.0,11,3292.214905
9.0,10,3292.242095
9.0,10,3292.339275
7.0,8,3292.365683
8.0,9,3292.450992
6.0,7,3292.475955
12.0,13,3292.600487
7.0,8,3292.626353
13.0,14,3292.752217
9.0,10,3292.780808
7.0,8,3292.881697
8.0,9,3292.910797
8.0,9,3293.010641
9.0,10,3293.037084
10.0,11,3293.163209
10.0,11,3293.193193
13.0,14,3293.310043
10.0,11,3293.34728
6.0,7,3293.436247
6.0,7,3293.463223
7.0,8,3293.495331
11.0,12,3293.601288
7.0,8,3293.632049
8.0,9,3293.734721
8.0,9,3293.759789
9.0,10,3293.85102
9.0,10,3293.880857
7.0,8,3293.966597
9.0,10,3294.006134
10.0,11,3294.106852
9.0,10,3294.138081
11.0,12,3294.251586
10.0,11,3294.282381
7.0,8,3294.361605
12.0,13,3294.471181
8.0,9,3294.494694
11.0,12,3294.604439
5.0,6,3294.62472
8.0,9,3294.655146
8.0,9,3294.740161
9.0,10,3294.773668
10.0,11,3294.879082
11.0,12,3294.919508
10.0,11,3295.030781
9.0,10,3295.05862
5.0,6,3295.141947
7.0,8,3295.170171
11.0,12,3295.285044
6.0,7,3295.3057
8.0,9,3295.418311
8.0,9,3295.445168
11.0,12,3295.551749
8.0,9,3295.584881
8.0,9,3295.679923
9.0,10,3295.713462
4.0,5,3295.732538
10.0,11,3295.84545
13.0,14,3295.949373
10.0,11,3295.987036
7.0,8,3296.017211
10.0,11,3296.120539
10.0,11,3296.236274
11.0,12,3296.269805
7.0,8,3296.350708
11.0,12,3296.391752
12.0,13,3296.502761
11.0,12,3296.545273
8.0,9,3296.64104
8.0,9,3296.67122
5.0,6,3296.752329
6.0,7,3296.772429
6.0,7,3296.796383
10.0,11,3296.904359
7.0,8,3296.93174
10.0,11,3297.024089
9.0,10,3297.05987
9.0,10,3297.159384
9.0,10,3297.204676
9.0,10,3297.31422
9.0,10,3297.34711
11.0,12,3297.466406
9.0,10,3297.49663
8.0,9,3297.597491
8.0,9,3297.628174
9.0,10,3297.72152
8.0,9,3297.758544
7.0,8,3297.861467
10.0,11,3297.895108
11.0,12,3298.008649
11.0,12,3298.048387
8.0,9,3298.137818
10.0,11,3298.17709
8.0,9,3298.276694
9.0,10,3298.308702
11.0,12,3298.424016
9.0,10,3298.453489
13.0,14,3298.553204
9.0,10,3298.67329
7.0,8,3298.69851
12.0,13,3298.818252
7.0,8,3298.847786
7.0,8,3298.936433
11.0,12,3298.978404
10.0,11,3299.082663
8.0,9,3299.108998
8.0,9,3299.20991
8.0,9,3299.238172
8.0,9,3299.26845
9.0,10,3299.365274
7.0,8,3299.39459
9.0,10,3299.508649
8.0,9,3299.534868
8.0,9,3299.622841
12.0,13,3299.663319
9.0,10,3299.759692
7.0,8,3299.791433
7.0,8,3299.891819
9.0,10,3299.924087
10.0,11,3300.047781
10.0,11,3300.078863
10.0,11,3300.175904
9.0,10,3300.20594
10.0,11,3300.316113
5.0,6,3300.341243
8.0,9,3300.456115
5.0,6,3300.473771
4.0,5,3300.490616
9.0,10,3300.589863
8.0,9,3300.618163
9.0,10,3300.702159
9.0,10,3300.739223
10.0,11,3300.850487
9.0,10,3300.881339
8.0,9,3300.979167
10.0,11,3301.01237
5.0,6,3301.086625
8.0,9,3301.11327
10.0,11,3301.228158
10.0,11,3301.258294
8.0,9,3301.34843
7.0,8,3301.372661
7.0,8,3301.402925
9.0,10,3301.495567
8.0,9,3301.532763
12.0,13,3301.647495
7.0,8,3301.673348
5.0,6,3301.76056
15.0,16,3301.810753
8.0,9,3301.900044
9.0,10,3301.937081
7.0,8,3302.036301
7.0,8,3302.058857
5.0,6,3302.0832
13.0,14,3302.191702
10.0,11,3302.283724
13.0,14,3302.330241
8.0,9,3302.433087
9.0,10,3302.467767
5.0,6,3302.554837
7.0,8,3302.577391
9.0,10,3302.671928
13.0,14,3302.719772
10.0,11,3302.833164
9.0,10,3302.865853
8.0,9,3302.960474
12.0,13,3303.004534
8.0,9,3303.097256
11.0,12,3303.149566
7.0,8,3303.250367
10.0,11,3303.285715
9.0,10,3303.404373
5.0,6,3303.422246
7.0,8,3303.51695
8.0,9,3303.545728
10.0,11,3303.643863
7.0,8,3303.669443
7.0,8,3303.697449
7.0,8,3303.792948
10.0,11,3303.826253
4.0,5,3303.904121
9.0,10,3303.939822
8.0,9,3304.040843
9.0,10,3304.07496
12.0,13,3304.20239
8.0,9,3304.226234
11.0,12,3304.325694
10.0,11,3304.3591
11.0,12,3304.459249
8.0,9,3304.497889
11.0,12,3304.614917
7.0,8,3304.641382
10.0,11,3304.754134
11.0,12,3304.852988
7.0,8,3304.880687
13.0,14,3305.007035
7.0,8,3305.03278
9.0,10,3305.134539
7.0,8,3305.162377
10.0,11,3305.204799
7.0,8,3305.290033
8.0,9,3305.322602
13.0,14,3305.440873
7.0,8,3305.466077
8.0,9,3305.557391
7.0,8,3305.585083
9.0,10,3305.683842
8.0,9,3305.715725
11.0,12,3305.835531
9.0,10,3305.863426
10.0,11,3305.963785
8.0,9,3305.993065
7.0,8,3306.082849
9.0,10,3306.114304
11.0,12,3306.220814
6.0,7,3306.241204
8.0,9,3306.327168
15.0,16,3306.391396
7.0,8,3306.492404
7.0,8,3306.520253
7.0,8,3306.626792
6.0,7,3306.646462
7.0,8,3306.668604
13.0,14,3306.77187
10.0,11,3306.87401
8.0,9,3306.900737
7.0,8,3306.929269
9.0,10,3307.034851
10.0,11,3307.139759
8.0,9,3307.168806
10.0,11,3307.273011
11.0,12,3307.314391
7.0,8,3307.41663
8.0,9,3307.444127
10.0,11,3307.564523
7.0,8,3307.585963
4.0,5,3307.599723
9.0,10,3307.704466
12.0,13,3307.751184
5.0,6,3307.830313
10.0,11,3307.867288
10.0,11,3307.973023
8.0,9,3307.999294
9.0,10,3308.110649
11.0,12,3308.152232
9.0,10,3308.240474
10.0,11,3308.282409
8.0,9,3308.382932
11.0,12,3308.420046
9.0,10,3308.528174
8.0,9,3308.556254
8.0,9,3308.651208
6.0,7,3308.676977
6.0,7,3308.698424
9.0,10,3308.802473
10.0,11,3308.921766
10.0,11,3308.952206
10.0,11,3309.042179
7.0,8,3309.065971
7.0,8,3309.093845
12.0,13,3309.200743
8.0,9,3309.31192
8.0,9,3309.336989
11.0,12,3309.438684
6.0,7,3309.464879
8.0,9,3309.494138
10.0,11,3309.589195
10.0,11,3309.62697
12.0,13,3309.73693
9.0,10,3309.830117
11.0,12,3309.871766
7.0,8,3309.970519
7.0,8,3309.994333
7.0,8,3310.022933
7.0,8,3310.121337
10.0,11,3310.156646
11.0,12,3310.25747
8.0,9,3310.292013
8.0,9,3310.389784
8.0,9,3310.416935
14.0,15,3310.544417
9.0,10,3310.641926
7.0,8,3310.674448
7.0,8,3310.705962
7.0,8,3310.801976
7.0,8,3310.824882
10.0,11,3310.941506
10.0,11,3310.972159
8.0,9,3311.079203
8.0,9,3311.108407
6.0,7,3311.19212
8.0,9,3311.223189
9.0,10,3311.259386
10.0,11,3311.360963
10.0,11,3311.457997
8.0,9,3311.488741
6.0,7,3311.511193
10.0,11,3311.612487
8.0,9,3311.641334
5.0,6,3311.739552
9.0,10,3311.779126
10.0,11,3311.876704
8.0,9,3311.909077
9.0,10,3312.021358
10.0,11,3312.058955
9.0,10,3312.146195
9.0,10,3312.186182
8.0,9,3312.289833
9.0,10,3312.318574
10.0,11,3312.419156
11.0,12,3312.457007
8.0,9,3312.547773
12.0,13,3312.595547
10.0,11,3312.705306
9.0,10,3312.73935
10.0,11,3312.838324
6.0,7,3312.862641
8.0,9,3312.96152
12.0,13,3313.006992
7.0,8,3313.108708
10.0,11,3313.142086
7.0,8,3313.225883
10.0,11,3313.271775
8.0,9,3313.370551
6.0,7,3313.388033
9.0,10,3313.49088
6.0,7,3313.514622
7.0,8,3313.538992
9.0,10,3313.626235
6.0,7,3313.655516
8.0,9,3313.755296
8.0,9,3313.787128
5.0,6,3313.813681
11.0,12,3313.925433
4.0,5,3313.940017
13.0,14,3314.061895
9.0,10,3314.16257
7.0,8,3314.190871
7.0,8,3314.21965
8.0,9,3314.322839
2.0,3,3314.332831
8.0,9,3314.3666
9.0,10,3314.469789
7.0,8,3314.49244
14.0,15,3314.612982
7.0,8,3314.638416
7.0,8,3314.734123
6.0,7,3314.764215
5.0,6,3314.780788
8.0,9,3314.877365
12.0,13,3314.996333
11.0,12,3315.031279
11.0,12,3315.136568
7.0,8,3315.164016
10.0,11,3315.266602
7.0,8,3315.293793
10.0,11,3315.406747
7.0,8,3315.429371
10.0,11,3315.527033
7.0,8,3315.55168
10.0,11,3315.652994
7.0,8,3315.67546
9.0,10,3315.718494
10.0,11,3315.822796
13.0,14,3315.948952
7.0,8,3315.974714
8.0,9,3316.062684
10.0,11,3316.103191
12.0,13,3316.212828
7.0,8,3316.238881
9.0,10,3316.333631
11.0,12,3316.369807
9.0,10,3316.47316
10.0,11,3316.511095
5.0,6,3316.60957
8.0,9,3316.63839
10.0,11,3316.755737
7.0,8,3316.778371
8.0,9,3316.807335
10.0,11,3316.898579
7.0,8,3316.924708
8.0,9,3317.020607
8.0,9,3317.04759
14.0,15,3317.172042
10.0,11,3317.267967
9.0,10,3317.305926
11.0,12,3317.416024
8.0,9,3317.448179
10.0,11,3317.559282
13.0,14,3317.603498
10.0,11,3317.702613
4.0,5,3317.716865
8.0,9,3317.799795
7.0,8,3317.822213
6.0,7,3317.845989
4.0,5,3317.938691
9.0,10,3317.965744
6.0,7,3318.053108
11.0,12,3318.087646
14.0,15,3318.202233
7.0,8,3318.23951
4.0,5,3318.333859
9.0,10,3318.363835
11.0,12,3318.476436
7.0,8,3318.497623
8.0,9,3318.521826
9.0,10,3318.611764
9.0,10,3318.652592
10.0,11,3318.757784
11.0,12,3318.864791
8.0,9,3318.895943
11.0,12,3319.005309
12.0,13,3319.052683
8.0,9,3319.143579
5.0,6,3319.168108
5.0,6,3319.187929
7.0,8,3319.283469
8.0,9,3319.312211
8.0,9,3319.418149
6.0,7,3319.441617
3.0,4,3319.452652
11.0,12,3319.563276
6.0,7,3319.585204
10.0,11,3319.675214
7.0,8,3319.710045
9.0,10,3319.816809
10.0,11,3319.849526
8.0,9,3319.960378
10.0,11,3319.998947
7.0,8,3320.089057
9.0,10,3320.121215
6.0,7,3320.14485
10.0,11,3320.252066
7.0,8,3320.287183
9.0,10,3320.389934
5.0,6,3320.407691
12.0,13,3320.507465
12.0,13,3320.558808
5.0,6,3320.652802
12.0,13,3320.694472
10.0,11,3320.801293
6.0,7,3320.825705
13.0,14,3320.932118
9.0,10,3321.030635
7.0,8,3321.050768
10.0,11,3321.089226
7.0,8,3321.180406
8.0,9,3321.207951
9.0,10,3321.302899
13.0,14,3321.434022
7.0,8,3321.456173
12.0,13,3321.577819
11.0,12,3321.612976
9.0,10,3321.704422
7.0,8,3321.72926
7.0,8,3321.75684
10.0,11,3321.858236
5.0,6,3321.880311
9.0,10,3321.990555
11.0,12,3322.02926
9.0,10,3322.127707
8.0,9,3322.151546
11.0,12,3322.252686
10.0,11,3322.369376
7.0,8,3322.392459
9.0,10,3322.425269
5.0,6,3322.508115
10.0,11,3322.544728
11.0,12,3322.64225
10.0,11,3322.688337
9.0,10,3322.794448
7.0,8,3322.816254
11.0,12,3322.918684
5.0,6,3322.936606
9.0,10,3323.037673
12.0,13,3323.085428
9.0,10,3323.193994
8.0,9,3323.224219
12.0,13,3323.331424
7.0,8,3323.355114
11.0,12,3323.459907
8.0,9,3323.488836
11.0,12,3323.600458
6.0,7,3323.635151
4.0,5,3323.720934
10.0,11,3323.755853
9.0,10,3323.853939
8.0,9,3323.885916
8.0,9,3323.980751
7.0,8,3324.010835
9.0,10,3324.046406
7.0,8,3324.137669
10.0,11,3324.170679
8.0,9,3324.272839
5.0,6,3324.291336
8.0,9,3324.381304
10.0,11,3324.419893
7.0,8,3324.521837
9.0,10,3324.551218
8.0,9,3324.662087
10.0,11,3324.696976
10.0,11,3324.79498
5.0,6,3324.813165
8.0,9,3324.840213
8.0,9,3324.935398
8.0,9,3324.965264
13.0,14,3325.089887
7.0,8,3325.114017
7.0,8,3325.195116
8.0,9,3325.232063
10.0,11,3325.33199
7.0,8,3325.35428
7.0,8,3325.465993
6.0,7,3325.491182
9.0,10,3325.523528
9.0,10,3325.615215
10.0,11,3325.659403
11.0,12,3325.767554
7.0,8,3325.791226
11.0,12,3325.890755
9.0,10,3325.995672
13.0,14,3326.041212
8.0,9,3326.141221
10.0,11,3326.17641
6.0,7,3326.263773
6.0,7,3326.286362
9.0,10,3326.315456
6.0,7,3326.403407
10.0,11,3326.44424
7.0,8,3326.543134
12.0,13,3326.582315
9.0,10,3326.689273
6.0,7,3326.710103
5.0,6,3326.787521
7.0,8,3326.816967
5.0,6,3326.834919
7.0,8,3326.933221
8.0,9,3326.959015
12.0,13,3327.072936
8.0,9,3327.102464
11.0,12,3327.201449
8.0,9,3327.231493
9.0,10,3327.335783
8.0,9,3327.363937
6.0,7,3327.444982
6.0,7,3327.463986
7.0,8,3327.490671
11.0,12,3327.597203
4.0,5,3327.621939
10.0,11,3327.736376
10.0,11,3327.772745
10.0,11,3327.896624
11.0,12,3327.938116
9.0,10,3328.031743
10.0,11,3328.071443
8.0,9,3328.171834
10.0,11,3328.204774
12.0,13,3328.308952
13.0,14,3328.416224
8.0,9,3328.453439
8.0,9,3328.558476
4.0,5,3328.573821
12.0,13,3328.690888
12.0,13,3328.737945
11.0,12,3328.842648
8.0,9,3328.879227
9.0,10,3328.981127
7.0,8,3329.005868
10.0,11,3329.127506
8.0,9,3329.155343
9.0,10,3329.251143
7.0,8,3329.279676
13.0,14,3329.389592
10.0,11,3329.428583
10.0,11,3329.537769
9.0,10,3329.570468
13.0,14,3329.681245
9.0,10,3329.782847
13.0,14,3329.839118
7.0,8,3329.93483
8.0,9,3329.965254
6.0,7,3330.07296
7.0,8,3330.094989
6.0,7,3330.114912
5.0,6,3330.198366
10.0,11,3330.23489
11.0,12,3330.339163
9.0,10,3330.374248
9.0,10,3330.481042
10.0,11,3330.515494
7.0,8,3330.62647
11.0,12,3330.660622
7.0,8,3330.742664
12.0,13,3330.790745
9.0,10,3330.889539
12.0,13,3330.926883
6.0,7,3331.024222
7.0,8,3331.051358
7.0,8,3331.133417
9.0,10,3331.17367
10.0,11,3331.279309
10.0,11,3331.316747
4.0,5,3331.335774
9.0,10,3331.445722
9.0,10,3331.475986
6.0,7,3331.551471
8.0,9,3331.584179
8.0,9,3331.683035
11.0,12,3331.72058
8.0,9,3331.809933
6.0,7,3331.832146
9.0,10,3331.926731
8.0,9,3331.953802
13.0,14,3332.080725
8.0,9,3332.104389
7.0,8,3332.185068
9.0,10,3332.219926
5.0,6,3332.241543
9.0,10,3332.344226
6.0,7,3332.371077
5.0,6,3332.468815
8.0,9,3332.497765
8.0,9,3332.530376
10.0,11,3332.638011
8.0,9,3332.668605
10.0,11,3332.775222
10.0,11,3332.892085
7.0,8,3332.917949
8.0,9,3332.945021
8.0,9,3333.041649
9.0,10,3333.077657
10.0,11,3333.175161
9.0,10,3333.214686
9.0,10,3333.317897
9.0,10,3333.359334
6.0,7,3333.455802
9.0,10,3333.485275
10.0,11,3333.580287
9.0,10,3333.611196
10.0,11,3333.707652
9.0,10,3333.74206
8.0,9,3333.846063
7.0,8,3333.874905
8.0,9,3333.959127
11.0,12,3333.998239
10.0,11,3334.101639
8.0,9,3334.129519
6.0,7,3334.23363
7.0,8,3334.260858
10.0,11,3334.363197
7.0,8,3334.389456
9.0,10,3334.420854
8.0,9,3334.523846
10.0,11,3334.563969
8.0,9,3334.66903
5.0,6,3334.686145
9.0,10,3334.792957
9.0,10,3334.825286
7.0,8,3334.909484
7.0,8,3334.939704
14.0,15,3335.060863
7.0,8,3335.086135
8.0,9,3335.182789
5.0,6,3335.20149
8.0,9,3335.229673
10.0,11,3335.322764
10.0,11,3335.364881
6.0,7,3335.453027
12.0,13,3335.496695
7.0,8,3335.600607
5.0,6,3335.616228
10.0,11,3335.701213
7.0,8,3335.73094
9.0,10,3335.836837
10.0,11,3335.874245
10.0,11,3335.989784
7.0,8,3336.012908
8.0,9,3336.113036
8.0,9,3336.13987
8.0,9,3336.168327
8.0,9,3336.256874
11.0,12,3336.378855
14.0,15,3336.428693
8.0,9,3336.513597
10.0,11,3336.553442
11.0,12,3336.666097
8.0,9,3336.693651
11.0,12,3336.799188
6.0,7,3336.823195
11.0,12,3336.92954
8.0,9,3336.962935
6.0,7,3337.057475
12.0,13,3337.099264
10.0,11,3337.187099
8.0,9,3337.220166
7.0,8,3337.317871
6.0,7,3337.336894
2.0,3,3337.347867
10.0,11,3337.448988
11.0,12,3337.491306
9.0,10,3337.596205
9.0,10,3337.639972
6.0,7,3337.734669
10.0,11,3337.768852
9.0,10,3337.857494
6.0,7,3337.878349
8.0,9,3337.979764
10.0,11,3338.016218
5.0,6,3338.042006
7.0,8,3338.141656
9.0,10,3338.177343
6.0,7,3338.262501
9.0,10,3338.302433
7.0,8,3338.405608
9.0,10,3338.437987
8.0,9,3338.552234
7.0,8,3338.57487
10.0,11,3338.605144
6.0,7,3338.683669
9.0,10,3338.720051
11.0,12,3338.828193
9.0,10,3338.860681
11.0,12,3338.977623
11.0,12,3339.073737
9.0,10,3339.105826
11.0,12,3339.216443
9.0,10,3339.253499
10.0,11,3339.373717
12.0,13,3339.412299
9.0,10,3339.511747
9.0,10,3339.54639
6.0,7,3339.626976
9.0,10,3339.669335
6.0,7,3339.760704
8.0,9,3339.788258
9.0,10,3339.889062
11.0,12,3339.930221
7.0,8,3340.016294
7.0,8,3340.045348
13.0,14,3340.160466
5.0,6,3340.179527
10.0,11,3340.279376
10.0,11,3340.317564
11.0,12,3340.418372
12.0,13,3340.464786
11.0,12,3340.577743
7.0,8,3340.601718
9.0,10,3340.700755
10.0,11,3340.737471
9.0,10,3340.832576
8.0,9,3340.872181
8.0,9,3340.977959
7.0,8,3341.007617
10.0,11,3341.105396
12.0,13,3341.142963
6.0,7,3341.239362
4.0,5,3341.256875
12.0,13,3341.364297
12.0,13,3341.405299
9.0,10,3341.499697
9.0,10,3341.533185
9.0,10,3341.637709
9.0,10,3341.67177
10.0,11,3341.767035
5.0,6,3341.79346
10.0,11,3341.901296
7.0,8,3341.926226
11.0,12,3342.049783
9.0,10,3342.078622
9.0,10,3342.16537
9.0,10,3342.201979
9.0,10,3342.305069
8.0,9,3342.332632
7.0,8,3342.440768
9.0,10,3342.468537
7.0,8,3342.494792
11.0,12,3342.594544
8.0,9,3342.625221
9.0,10,3342.719175
8.0,9,3342.754909
7.0,8,3342.850879
4.0,5,3342.866409
9.0,10,3342.965825
8.0,9,3342.993587
10.0,11,3343.085922
7.0,8,3343.107462
9.0,10,3343.144217
8.0,9,3343.249563
11.0,12,3343.35767
9.0,10,3343.39363
9.0,10,3343.485175
6.0,7,3343.508418
10.0,11,3343.548125
12.0,13,3343.666073
10.0,11,3343.778906
9.0,10,3343.806078
10.0,11,3343.897938
10.0,11,3343.938323
12.0,13,3344.040109
10.0,11,3344.080836
7.0,8,3344.180794
6.0,7,3344.202493
15.0,16,3344.313921
9.0,10,3344.346428
7.0,8,3344.435427
11.0,12,3344.476164
12.0,13,3344.592078
7.0,8,3344.680404
7.0,8,3344.717018
10.0,11,3344.758316
7.0,8,3344.852731
9.0,10,3344.885739
10.0,11,3344.999585
11.0,12,3345.100101
10.0,11,3345.13943
7.0,8,3345.167663
12.0,13,3345.273185
8.0,9,3345.384069
4.0,5,3345.398699
9.0,10,3345.434532
5.0,6,3345.532988
6.0,7,3345.557755
8.0,9,3345.586936
8.0,9,3345.673795
12.0,13,3345.797221
9.0,10,3345.824039
7.0,8,3345.854373
9.0,10,3345.949681
6.0,7,3345.97043
11.0,12,3346.074776
9.0,10,3346.111508
14.0,15,3346.23647
9.0,10,3346.341866
10.0,11,3346.385441
15.0,16,3346.496878
11.0,12,3346.604594
7.0,8,3346.62725
12.0,13,3346.742236
10.0,11,3346.774596
9.0,10,3346.862883
8.0,9,3346.897966
8.0,9,3346.998952
9.0,10,3347.02833
11.0,12,3347.144171
8.0,9,3347.16996
6.0,7,3347.194001
7.0,8,3347.292295
7.0,8,3347.31748
10.0,11,3347.408433
8.0,9,3347.4417
13.0,14,3347.571772
7.0,8,3347.597141
9.0,10,3347.695409
5.0,6,3347.717492
8.0,9,3347.811218
12.0,13,3347.856316
8.0,9,3347.958397
8.0,9,3347.986965
3.0,4,3348.000172
9.0,10,3348.112848
9.0,10,3348.146251
9.0,10,3348.240656
8.0,9,3348.280718
5.0,6,3348.369836
1.0,2,3348.375443
6.0,7,3348.396411
8.0,9,3348.479542
9.0,10,3348.511796
11.0,12,3348.612049
8.0,9,3348.64331
9.0,10,3348.757417
11.0,12,3348.794476
10.0,11,3348.900649
6.0,7,3348.924759
6.0,7,3348.945203
9.0,10,3349.034142
7.0,8,3349.067861
7.0,8,3349.165519
8.0,9,3349.190936
11.0,12,3349.290818
9.0,10,3349.32842
10.0,11,3349.435885
10.0,11,3349.466343
6.0,7,3349.555305
10.0,11,3349.592461
9.0,10,3349.682257
7.0,8,3349.716674
10.0,11,3349.828067
8.0,9,3349.856983
10.0,11,3349.960775
8.0,9,3349.990053
6.0,7,3350.080972
7.0,8,3350.099801
11.0,12,3350.220211
10.0,11,3350.258279
7.0,8,3350.283646
7.0,8,3350.385214
12.0,13,3350.503249
7.0,8,3350.529333
11.0,12,3350.64434
9.0,10,3350.677507
10.0,11,3350.796581
11.0,12,3350.828776
11.0,12,3350.934198
10.0,11,3350.972366
9.0,10,3351.072458
8.0,9,3351.111203
8.0,9,3351.214854
8.0,9,3351.241017
12.0,13,3351.350197
9.0,10,3351.383712
9.0,10,3351.473029
8.0,9,3351.499989
8.0,9,3351.600922
9.0,10,3351.632848
6.0,7,3351.721842
10.0,11,3351.754356
7.0,8,3351.838131
6.0,7,3351.857656
12.0,13,3351.980696
11.0,12,3352.016477
6.0,7,3352.039284
9.0,10,3352.132847
8.0,9,3352.161016
9.0,10,3352.26496
9.0,10,3352.303286
7.0,8,3352.407205
9.0,10,3352.436728
7.0,8,3352.528064
7.0,8,3352.553573
7.0,8,3352.648808
8.0,9,3352.677899
5.0,6,3352.69727
9.0,10,3352.809123
9.0,10,3352.837344
10.0,11,3352.935025
5.0,6,3352.954037
11.0,12,3353.05365
10.0,11,3353.094407
7.0,8,3353.196338
4.0,5,3353.209694
13.0,14,3353.326417
11.0,12,3353.368026
6.0,7,3353.458606
9.0,10,3353.490502
13.0,14,3353.61026
6.0,7,3353.633886
10.0,11,3353.739207
12.0,13,3353.779508
9.0,10,3353.884702
7.0,8,3353.906948
6.0,7,3353.982987
9.0,10,3354.018025
6.0,7,3354.04013
9.0,10,3354.14383
8.0,9,3354.18489
10.0,11,3354.290797
11.0,12,3354.399328
10.0,11,3354.436892
7.0,8,3354.462463
6.0,7,3354.546751
6.0,7,3354.571883
5.0,6,3354.588233
7.0,8,3354.684209
12.0,13,3354.797724
12.0,13,3354.8375
8.0,9,3354.928212
7.0,8,3354.954587
11.0,12,3355.068723
6.0,7,3355.087677
10.0,11,3355.182898
10.0,11,3355.219294
11.0,12,3355.332017
8.0,9,3355.357985
9.0,10,3355.476212
8.0,9,3355.506407
10.0,11,3355.595631
7.0,8,3355.621909
6.0,7,3355.646651
11.0,12,3355.7609
11.0,12,3355.885852
8.0,9,3355.909323
11.0,12,3356.018705
8.0,9,3356.050027
6.0,7,3356.070113
6.0,7,3356.160893
10.0,11,3356.192104
9.0,10,3356.305294
8.0,9,3356.333282
7.0,8,3356.42193
11.0,12,3356.460061
11.0,12,3356.569379
8.0,9,3356.608695
8.0,9,3356.711014
9.0,10,3356.745595
5.0,6,3356.848768
8.0,9,3356.875146
8.0,9,3356.89836
6.0,7,3356.987834
7.0,8,3357.012396
11.0,12,3357.102962
13.0,14,3357.229367
9.0,10,3357.256989
9.0,10,3357.36689
8.0,9,3357.393942
7.0,8,3357.415454
9.0,10,3357.516644
8.0,9,3357.544557
10.0,11,3357.637467
8.0,9,3357.670117
9.0,10,3357.777349
15.0,16,3357.884589
6.0,7,3357.90606
11.0,12,3358.023775
11.0,12,3358.058599
7.0,8,3358.155892
8.0,9,3358.18395
8.0,9,3358.210657
7.0,8,3358.298812
10.0,11,3358.336097
9.0,10,3358.437323
7.0,8,3358.465179
12.0,13,3358.582974
8.0,9,3358.60934
9.0,10,3358.699497
7.0,8,3358.731336
7.0,8,3358.813033
8.0,9,3358.841771
10.0,11,3358.957325
9.0,10,3358.990769
7.0,8,3359.080739
11.0,12,3359.119633
7.0,8,3359.208318
10.0,11,3359.245807
8.0,9,3359.34626
10.0,11,3359.381068
7.0,8,3359.474202
8.0,9,3359.505521
10.0,11,3359.602855
9.0,10,3359.64155
11.0,12,3359.758898
9.0,10,3359.787937
11.0,12,3359.893837
10.0,11,3359.926859
9.0,10,3360.02102
8.0,9,3360.056866
9.0,10,3360.164155
7.0,8,3360.189731
6.0,7,3360.27626
7.0,8,3360.311627
5.0,6,3360.331442
8.0,9,3360.429865
11.0,12,3360.473936
7.0,8,3360.573277
8.0,9,3360.600199
9.0,10,3360.691645
9.0,10,3360.722112
8.0,9,3360.812367
12.0,13,3360.847838
8.0,9,3360.961521
10.0,11,3360.999844
10.0,11,3361.095021
12.0,13,3361.138931
12.0,13,3361.257843
6.0,7,3361.285064
8.0,9,3361.388054
11.0,12,3361.421068
5.0,6,3361.496597
11.0,12,3361.530862
10.0,11,3361.632813
12.0,13,3361.757662
10.0,11,3361.790673
10.0,11,3361.883112
9.0,10,3361.922677
8.0,9,3362.027194
8.0,9,3362.05135
8.0,9,3362.152293
7.0,8,3362.176558
10.0,11,3362.216744
6.0,7,3362.30188
8.0,9,3362.33201
8.0,9,3362.43413
7.0,8,3362.460171
10.0,11,3362.578763
7.0,8,3362.601455
8.0,9,3362.694016
5.0,6,3362.71531
8.0,9,3362.74561
10.0,11,3362.837548
7.0,8,3362.875665
9.0,10,3362.98263
9.0,10,3363.015577
7.0,8,3363.102522
8.0,9,3363.133507
