#{"t_start": 1514340648.891894, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
3.0,4,111.908834
7.0,8,111.938847
3.0,4,111.952724
9.0,10,112.042481
6.0,7,112.074028
4.0,5,112.094411
2.0,3,112.104403
6.0,7,112.205818
4.0,5,112.227268
4.0,5,112.249572
1.0,2,112.259019
7.0,8,112.367695
4.0,5,112.388952
4.0,5,112.405544
4.0,5,112.487169
3.0,4,112.505228
5.0,6,112.529956
4.0,5,112.548204
7.0,8,112.641485
6.0,7,112.664814
3.0,4,112.677316
5.0,6,112.784002
4.0,5,112.803465
6.0,7,112.827948
4.0,5,112.842182
3.0,4,112.918504
4.0,5,112.936026
6.0,7,112.960554
4.0,5,112.980886
1.0,2,113.063077
4.0,5,113.081673
6.0,7,113.104867
5.0,6,113.136432
5.0,6,113.233977
2.0,3,113.244241
2.0,3,113.254039
2.0,3,113.264255
3.0,4,113.280168
5.0,6,113.371103
5.0,6,113.3946
2.0,3,113.409331
2.0,3,113.419768
7.0,8,113.506907
5.0,6,113.536272
5.0,6,113.560298
7.0,8,113.662329
2.0,3,113.671701
3.0,4,113.691692
3.0,4,113.706306
3.0,4,113.72243
7.0,8,113.813743
7.0,8,113.840923
1.0,2,113.848857
5.0,6,113.94684
5.0,6,113.97446
2.0,3,113.988231
5.0,6,114.019032
3.0,4,114.120054
5.0,6,114.147206
6.0,7,114.170989
2.0,3,114.182098
6.0,7,114.279734
3.0,4,114.298204
3.0,4,114.316383
5.0,6,114.346529
6.0,7,114.454941
5.0,6,114.476601
4.0,5,114.497226
6.0,7,114.591281
6.0,7,114.619009
3.0,4,114.640354
8.0,9,114.750589
5.0,6,114.774516
4.0,5,114.791075
5.0,6,114.885699
5.0,6,114.907035
3.0,4,114.924598
4.0,5,114.943761
4.0,5,115.031371
7.0,8,115.061256
7.0,8,115.096612
6.0,7,115.209185
4.0,5,115.228552
5.0,6,115.246664
2.0,3,115.25845
2.0,3,115.342634
5.0,6,115.367792
4.0,5,115.390311
7.0,8,115.487933
6.0,7,115.509786
2.0,3,115.527196
2.0,3,115.540141
7.0,8,115.647943
6.0,7,115.672114
5.0,6,115.692379
7.0,8,115.790953
7.0,8,115.825523
4.0,5,115.851766
3.0,4,115.86679
4.0,5,115.940286
3.0,4,115.95398
5.0,6,115.982172
5.0,6,116.093853
4.0,5,116.115895
7.0,8,116.146033
7.0,8,116.239002
8.0,9,116.270307
0,2,116.280763
5.0,6,116.304417
6.0,7,116.40669
8.0,9,116.436932
2.0,3,116.450944
6.0,7,116.559246
5.0,6,116.582633
3.0,4,116.600149
7.0,8,116.705756
6.0,7,116.734411
4.0,5,116.750206
5.0,6,116.827541
6.0,7,116.854672
1.0,2,116.862382
6.0,7,116.887381
6.0,7,116.996227
4.0,5,117.013764
1.0,2,117.022101
4.0,5,117.039866
3.0,4,117.058534
5.0,6,117.146309
7.0,8,117.18494
3.0,4,117.201291
5.0,6,117.292842
6.0,7,117.319273
5.0,6,117.341283
4.0,5,117.445258
4.0,5,117.462305
8.0,9,117.495339
5.0,6,117.578648
6.0,7,117.604421
7.0,8,117.631858
7.0,8,117.727724
6.0,7,117.755726
5.0,6,117.782391
3.0,4,117.876051
7.0,8,117.903508
4.0,5,117.922226
4.0,5,117.942096
4.0,5,118.03271
5.0,6,118.056296
3.0,4,118.075652
5.0,6,118.160218
8.0,9,118.191134
5.0,6,118.215768
5.0,6,118.308514
7.0,8,118.336576
3.0,4,118.352571
5.0,6,118.382222
1.0,2,118.466769
6.0,7,118.4928
5.0,6,118.514466
4.0,5,118.535488
6.0,7,118.627814
3.0,4,118.643868
7.0,8,118.673065
7.0,8,118.759061
1.0,2,118.765774
5.0,6,118.791795
6.0,7,118.895993
3.0,4,118.910044
3.0,4,118.923675
6.0,7,118.943567
0,2,118.950662
4.0,5,119.038892
5.0,6,119.059515
5.0,6,119.07913
5.0,6,119.169844
6.0,7,119.197379
5.0,6,119.22556
5.0,6,119.326644
6.0,7,119.349363
5.0,6,119.374583
2.0,3,119.386788
3.0,4,119.482118
4.0,5,119.500786
4.0,5,119.515901
7.0,8,119.538868
6.0,7,119.63313
4.0,5,119.653469
6.0,7,119.680407
5.0,6,119.762522
2.0,3,119.774029
3.0,4,119.794937
4.0,5,119.816896
5.0,6,119.918345
6.0,7,119.944259
5.0,6,119.970338
5.0,6,120.081582
4.0,5,120.097719
2.0,3,120.107337
5.0,6,120.129385
5.0,6,120.228792
4.0,5,120.24697
5.0,6,120.268573
3.0,4,120.282624
5.0,6,120.3598
5.0,6,120.38104
4.0,5,120.401103
5.0,6,120.421188
6.0,7,120.517535
5.0,6,120.537007
8.0,9,120.646532
7.0,8,120.67609
0,2,120.683376
5.0,6,120.702949
4.0,5,120.779471
3.0,4,120.794396
2.0,3,120.804159
8.0,9,120.83588
3.0,4,120.927396
3.0,4,120.938648
6.0,7,120.967059
7.0,8,121.084988
5.0,6,121.107014
8.0,9,121.138972
7.0,8,121.238974
3.0,4,121.253683
5.0,6,121.274822
4.0,5,121.294179
5.0,6,121.385915
4.0,5,121.40361
4.0,5,121.42443
6.0,7,121.533783
5.0,6,121.560314
7.0,8,121.591345
6.0,7,121.680281
2.0,3,121.688991
5.0,6,121.719283
4.0,5,121.739733
4.0,5,121.834239
6.0,7,121.855771
3.0,4,121.874127
3.0,4,121.892732
2.0,3,121.905288
7.0,8,121.997709
3.0,4,122.014092
6.0,7,122.037493
4.0,5,122.127849
4.0,5,122.147244
1.0,2,122.153619
6.0,7,122.186802
2.0,3,122.274974
6.0,7,122.297912
7.0,8,122.325571
2.0,3,122.33759
4.0,5,122.429111
5.0,6,122.453197
4.0,5,122.473308
3.0,4,122.487542
7.0,8,122.58496
5.0,6,122.612758
3.0,4,122.630329
2.0,3,122.642663
5.0,6,122.738046
4.0,5,122.755234
6.0,7,122.780786
6.0,7,122.890484
4.0,5,122.909119
5.0,6,122.92774
5.0,6,123.009686
2.0,3,123.018573
5.0,6,123.037313
7.0,8,123.067715
10.0,11,123.183161
5.0,6,123.207866
2.0,3,123.220017
4.0,5,123.316935
4.0,5,123.340504
3.0,4,123.355916
5.0,6,123.375829
4.0,5,123.453968
7.0,8,123.481119
7.0,8,123.513078
5.0,6,123.610773
3.0,4,123.625306
7.0,8,123.652314
8.0,9,123.754349
5.0,6,123.773611
4.0,5,123.790355
1.0,2,123.797698
7.0,8,123.898754
4.0,5,123.91708
3.0,4,123.931796
2.0,3,123.941679
2.0,3,124.021342
6.0,7,124.044811
3.0,4,124.060051
2.0,3,124.070941
2.0,3,124.081688
4.0,5,124.157707
1.0,2,124.16288
4.0,5,124.182491
7.0,8,124.219952
4.0,5,124.311419
5.0,6,124.333384
5.0,6,124.353849
2.0,3,124.365358
9.0,10,124.469086
1.0,2,124.47914
3.0,4,124.493985
3.0,4,124.508414
6.0,7,124.602895
9.0,10,124.64088
2.0,3,124.652457
6.0,7,124.743452
6.0,7,124.772173
3.0,4,124.795994
8.0,9,124.902173
9.0,10,124.937633
3.0,4,125.013788
6.0,7,125.03951
3.0,4,125.057285
3.0,4,125.073429
4.0,5,125.174598
2.0,3,125.184631
6.0,7,125.208966
5.0,6,125.236691
6.0,7,125.337143
3.0,4,125.353721
3.0,4,125.366609
5.0,6,125.387274
5.0,6,125.479379
5.0,6,125.503377
7.0,8,125.534549
7.0,8,125.626332
2.0,3,125.638868
6.0,7,125.668626
2.0,3,125.679244
6.0,7,125.778284
5.0,6,125.801862
3.0,4,125.81571
4.0,5,125.913893
4.0,5,125.928299
4.0,5,125.945009
6.0,7,125.969247
4.0,5,126.04246
5.0,6,126.067702
5.0,6,126.087665
7.0,8,126.18802
7.0,8,126.214149
7.0,8,126.25403
3.0,4,126.358458
6.0,7,126.390826
4.0,5,126.411849
4.0,5,126.435945
5.0,6,126.550529
5.0,6,126.571124
7.0,8,126.600585
5.0,6,126.673939
3.0,4,126.68819
7.0,8,126.724927
7.0,8,126.829101
4.0,5,126.84564
4.0,5,126.866852
3.0,4,126.879486
2.0,3,126.958631
5.0,6,126.978085
4.0,5,126.995623
4.0,5,127.012435
3.0,4,127.089515
4.0,5,127.106228
3.0,4,127.121907
5.0,6,127.148354
4.0,5,127.236258
3.0,4,127.24934
4.0,5,127.274949
5.0,6,127.300787
5.0,6,127.384478
3.0,4,127.401948
3.0,4,127.416013
4.0,5,127.434449
5.0,6,127.544969
7.0,8,127.572866
5.0,6,127.593573
4.0,5,127.703451
7.0,8,127.729926
3.0,4,127.743318
5.0,6,127.76687
6.0,7,127.86152
5.0,6,127.883033
4.0,5,127.900152
5.0,6,127.985858
4.0,5,128.001751
6.0,7,128.034118
5.0,6,128.130474
2.0,3,128.141027
6.0,7,128.164409
6.0,7,128.191638
8.0,9,128.306702
7.0,8,128.33127
5.0,6,128.415176
0,2,128.426917
2.0,3,128.441635
3.0,4,128.458367
5.0,6,128.478114
3.0,4,128.560605
8.0,9,128.589878
4.0,5,128.612393
5.0,6,128.716691
8.0,9,128.746159
6.0,7,128.769023
4.0,5,128.850917
4.0,5,128.869565
4.0,5,128.893543
5.0,6,128.920321
7.0,8,129.005943
2.0,3,129.019569
5.0,6,129.048774
7.0,8,129.153095
3.0,4,129.16413
2.0,3,129.172697
3.0,4,129.189585
4.0,5,129.211244
6.0,7,129.316051
6.0,7,129.346112
6.0,7,129.374754
3.0,4,129.452552
6.0,7,129.481271
3.0,4,129.498334
5.0,6,129.580812
6.0,7,129.605696
8.0,9,129.641701
5.0,6,129.737247
4.0,5,129.754875
2.0,3,129.765723
2.0,3,129.776896
5.0,6,129.798842
5.0,6,129.892087
5.0,6,129.920763
4.0,5,129.942507
6.0,7,130.029369
3.0,4,130.041448
6.0,7,130.07622
6.0,7,130.175997
5.0,6,130.200542
5.0,6,130.22337
5.0,6,130.248263
4.0,5,130.338069
2.0,3,130.348024
5.0,6,130.367492
8.0,9,130.464613
3.0,4,130.475747
3.0,4,130.490615
6.0,7,130.524076
2.0,3,130.614361
2.0,3,130.624076
5.0,6,130.647202
4.0,5,130.664812
5.0,6,130.759545
3.0,4,130.773698
4.0,5,130.791212
4.0,5,130.810161
6.0,7,130.895495
2.0,3,130.904868
3.0,4,130.924944
1.0,2,130.93685
1.0,2,130.943634
8.0,9,131.052008
5.0,6,131.070565
5.0,6,131.091213
7.0,8,131.203082
6.0,7,131.228798
6.0,7,131.253345
5.0,6,131.335703
3.0,4,131.345915
7.0,8,131.381543
5.0,6,131.403247
3.0,4,131.493426
9.0,10,131.532
6.0,7,131.626459
6.0,7,131.653651
8.0,9,131.685686
0,2,131.691103
5.0,6,131.782572
3.0,4,131.797783
4.0,5,131.81902
5.0,6,131.838359
6.0,7,131.936502
5.0,6,131.961153
3.0,4,131.97568
5.0,6,132.063875
5.0,6,132.089689
4.0,5,132.107815
5.0,6,132.129641
2.0,3,132.215501
3.0,4,132.233037
7.0,8,132.265012
5.0,6,132.363504
2.0,3,132.375664
5.0,6,132.40087
3.0,4,132.417482
5.0,6,132.441165
3.0,4,132.513415
4.0,5,132.53574
3.0,4,132.55685
7.0,8,132.657169
4.0,5,132.671981
5.0,6,132.690541
5.0,6,132.710555
5.0,6,132.81398
5.0,6,132.835835
5.0,6,132.854826
6.0,7,132.938745
7.0,8,132.973258
4.0,5,132.994144
4.0,5,133.083838
3.0,4,133.095204
7.0,8,133.124851
9.0,10,133.242877
6.0,7,133.265412
2.0,3,133.276033
3.0,4,133.287888
7.0,8,133.381675
6.0,7,133.407732
7.0,8,133.438038
5.0,6,133.527047
6.0,7,133.553992
4.0,5,133.573088
3.0,4,133.667683
5.0,6,133.687629
3.0,4,133.69944
3.0,4,133.716502
4.0,5,133.800023
3.0,4,133.813206
3.0,4,133.8294
2.0,3,133.841317
2.0,3,133.852194
3.0,4,133.869024
4.0,5,133.946735
4.0,5,133.975238
4.0,5,133.996142
5.0,6,134.018143
4.0,5,134.105119
7.0,8,134.134371
6.0,7,134.169707
3.0,4,134.264678
4.0,5,134.282047
6.0,7,134.308552
2.0,3,134.319405
4.0,5,134.396274
4.0,5,134.418184
5.0,6,134.439747
4.0,5,134.45814
5.0,6,134.562872
1.0,2,134.570724
5.0,6,134.605254
6.0,7,134.711674
6.0,7,134.735873
6.0,7,134.76043
7.0,8,134.853547
3.0,4,134.875645
4.0,5,134.893427
1.0,2,134.900337
6.0,7,134.998304
3.0,4,135.010429
6.0,7,135.048995
3.0,4,135.070014
3.0,4,135.087747
4.0,5,135.179402
7.0,8,135.210303
4.0,5,135.230899
3.0,4,135.332036
3.0,4,135.344679
5.0,6,135.367756
6.0,7,135.393964
4.0,5,135.475242
2.0,3,135.488093
3.0,4,135.503237
4.0,5,135.520581
5.0,6,135.610475
5.0,6,135.629365
2.0,3,135.639838
4.0,5,135.660146
8.0,9,135.770941
4.0,5,135.788701
3.0,4,135.801822
0,2,135.807716
5.0,6,135.892198
5.0,6,135.914974
4.0,5,135.933493
3.0,4,135.947472
9.0,10,136.052463
4.0,5,136.072191
5.0,6,136.097958
5.0,6,136.198362
4.0,5,136.215755
3.0,4,136.229525
4.0,5,136.249344
3.0,4,136.336844
1.0,2,136.344679
6.0,7,136.373799
6.0,7,136.400035
9.0,10,136.498925
4.0,5,136.517749
6.0,7,136.545559
5.0,6,136.638839
4.0,5,136.660005
3.0,4,136.684705
7.0,8,136.793129
8.0,9,136.822914
3.0,4,136.839653
6.0,7,136.938344
3.0,4,136.952928
4.0,5,136.971242
4.0,5,136.988385
3.0,4,137.062676
7.0,8,137.094174
6.0,7,137.121257
3.0,4,137.135196
4.0,5,137.223106
6.0,7,137.251456
5.0,6,137.275398
2.0,3,137.361399
6.0,7,137.385758
5.0,6,137.404851
6.0,7,137.504287
5.0,6,137.529712
2.0,3,137.539562
4.0,5,137.558159
5.0,6,137.641235
6.0,7,137.664969
4.0,5,137.69491
4.0,5,137.720076
4.0,5,137.814997
3.0,4,137.827847
1.0,2,137.833781
4.0,5,137.855784
6.0,7,137.97173
4.0,5,137.994987
8.0,9,138.025301
4.0,5,138.045069
3.0,4,138.127396
5.0,6,138.147867
5.0,6,138.167713
8.0,9,138.265652
2.0,3,138.279211
5.0,6,138.300258
4.0,5,138.316693
3.0,4,138.406072
5.0,6,138.429455
7.0,8,138.456146
6.0,7,138.540732
3.0,4,138.55865
5.0,6,138.579722
5.0,6,138.601147
7.0,8,138.702755
6.0,7,138.734502
7.0,8,138.837825
0,2,138.844727
4.0,5,138.861404
4.0,5,138.879754
4.0,5,138.898289
4.0,5,138.979976
3.0,4,138.993148
7.0,8,139.02688
7.0,8,139.129149
4.0,5,139.147033
5.0,6,139.171088
4.0,5,139.273121
5.0,6,139.293746
6.0,7,139.316172
7.0,8,139.401473
3.0,4,139.41334
6.0,7,139.443886
4.0,5,139.465133
2.0,3,139.557264
4.0,5,139.572987
1.0,2,139.580109
4.0,5,139.598493
3.0,4,139.613422
6.0,7,139.717031
5.0,6,139.736997
6.0,7,139.762839
3.0,4,139.837148
5.0,6,139.858567
5.0,6,139.883837
9.0,10,139.990844
8.0,9,140.023615
5.0,6,140.04799
4.0,5,140.147138
4.0,5,140.163036
4.0,5,140.183555
7.0,8,140.273358
6.0,7,140.29337
4.0,5,140.316355
4.0,5,140.338032
2.0,3,140.419819
2.0,3,140.428961
6.0,7,140.455183
4.0,5,140.473489
8.0,9,140.583179
5.0,6,140.60497
5.0,6,140.623992
3.0,4,140.707426
4.0,5,140.720359
2.0,3,140.731581
5.0,6,140.76273
4.0,5,140.784318
7.0,8,140.890667
4.0,5,140.912277
1.0,2,140.920836
5.0,6,141.022639
5.0,6,141.045205
7.0,8,141.071285
4.0,5,141.087126
3.0,4,141.166062
3.0,4,141.182154
4.0,5,141.201641
0,2,141.209891
5.0,6,141.294196
1.0,2,141.30145
3.0,4,141.322896
7.0,8,141.35906
5.0,6,141.495115
5.0,6,141.516174
4.0,5,141.532809
8.0,9,141.63032
5.0,6,141.651853
7.0,8,141.679688
4.0,5,141.70555
6.0,7,141.815218
3.0,4,141.832202
2.0,3,141.844064
5.0,6,141.869697
5.0,6,141.97428
3.0,4,141.991264
4.0,5,142.011145
7.0,8,142.112288
2.0,3,142.126924
3.0,4,142.14385
5.0,6,142.169397
3.0,4,142.184848
6.0,7,142.287314
5.0,6,142.311523
3.0,4,142.329515
6.0,7,142.45927
5.0,6,142.48653
4.0,5,142.505574
5.0,6,142.612957
8.0,9,142.646605
3.0,4,142.659988
3.0,4,142.675116
3.0,4,142.768317
2.0,3,142.778531
4.0,5,142.795661
4.0,5,142.812404
4.0,5,142.827713
5.0,6,142.92113
5.0,6,142.942502
4.0,5,142.962348
5.0,6,143.05278
5.0,6,143.077867
4.0,5,143.097825
7.0,8,143.200148
2.0,3,143.210427
1.0,2,143.217324
4.0,5,143.234471
5.0,6,143.25803
5.0,6,143.345371
4.0,5,143.362644
6.0,7,143.385256
3.0,4,143.399046
3.0,4,143.481796
7.0,8,143.510524
4.0,5,143.528105
3.0,4,143.624875
6.0,7,143.649312
5.0,6,143.669633
7.0,8,143.76101
5.0,6,143.783346
7.0,8,143.815206
2.0,3,143.82689
6.0,7,143.918737
2.0,3,143.931973
2.0,3,143.944612
6.0,7,143.970489
3.0,4,144.067565
3.0,4,144.082974
3.0,4,144.098983
2.0,3,144.108333
3.0,4,144.121496
6.0,7,144.214494
7.0,8,144.245728
3.0,4,144.259197
2.0,3,144.272686
5.0,6,144.367348
7.0,8,144.414663
5.0,6,144.445566
4.0,5,144.540591
5.0,6,144.562765
5.0,6,144.585396
4.0,5,144.71849
1.0,2,144.726587
1.0,2,144.735047
4.0,5,144.75349
5.0,6,144.775422
5.0,6,144.863571
4.0,5,144.884088
4.0,5,144.905229
2.0,3,144.916414
5.0,6,145.005629
7.0,8,145.036173
7.0,8,145.067391
5.0,6,145.155862
4.0,5,145.173014
4.0,5,145.199495
7.0,8,145.293802
4.0,5,145.314002
5.0,6,145.346509
3.0,4,145.366064
5.0,6,145.473904
7.0,8,145.505616
6.0,7,145.540539
4.0,5,145.646756
8.0,9,145.677472
6.0,7,145.706006
4.0,5,145.810605
1.0,2,145.81846
8.0,9,145.855109
6.0,7,145.947113
5.0,6,145.966623
4.0,5,145.99455
2.0,3,146.009833
6.0,7,146.114273
5.0,6,146.133476
4.0,5,146.153041
5.0,6,146.185306
7.0,8,146.300635
4.0,5,146.320148
1.0,2,146.328583
6.0,7,146.422891
5.0,6,146.450099
4.0,5,146.470908
6.0,7,146.4985
6.0,7,146.588283
6.0,7,146.625284
3.0,4,146.647998
8.0,9,146.762428
4.0,5,146.784317
8.0,9,146.901396
2.0,3,146.911008
6.0,7,146.934785
6.0,7,146.958086
5.0,6,147.053146
4.0,5,147.073669
7.0,8,147.104631
5.0,6,147.181269
5.0,6,147.204022
2.0,3,147.222388
5.0,6,147.248873
4.0,5,147.343933
4.0,5,147.360037
2.0,3,147.372165
4.0,5,147.396113
7.0,8,147.511853
3.0,4,147.525986
5.0,6,147.543931
4.0,5,147.564472
4.0,5,147.653105
6.0,7,147.678063
4.0,5,147.69585
3.0,4,147.70943
2.0,3,147.784343
6.0,7,147.815024
4.0,5,147.832053
4.0,5,147.85493
1.0,2,147.939026
3.0,4,147.952492
5.0,6,147.980884
2.0,3,147.992785
5.0,6,148.092014
5.0,6,148.116
3.0,4,148.131728
6.0,7,148.156179
5.0,6,148.24762
5.0,6,148.271658
5.0,6,148.291548
4.0,5,148.382494
9.0,10,148.416847
7.0,8,148.454833
5.0,6,148.551693
4.0,5,148.569029
4.0,5,148.58675
4.0,5,148.606297
7.0,8,148.706756
5.0,6,148.729195
3.0,4,148.743612
5.0,6,148.821488
5.0,6,148.848392
7.0,8,148.878841
5.0,6,148.974877
6.0,7,149.002035
5.0,6,149.025389
3.0,4,149.12273
6.0,7,149.14691
4.0,5,149.164136
5.0,6,149.183461
7.0,8,149.273643
1.0,2,149.283121
9.0,10,149.320476
3.0,4,149.400483
1.0,2,149.406512
1.0,2,149.412988
5.0,6,149.441819
5.0,6,149.460971
6.0,7,149.562835
4.0,5,149.582632
9.0,10,149.678181
3.0,4,149.705847
4.0,5,149.726936
7.0,8,149.759975
3.0,4,149.841468
9.0,10,149.88268
7.0,8,149.908845
8.0,9,150.008596
7.0,8,150.036952
3.0,4,150.122643
6.0,7,150.152085
6.0,7,150.179958
3.0,4,150.197024
4.0,5,150.273606
7.0,8,150.305298
5.0,6,150.32718
5.0,6,150.417985
3.0,4,150.431682
0,2,150.438402
5.0,6,150.459426
3.0,4,150.474342
2.0,3,150.557044
5.0,6,150.577265
3.0,4,150.594576
3.0,4,150.611114
6.0,7,150.697909
6.0,7,150.728265
4.0,5,150.746937
3.0,4,150.762526
3.0,4,150.855598
7.0,8,150.886551
5.0,6,150.915323
2.0,3,151.010611
2.0,3,151.022271
4.0,5,151.03911
6.0,7,151.066537
8.0,9,151.179985
5.0,6,151.202924
6.0,7,151.229022
4.0,5,151.307242
6.0,7,151.335439
4.0,5,151.364128
4.0,5,151.388097
4.0,5,151.480052
8.0,9,151.514333
4.0,5,151.536894
5.0,6,151.633647
8.0,9,151.66335
5.0,6,151.685843
4.0,5,151.762724
5.0,6,151.78265
6.0,7,151.811723
3.0,4,151.910717
4.0,5,151.93053
4.0,5,151.9525
1.0,2,151.95944
6.0,7,152.069286
6.0,7,152.098273
10.0,11,152.145196
7.0,8,152.241263
4.0,5,152.260727
3.0,4,152.274887
8.0,9,152.379334
9.0,10,152.417268
6.0,7,152.518332
6.0,7,152.544461
7.0,8,152.575667
5.0,6,152.660744
5.0,6,152.679014
4.0,5,152.699421
2.0,3,152.711956
2.0,3,152.722826
8.0,9,152.828613
4.0,5,152.848013
6.0,7,152.951302
3.0,4,152.964481
5.0,6,152.985903
4.0,5,153.003815
6.0,7,153.092965
6.0,7,153.121237
4.0,5,153.14395
5.0,6,153.238328
7.0,8,153.264753
5.0,6,153.286345
7.0,8,153.40132
3.0,4,153.414646
1.0,2,153.421643
6.0,7,153.442791
8.0,9,153.540621
7.0,8,153.56778
5.0,6,153.591503
5.0,6,153.675748
8.0,9,153.705319
7.0,8,153.803235
5.0,6,153.82299
4.0,5,153.838907
2.0,3,153.851625
4.0,5,153.934707
5.0,6,153.954954
3.0,4,153.972127
5.0,6,153.998482
3.0,4,154.094543
5.0,6,154.115053
4.0,5,154.132354
5.0,6,154.156573
6.0,7,154.275639
7.0,8,154.306893
4.0,5,154.323968
5.0,6,154.401055
6.0,7,154.434483
6.0,7,154.466333
4.0,5,154.551653
4.0,5,154.570682
3.0,4,154.586586
4.0,5,154.609819
6.0,7,154.710685
5.0,6,154.730743
7.0,8,154.760355
5.0,6,154.847483
5.0,6,154.86739
4.0,5,154.883856
4.0,5,154.901707
3.0,4,154.975442
4.0,5,154.991143
5.0,6,155.019966
4.0,5,155.040571
3.0,4,155.126696
2.0,3,155.137166
6.0,7,155.16324
5.0,6,155.185648
7.0,8,155.28569
4.0,5,155.303781
6.0,7,155.327742
3.0,4,155.400078
5.0,6,155.431495
3.0,4,155.447892
2.0,3,155.459432
4.0,5,155.545219
5.0,6,155.566171
7.0,8,155.601909
3.0,4,155.617157
4.0,5,155.706705
2.0,3,155.71523
3.0,4,155.731565
1.0,2,155.738712
6.0,7,155.829769
6.0,7,155.854288
4.0,5,155.873792
2.0,3,155.885809
5.0,6,155.966166
6.0,7,155.992772
6.0,7,156.029488
4.0,5,156.127568
7.0,8,156.153249
2.0,3,156.166722
5.0,6,156.187528
4.0,5,156.274985
7.0,8,156.301726
3.0,4,156.318201
4.0,5,156.335741
5.0,6,156.432191
5.0,6,156.458086
4.0,5,156.477246
3.0,4,156.566313
9.0,10,156.595582
6.0,7,156.62766
5.0,6,156.732759
2.0,3,156.743799
5.0,6,156.766373
6.0,7,156.795547
5.0,6,156.891749
5.0,6,156.915069
1.0,2,156.921767
1.0,2,156.92983
7.0,8,157.021086
6.0,7,157.051792
4.0,5,157.071009
2.0,3,157.083678
6.0,7,157.180368
1.0,2,157.186448
7.0,8,157.211398
1.0,2,157.218474
5.0,6,157.324709
5.0,6,157.344098
5.0,6,157.363992
4.0,5,157.442975
5.0,6,157.462552
3.0,4,157.477636
5.0,6,157.498708
4.0,5,157.59235
5.0,6,157.609143
5.0,6,157.636753
6.0,7,157.742902
8.0,9,157.77115
4.0,5,157.789231
6.0,7,157.897731
4.0,5,157.916846
1.0,2,157.92266
4.0,5,157.940501
4.0,5,157.957142
5.0,6,158.052862
2.0,3,158.063726
6.0,7,158.086674
3.0,4,158.102383
6.0,7,158.189462
2.0,3,158.204533
0,2,158.216788
6.0,7,158.244534
5.0,6,158.333189
4.0,5,158.349172
7.0,8,158.379783
3.0,4,158.477045
2.0,3,158.488481
2.0,3,158.499822
3.0,4,158.513069
6.0,7,158.53589
7.0,8,158.622092
6.0,7,158.648932
4.0,5,158.671233
5.0,6,158.765887
7.0,8,158.789
7.0,8,158.818555
3.0,4,158.89789
8.0,9,158.926599
5.0,6,158.947989
5.0,6,159.043648
7.0,8,159.07369
4.0,5,159.092938
2.0,3,159.182148
5.0,6,159.199199
6.0,7,159.22198
4.0,5,159.243607
5.0,6,159.345507
2.0,3,159.354264
2.0,3,159.364113
8.0,9,159.391417
6.0,7,159.483307
4.0,5,159.501626
5.0,6,159.524742
3.0,4,159.599591
7.0,8,159.626456
5.0,6,159.656492
5.0,6,159.75531
8.0,9,159.784853
6.0,7,159.808242
5.0,6,159.91575
4.0,5,159.935154
3.0,4,159.948415
6.0,7,159.973106
3.0,4,160.054579
6.0,7,160.080333
5.0,6,160.099971
4.0,5,160.1869
4.0,5,160.204037
3.0,4,160.219506
3.0,4,160.239846
7.0,8,160.342645
5.0,6,160.362748
0,2,160.36877
2.0,3,160.380112
6.0,7,160.472097
8.0,9,160.501864
5.0,6,160.520877
4.0,5,160.60019
5.0,6,160.62112
5.0,6,160.652588
4.0,5,160.670891
6.0,7,160.767047
0,2,160.775312
6.0,7,160.804038
8.0,9,160.926809
6.0,7,160.951322
6.0,7,160.978844
2.0,3,160.992769
8.0,9,161.112829
5.0,6,161.133024
5.0,6,161.224048
2.0,3,161.232919
4.0,5,161.251154
3.0,4,161.273412
3.0,4,161.290084
5.0,6,161.387334
6.0,7,161.408281
2.0,3,161.420115
7.0,8,161.530563
5.0,6,161.549897
3.0,4,161.56708
6.0,7,161.597679
8.0,9,161.691346
5.0,6,161.714431
5.0,6,161.739417
6.0,7,161.844105
5.0,6,161.86897
5.0,6,161.900686
1.0,2,161.908853
5.0,6,162.007408
2.0,3,162.017914
5.0,6,162.042707
3.0,4,162.058411
5.0,6,162.158211
7.0,8,162.186604
5.0,6,162.206887
4.0,5,162.288085
5.0,6,162.312866
8.0,9,162.345129
6.0,7,162.434751
2.0,3,162.447032
6.0,7,162.477074
2.0,3,162.48602
4.0,5,162.574731
2.0,3,162.58415
3.0,4,162.595609
4.0,5,162.613077
5.0,6,162.698042
3.0,4,162.708441
2.0,3,162.728953
5.0,6,162.754154
7.0,8,162.856005
5.0,6,162.877019
3.0,4,162.891435
1.0,2,162.900723
6.0,7,163.008099
4.0,5,163.026711
5.0,6,163.045843
5.0,6,163.072809
6.0,7,163.165236
6.0,7,163.190833
6.0,7,163.214952
5.0,6,163.301325
5.0,6,163.326395
5.0,6,163.35134
4.0,5,163.445266
5.0,6,163.466397
2.0,3,163.477467
2.0,3,163.489371
3.0,4,163.514811
4.0,5,163.606993
3.0,4,163.620845
3.0,4,163.632684
6.0,7,163.653845
0,2,163.726883
8.0,9,163.759616
1.0,2,163.767755
6.0,7,163.791044
3.0,4,163.871251
7.0,8,163.897228
3.0,4,163.917698
5.0,6,164.017634
3.0,4,164.030271
5.0,6,164.047454
5.0,6,164.076936
4.0,5,164.171549
8.0,9,164.198121
6.0,7,164.220363
4.0,5,164.290512
