#{"t_start": 1514340648.8944252, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
4.0,5,311.3471
7.0,8,311.380775
9.0,10,311.494614
4.0,5,311.510091
8.0,9,311.607708
8.0,9,311.639557
5.0,6,311.658756
5.0,6,311.749005
7.0,8,311.776796
4.0,5,311.795877
4.0,5,311.814817
2.0,3,311.902603
6.0,7,311.92453
6.0,7,311.948061
5.0,6,312.023046
7.0,8,312.049051
9.0,10,312.169007
7.0,8,312.19724
5.0,6,312.213858
6.0,7,312.300526
8.0,9,312.328528
9.0,10,312.438529
4.0,5,312.450625
5.0,6,312.469027
5.0,6,312.49237
7.0,8,312.592267
8.0,9,312.619317
5.0,6,312.703027
7.0,8,312.730061
6.0,7,312.755814
9.0,10,312.86155
7.0,8,312.888298
7.0,8,312.987998
10.0,11,313.02244
6.0,7,313.053983
4.0,5,313.142544
10.0,11,313.18068
4.0,5,313.271002
5.0,6,313.288924
9.0,10,313.321609
7.0,8,313.414232
5.0,6,313.434468
10.0,11,313.544129
7.0,8,313.566328
7.0,8,313.588814
7.0,8,313.676774
6.0,7,313.702679
6.0,7,313.724515
7.0,8,313.820381
10.0,11,313.865693
6.0,7,313.96011
7.0,8,313.984977
7.0,8,314.078431
4.0,5,314.096476
4.0,5,314.113271
6.0,7,314.135714
3.0,4,314.216653
7.0,8,314.243945
3.0,4,314.259647
7.0,8,314.355133
7.0,8,314.380168
8.0,9,314.408626
8.0,9,314.508677
6.0,7,314.537359
12.0,13,314.661024
4.0,5,314.676442
8.0,9,314.76194
3.0,4,314.772936
4.0,5,314.801708
5.0,6,314.823422
4.0,5,314.933567
6.0,7,314.959875
7.0,8,314.990775
8.0,9,315.105852
6.0,7,315.128261
6.0,7,315.220735
9.0,10,315.254965
4.0,5,315.273393
4.0,5,315.359045
5.0,6,315.373963
2.0,3,315.389782
7.0,8,315.418313
5.0,6,315.520819
5.0,6,315.541383
9.0,10,315.572993
7.0,8,315.657259
7.0,8,315.704072
8.0,9,315.817184
5.0,6,315.841013
2.0,3,315.851559
6.0,7,315.960032
6.0,7,315.981826
4.0,5,315.9991
8.0,9,316.094158
7.0,8,316.120965
7.0,8,316.151584
8.0,9,316.258235
10.0,11,316.294735
8.0,9,316.383065
8.0,9,316.419139
7.0,8,316.523592
9.0,10,316.556787
8.0,9,316.657665
7.0,8,316.683595
5.0,6,316.703733
2.0,3,316.716577
7.0,8,316.807795
13.0,14,316.934371
9.0,10,316.970482
3.0,4,316.984306
6.0,7,317.068828
7.0,8,317.10142
7.0,8,317.129305
6.0,7,317.226366
4.0,5,317.241502
7.0,8,317.269297
11.0,12,317.387516
4.0,5,317.403146
6.0,7,317.482814
10.0,11,317.526623
6.0,7,317.625411
3.0,4,317.63969
11.0,12,317.677372
4.0,5,317.751493
6.0,7,317.778312
7.0,8,317.807053
2.0,3,317.816555
5.0,6,317.914777
6.0,7,317.940372
6.0,7,317.961238
6.0,7,318.056155
3.0,4,318.068511
4.0,5,318.083314
8.0,9,318.173386
6.0,7,318.19806
7.0,8,318.237004
4.0,5,318.325909
6.0,7,318.347506
6.0,7,318.369832
7.0,8,318.466051
6.0,7,318.491208
4.0,5,318.507615
7.0,8,318.597769
7.0,8,318.628539
5.0,6,318.728251
6.0,7,318.749265
5.0,6,318.768383
10.0,11,318.866852
7.0,8,318.89559
8.0,9,319.011268
8.0,9,319.042454
4.0,5,319.060054
4.0,5,319.145455
5.0,6,319.168852
6.0,7,319.195532
11.0,12,319.306735
9.0,10,319.342486
3.0,4,319.355632
5.0,6,319.438398
8.0,9,319.475752
6.0,7,319.578263
6.0,7,319.600141
8.0,9,319.631118
10.0,11,319.747524
6.0,7,319.77558
7.0,8,319.865456
9.0,10,319.900106
5.0,6,319.923335
3.0,4,320.015531
7.0,8,320.043952
7.0,8,320.071935
8.0,9,320.171559
7.0,8,320.207381
2.0,3,320.220334
6.0,7,320.335203
12.0,13,320.380849
7.0,8,320.491372
8.0,9,320.524845
7.0,8,320.629511
6.0,7,320.659377
9.0,10,320.767764
6.0,7,320.796314
10.0,11,320.842768
5.0,6,320.94353
11.0,12,320.977845
7.0,8,321.085498
7.0,8,321.115397
8.0,9,321.230366
7.0,8,321.253866
9.0,10,321.356434
5.0,6,321.3818
9.0,10,321.423247
7.0,8,321.560333
7.0,8,321.587058
9.0,10,321.699329
9.0,10,321.734881
13.0,14,321.866788
2.0,3,321.875139
7.0,8,321.901711
5.0,6,322.002277
8.0,9,322.035678
4.0,5,322.051076
3.0,4,322.1317
10.0,11,322.177719
7.0,8,322.288914
12.0,13,322.328607
8.0,9,322.439197
7.0,8,322.462808
4.0,5,322.477203
10.0,11,322.575147
10.0,11,322.625852
7.0,8,322.722428
3.0,4,322.736851
6.0,7,322.773298
10.0,11,322.891546
6.0,7,322.918179
6.0,7,323.01345
5.0,6,323.033808
3.0,4,323.048185
7.0,8,323.076124
8.0,9,323.177557
8.0,9,323.214052
3.0,4,323.30678
6.0,7,323.330297
7.0,8,323.358831
6.0,7,323.464575
4.0,5,323.482894
5.0,6,323.503078
6.0,7,323.589016
7.0,8,323.613841
4.0,5,323.634833
4.0,5,323.659157
8.0,9,323.76338
3.0,4,323.777693
9.0,10,323.893025
6.0,7,323.921779
12.0,13,324.030921
6.0,7,324.05602
8.0,9,324.097902
4.0,5,324.193114
11.0,12,324.236628
6.0,7,324.337002
4.0,5,324.353527
9.0,10,324.389117
7.0,8,324.503286
3.0,4,324.521613
9.0,10,324.559333
5.0,6,324.663543
7.0,8,324.693119
6.0,7,324.780824
6.0,7,324.807949
5.0,6,324.828447
10.0,11,324.928426
3.0,4,324.941212
7.0,8,324.979662
5.0,6,325.07129
4.0,5,325.0874
2.0,3,325.100928
6.0,7,325.120809
6.0,7,325.215548
7.0,8,325.25061
6.0,7,325.28055
10.0,11,325.381685
7.0,8,325.40865
4.0,5,325.498173
5.0,6,325.518652
9.0,10,325.552736
9.0,10,325.657765
7.0,8,325.685443
7.0,8,325.764311
11.0,12,325.821012
1.0,2,325.828389
4.0,5,325.917449
4.0,5,325.936741
8.0,9,325.961029
10.0,11,326.067296
7.0,8,326.098977
5.0,6,326.193533
6.0,7,326.217266
7.0,8,326.247201
8.0,9,326.359984
6.0,7,326.388825
7.0,8,326.498967
8.0,9,326.529853
7.0,8,326.555556
8.0,9,326.653734
7.0,8,326.686474
4.0,5,326.784314
10.0,11,326.829756
5.0,6,326.853025
7.0,8,326.962291
4.0,5,326.982559
9.0,10,327.078739
7.0,8,327.107148
6.0,7,327.136338
6.0,7,327.241237
8.0,9,327.276079
4.0,5,327.297088
3.0,4,327.376214
5.0,6,327.403476
4.0,5,327.423853
6.0,7,327.455611
9.0,10,327.575276
6.0,7,327.598083
1.0,2,327.611464
9.0,10,327.731931
9.0,10,327.766093
7.0,8,327.860564
11.0,12,327.908216
6.0,7,328.005118
7.0,8,328.032527
5.0,6,328.052767
8.0,9,328.16389
6.0,7,328.186151
3.0,4,328.200246
7.0,8,328.298852
6.0,7,328.323088
6.0,7,328.409771
11.0,12,328.451632
6.0,7,328.55221
3.0,4,328.565797
6.0,7,328.591146
5.0,6,328.612653
4.0,5,328.69108
9.0,10,328.725375
9.0,10,328.829271
7.0,8,328.852969
9.0,10,328.95075
8.0,9,328.981485
7.0,8,329.00682
5.0,6,329.087444
4.0,5,329.104724
5.0,6,329.134281
3.0,4,329.150158
7.0,8,329.248496
7.0,8,329.272276
12.0,13,329.384539
7.0,8,329.412307
7.0,8,329.515362
2.0,3,329.523112
5.0,6,329.542855
5.0,6,329.566896
7.0,8,329.667685
5.0,6,329.687395
6.0,7,329.709196
8.0,9,329.803537
8.0,9,329.835086
7.0,8,329.926411
5.0,6,329.946309
5.0,6,329.971056
8.0,9,330.07937
5.0,6,330.102021
5.0,6,330.123996
5.0,6,330.216403
5.0,6,330.237945
13.0,14,330.3486
5.0,6,330.367534
3.0,4,330.382248
6.0,7,330.481273
7.0,8,330.509549
10.0,11,330.6038
6.0,7,330.623541
8.0,9,330.661774
5.0,6,330.75669
8.0,9,330.791472
5.0,6,330.809669
9.0,10,330.915286
6.0,7,330.937928
6.0,7,331.024893
5.0,6,331.041379
2.0,3,331.053843
7.0,8,331.085584
5.0,6,331.180354
7.0,8,331.204105
7.0,8,331.293481
6.0,7,331.315811
5.0,6,331.337942
4.0,5,331.356222
5.0,6,331.447049
6.0,7,331.468943
5.0,6,331.488739
7.0,8,331.577732
6.0,7,331.59916
5.0,6,331.618443
4.0,5,331.706196
9.0,10,331.734373
2.0,3,331.744642
7.0,8,331.849984
6.0,7,331.874561
1.0,2,331.881441
4.0,5,331.897878
5.0,6,331.979579
6.0,7,332.007272
7.0,8,332.038239
9.0,10,332.145779
1.0,2,332.153501
7.0,8,332.185276
5.0,6,332.283976
6.0,7,332.312838
4.0,5,332.328789
3.0,4,332.406282
7.0,8,332.435071
9.0,10,332.469208
6.0,7,332.562985
8.0,9,332.59228
7.0,8,332.701346
9.0,10,332.738024
10.0,11,332.837741
5.0,6,332.863121
5.0,6,332.884721
9.0,10,332.996212
6.0,7,333.019026
4.0,5,333.045621
4.0,5,333.137401
5.0,6,333.156718
6.0,7,333.177902
7.0,8,333.267195
3.0,4,333.283407
4.0,5,333.297066
3.0,4,333.313197
10.0,11,333.424492
5.0,6,333.447396
12.0,13,333.551886
6.0,7,333.575793
5.0,6,333.675248
7.0,8,333.697902
5.0,6,333.719608
9.0,10,333.849804
10.0,11,333.890751
9.0,10,333.993583
6.0,7,334.017657
9.0,10,334.121826
9.0,10,334.163479
11.0,12,334.283437
11.0,12,334.318628
6.0,7,334.408011
8.0,9,334.442545
4.0,5,334.459018
4.0,5,334.552025
5.0,6,334.573244
6.0,7,334.599848
2.0,3,334.61092
7.0,8,334.718436
9.0,10,334.756722
8.0,9,334.868021
11.0,12,334.908938
9.0,10,335.005685
7.0,8,335.030079
8.0,9,335.128461
7.0,8,335.157203
7.0,8,335.251968
9.0,10,335.289307
2.0,3,335.298162
9.0,10,335.405555
5.0,6,335.426065
8.0,9,335.452797
11.0,12,335.571582
3.0,4,335.586291
7.0,8,335.674733
7.0,8,335.699237
6.0,7,335.721436
9.0,10,335.822892
5.0,6,335.84919
9.0,10,335.962794
3.0,4,335.976496
5.0,6,335.995921
7.0,8,336.080271
6.0,7,336.11226
6.0,7,336.134168
10.0,11,336.242239
6.0,7,336.273495
7.0,8,336.38876
3.0,4,336.400043
4.0,5,336.414686
5.0,6,336.441078
7.0,8,336.53702
5.0,6,336.55986
9.0,10,336.663966
11.0,12,336.70394
6.0,7,336.732974
7.0,8,336.837936
9.0,10,336.871716
4.0,5,336.959157
5.0,6,336.981503
9.0,10,337.013937
4.0,5,337.103499
5.0,6,337.122621
4.0,5,337.142882
11.0,12,337.25415
8.0,9,337.288119
5.0,6,337.381063
8.0,9,337.408693
5.0,6,337.432033
9.0,10,337.550402
9.0,10,337.583283
5.0,6,337.661597
7.0,8,337.688148
5.0,6,337.714861
4.0,5,337.806175
11.0,12,337.847329
6.0,7,337.949721
7.0,8,337.97377
4.0,5,337.993592
5.0,6,338.014691
7.0,8,338.107454
8.0,9,338.142493
9.0,10,338.251206
9.0,10,338.29307
5.0,6,338.412014
6.0,7,338.440549
5.0,6,338.465251
6.0,7,338.556749
6.0,7,338.577522
6.0,7,338.607257
3.0,4,338.705214
8.0,9,338.735549
5.0,6,338.75204
6.0,7,338.83823
3.0,4,338.852768
7.0,8,338.884528
8.0,9,338.992929
5.0,6,339.017316
9.0,10,339.047411
9.0,10,339.147587
3.0,4,339.164549
9.0,10,339.280299
7.0,8,339.306723
8.0,9,339.407848
7.0,8,339.43575
5.0,6,339.457546
8.0,9,339.585198
8.0,9,339.617675
11.0,12,339.745572
8.0,9,339.783944
6.0,7,339.887207
9.0,10,339.925396
7.0,8,339.953545
6.0,7,340.046868
6.0,7,340.075149
5.0,6,340.095536
3.0,4,340.185566
8.0,9,340.221342
6.0,7,340.243817
5.0,6,340.323571
5.0,6,340.340605
5.0,6,340.360047
8.0,9,340.479407
4.0,5,340.495145
6.0,7,340.516112
10.0,11,340.610566
4.0,5,340.627513
8.0,9,340.733653
6.0,7,340.762617
6.0,7,340.792496
11.0,12,340.908864
6.0,7,340.931882
6.0,7,341.01875
6.0,7,341.040862
7.0,8,341.07095
8.0,9,341.185464
5.0,6,341.215389
10.0,11,341.330876
6.0,7,341.351738
6.0,7,341.372547
7.0,8,341.464787
8.0,9,341.494775
5.0,6,341.583252
4.0,5,341.595506
5.0,6,341.613509
6.0,7,341.648478
5.0,6,341.746007
5.0,6,341.762752
8.0,9,341.79453
7.0,8,341.889453
9.0,10,341.921295
7.0,8,342.01866
4.0,5,342.040393
6.0,7,342.064736
8.0,9,342.168305
7.0,8,342.196562
7.0,8,342.312373
7.0,8,342.338543
8.0,9,342.364649
5.0,6,342.449102
5.0,6,342.474938
6.0,7,342.500472
3.0,4,342.587685
2.0,3,342.596866
8.0,9,342.634622
4.0,5,342.656548
6.0,7,342.765075
5.0,6,342.784076
8.0,9,342.891745
6.0,7,342.914605
9.0,10,342.949569
7.0,8,343.048453
7.0,8,343.073505
9.0,10,343.181216
9.0,10,343.214708
11.0,12,343.354791
8.0,9,343.393523
7.0,8,343.504246
5.0,6,343.523362
4.0,5,343.53968
1.0,2,343.545025
7.0,8,343.654928
7.0,8,343.679263
7.0,8,343.770838
6.0,7,343.7986
4.0,5,343.814016
6.0,7,343.836328
11.0,12,343.945155
11.0,12,344.066224
8.0,9,344.096328
11.0,12,344.212331
6.0,7,344.236909
4.0,5,344.250886
7.0,8,344.338591
6.0,7,344.359103
7.0,8,344.388849
3.0,4,344.476599
7.0,8,344.50549
6.0,7,344.529427
4.0,5,344.61029
3.0,4,344.625927
10.0,11,344.665963
10.0,11,344.776448
11.0,12,344.897822
10.0,11,344.932653
3.0,4,344.943805
5.0,6,345.021396
8.0,9,345.063723
9.0,10,345.168585
7.0,8,345.194433
5.0,6,345.21649
7.0,8,345.30789
5.0,6,345.328964
6.0,7,345.353497
5.0,6,345.44822
11.0,12,345.492654
6.0,7,345.59815
2.0,3,345.607752
8.0,9,345.632499
6.0,7,345.729235
7.0,8,345.758551
11.0,12,345.865972
5.0,6,345.882205
8.0,9,345.912822
9.0,10,346.011045
7.0,8,346.040497
5.0,6,346.064594
3.0,4,346.143871
6.0,7,346.168884
6.0,7,346.194004
9.0,10,346.306687
4.0,5,346.321413
5.0,6,346.340859
8.0,9,346.425098
6.0,7,346.459826
10.0,11,346.572799
6.0,7,346.602006
4.0,5,346.624833
7.0,8,346.741844
8.0,9,346.770571
7.0,8,346.868259
10.0,11,346.903695
6.0,7,346.988815
8.0,9,347.015846
5.0,6,347.03944
8.0,9,347.149913
4.0,5,347.167416
8.0,9,347.197312
8.0,9,347.288625
5.0,6,347.321162
3.0,4,347.337705
7.0,8,347.446177
4.0,5,347.461511
4.0,5,347.478197
6.0,7,347.566402
5.0,6,347.585509
3.0,4,347.600479
3.0,4,347.61791
8.0,9,347.71339
7.0,8,347.749371
6.0,7,347.848586
2.0,3,347.85758
10.0,11,347.890532
7.0,8,347.998674
6.0,7,348.022598
9.0,10,348.059592
9.0,10,348.152525
3.0,4,348.165379
4.0,5,348.183453
8.0,9,348.287231
8.0,9,348.316802
4.0,5,348.425262
8.0,9,348.452237
7.0,8,348.480181
6.0,7,348.576296
6.0,7,348.603125
7.0,8,348.699748
6.0,7,348.722942
9.0,10,348.77441
10.0,11,348.894011
14.0,15,349.00412
7.0,8,349.029505
6.0,7,349.057076
9.0,10,349.165687
8.0,9,349.201847
4.0,5,349.297189
5.0,6,349.319554
3.0,4,349.334449
6.0,7,349.358566
6.0,7,349.449435
6.0,7,349.479333
9.0,10,349.577193
4.0,5,349.599333
7.0,8,349.628578
4.0,5,349.717167
4.0,5,349.732193
8.0,9,349.761974
7.0,8,349.85352
6.0,7,349.8742
7.0,8,349.903874
7.0,8,350.009568
6.0,7,350.033691
8.0,9,350.131599
6.0,7,350.15512
7.0,8,350.179716
5.0,6,350.267528
10.0,11,350.30472
4.0,5,350.327662
4.0,5,350.416595
3.0,4,350.431078
6.0,7,350.45456
8.0,9,350.546791
8.0,9,350.585378
8.0,9,350.690313
4.0,5,350.706218
5.0,6,350.727288
6.0,7,350.823402
6.0,7,350.848366
4.0,5,350.864728
9.0,10,350.964961
5.0,6,350.98408
9.0,10,351.016301
7.0,8,351.109505
7.0,8,351.140448
7.0,8,351.249561
10.0,11,351.282524
12.0,13,351.390886
5.0,6,351.410721
5.0,6,351.42933
7.0,8,351.519352
15.0,16,351.657465
5.0,6,351.675645
6.0,7,351.694371
5.0,6,351.774758
5.0,6,351.7991
8.0,9,351.827883
4.0,5,351.914609
7.0,8,351.942195
6.0,7,351.970713
9.0,10,352.071078
4.0,5,352.090213
8.0,9,352.205076
9.0,10,352.243431
4.0,5,352.260591
5.0,6,352.341501
8.0,9,352.383278
7.0,8,352.410739
7.0,8,352.513402
9.0,10,352.551214
10.0,11,352.670835
5.0,6,352.690938
6.0,7,352.778672
3.0,4,352.796856
7.0,8,352.829297
3.0,4,352.843937
8.0,9,352.938527
10.0,11,352.986651
9.0,10,353.097388
8.0,9,353.12676
8.0,9,353.236021
7.0,8,353.265736
8.0,9,353.359944
7.0,8,353.386057
7.0,8,353.408938
9.0,10,353.516925
8.0,9,353.542597
8.0,9,353.651024
7.0,8,353.679389
7.0,8,353.765781
2.0,3,353.779758
6.0,7,353.806348
4.0,5,353.823285
7.0,8,353.923919
6.0,7,353.956068
7.0,8,353.986265
5.0,6,354.076615
5.0,6,354.094395
9.0,10,354.205203
9.0,10,354.241751
4.0,5,354.271653
7.0,8,354.378877
4.0,5,354.400324
7.0,8,354.427323
4.0,5,354.520283
4.0,5,354.53708
10.0,11,354.57862
6.0,7,354.663297
7.0,8,354.699762
9.0,10,354.806834
5.0,6,354.827331
4.0,5,354.847684
7.0,8,354.955739
11.0,12,354.995581
8.0,9,355.093944
6.0,7,355.120057
6.0,7,355.143825
8.0,9,355.239635
6.0,7,355.273354
1.0,2,355.281603
5.0,6,355.374451
6.0,7,355.399283
6.0,7,355.420494
5.0,6,355.503447
8.0,9,355.535038
7.0,8,355.563149
5.0,6,355.66141
5.0,6,355.678286
12.0,13,355.790809
8.0,9,355.821445
5.0,6,355.847472
6.0,7,355.929111
5.0,6,355.954103
6.0,7,355.986748
6.0,7,356.090293
7.0,8,356.120443
7.0,8,356.236617
7.0,8,356.262717
8.0,9,356.296355
5.0,6,356.377205
8.0,9,356.418303
6.0,7,356.520755
8.0,9,356.548814
5.0,6,356.569168
11.0,12,356.683195
11.0,12,356.725352
6.0,7,356.806424
7.0,8,356.839551
4.0,5,356.859649
3.0,4,356.961514
7.0,8,356.999301
7.0,8,357.024247
9.0,10,357.124069
6.0,7,357.149943
7.0,8,357.256298
7.0,8,357.287697
6.0,7,357.314751
5.0,6,357.41315
11.0,12,357.453801
6.0,7,357.558552
9.0,10,357.604376
9.0,10,357.724757
4.0,5,357.742627
5.0,6,357.763626
7.0,8,357.881821
7.0,8,357.911315
7.0,8,357.939242
10.0,11,358.04926
5.0,6,358.077626
7.0,8,358.218657
6.0,7,358.244977
7.0,8,358.270299
4.0,5,358.39134
8.0,9,358.424996
6.0,7,358.521331
7.0,8,358.550306
9.0,10,358.595779
8.0,9,358.690032
4.0,5,358.708194
4.0,5,358.726256
8.0,9,358.829574
3.0,4,358.844227
4.0,5,358.864364
6.0,7,358.949655
6.0,7,358.981869
5.0,6,359.009053
4.0,5,359.104904
5.0,6,359.126352
5.0,6,359.147805
11.0,12,359.262204
7.0,8,359.293118
8.0,9,359.393664
8.0,9,359.43076
8.0,9,359.464526
8.0,9,359.569808
4.0,5,359.593185
4.0,5,359.611104
5.0,6,359.706985
8.0,9,359.735159
7.0,8,359.831574
4.0,5,359.846353
9.0,10,359.886357
8.0,9,359.987924
7.0,8,360.019443
8.0,9,360.134976
5.0,6,360.154663
9.0,10,360.185079
4.0,5,360.262214
8.0,9,360.291964
4.0,5,360.311639
9.0,10,360.421677
8.0,9,360.447204
10.0,11,360.547981
11.0,12,360.584691
6.0,7,360.673149
6.0,7,360.701027
9.0,10,360.816028
6.0,7,360.843071
8.0,9,360.871128
9.0,10,360.968721
5.0,6,360.996165
6.0,7,361.121313
5.0,6,361.143003
5.0,6,361.173185
6.0,7,361.288121
5.0,6,361.308779
5.0,6,361.330006
7.0,8,361.44964
6.0,7,361.480652
9.0,10,361.520524
5.0,6,361.613561
6.0,7,361.638771
7.0,8,361.666832
6.0,7,361.763589
10.0,11,361.810866
11.0,12,361.94106
9.0,10,361.978553
7.0,8,362.090072
5.0,6,362.113791
7.0,8,362.214897
5.0,6,362.236711
6.0,7,362.26188
2.0,3,362.273941
6.0,7,362.373348
8.0,9,362.418734
7.0,8,362.534402
12.0,13,362.578183
7.0,8,362.687743
5.0,6,362.712585
5.0,6,362.731796
9.0,10,362.829255
11.0,12,362.877454
8.0,9,362.982855
4.0,5,362.99803
7.0,8,363.031121
1.0,2,363.107988
7.0,8,363.132481
8.0,9,363.163485
8.0,9,363.272709
6.0,7,363.302577
5.0,6,363.325738
9.0,10,363.442898
8.0,9,363.477492
7.0,8,363.587731
5.0,6,363.609829
8.0,9,363.69972
9.0,10,363.736397
6.0,7,363.761835
9.0,10,363.876392
6.0,7,363.904106
4.0,5,364.009226
7.0,8,364.034711
5.0,6,364.055636
6.0,7,364.147589
8.0,9,364.182584
10.0,11,364.29487
6.0,7,364.32128
8.0,9,364.363006
5.0,6,364.465155
4.0,5,364.48556
11.0,12,364.616862
9.0,10,364.64858
9.0,10,364.753519
6.0,7,364.776172
9.0,10,364.809976
7.0,8,364.90649
9.0,10,364.941047
8.0,9,365.045637
7.0,8,365.07607
4.0,5,365.093281
10.0,11,365.211225
3.0,4,365.225746
9.0,10,365.348248
10.0,11,365.385532
3.0,4,365.399054
8.0,9,365.494873
10.0,11,365.529722
4.0,5,365.605661
7.0,8,365.630468
10.0,11,365.747032
6.0,7,365.768269
6.0,7,365.791263
9.0,10,365.907556
10.0,11,365.947813
7.0,8,366.032788
11.0,12,366.075829
6.0,7,366.180897
7.0,8,366.207275
8.0,9,366.309085
8.0,9,366.345065
10.0,11,366.446166
8.0,9,366.476704
9.0,10,366.512109
4.0,5,366.601104
4.0,5,366.61749
8.0,9,366.657163
5.0,6,366.75922
9.0,10,366.796504
8.0,9,366.890475
6.0,7,366.917729
5.0,6,366.940484
8.0,9,367.03721
8.0,9,367.079034
7.0,8,367.185912
5.0,6,367.2033
4.0,5,367.22237
6.0,7,367.311917
4.0,5,367.323026
9.0,10,367.360839
4.0,5,367.45541
8.0,9,367.484831
5.0,6,367.51079
11.0,12,367.636602
7.0,8,367.663746
7.0,8,367.745214
6.0,7,367.769259
9.0,10,367.876467
7.0,8,367.900194
3.0,4,367.912384
10.0,11,368.016745
5.0,6,368.035979
8.0,9,368.068968
7.0,8,368.159719
2.0,3,368.1718
5.0,6,368.199065
5.0,6,368.302818
7.0,8,368.332955
6.0,7,368.356558
7.0,8,368.451209
9.0,10,368.483898
4.0,5,368.499727
6.0,7,368.581995
7.0,8,368.611808
8.0,9,368.71927
7.0,8,368.744416
11.0,12,368.846869
4.0,5,368.864095
7.0,8,368.891724
6.0,7,368.987479
5.0,6,369.009927
4.0,5,369.027632
9.0,10,369.144738
8.0,9,369.175731
7.0,8,369.269705
7.0,8,369.291385
9.0,10,369.330589
8.0,9,369.432616
7.0,8,369.458606
6.0,7,369.558872
7.0,8,369.587207
11.0,12,369.681061
9.0,10,369.721878
5.0,6,369.740347
7.0,8,369.845257
11.0,12,369.889108
6.0,7,369.986003
9.0,10,370.023046
6.0,7,370.104543
5.0,6,370.126311
5.0,6,370.146449
8.0,9,370.245344
6.0,7,370.269716
6.0,7,370.301765
5.0,6,370.399288
1.0,2,370.406603
8.0,9,370.433707
8.0,9,370.53821
5.0,6,370.56049
7.0,8,370.588662
1.0,2,370.660118
9.0,10,370.693613
8.0,9,370.725616
10.0,11,370.834452
2.0,3,370.844351
7.0,8,370.958308
6.0,7,370.983911
9.0,10,371.017303
5.0,6,371.104731
7.0,8,371.141898
5.0,6,371.166572
5.0,6,371.264992
9.0,10,371.307361
7.0,8,371.416204
7.0,8,371.443918
8.0,9,371.475397
6.0,7,371.556387
11.0,12,371.601881
10.0,11,371.711399
8.0,9,371.740645
9.0,10,371.858041
6.0,7,371.881063
11.0,12,371.985195
8.0,9,372.015525
8.0,9,372.112181
5.0,6,372.132034
12.0,13,372.275453
11.0,12,372.315551
10.0,11,372.421209
7.0,8,372.455958
6.0,7,372.558453
7.0,8,372.584732
7.0,8,372.616085
4.0,5,372.715884
8.0,9,372.743504
2.0,3,372.752436
2.0,3,372.764374
3.0,4,372.83947
6.0,7,372.874244
5.0,6,372.894707
5.0,6,372.992863
10.0,11,373.029062
4.0,5,373.061272
5.0,6,373.155819
6.0,7,373.177324
8.0,9,373.208954
11.0,12,373.329652
5.0,6,373.347641
5.0,6,373.428709
7.0,8,373.455771
8.0,9,373.554048
8.0,9,373.580949
6.0,7,373.608907
7.0,8,373.710048
9.0,10,373.746101
6.0,7,373.835778
4.0,5,373.85429
6.0,7,373.877789
11.0,12,373.982417
9.0,10,374.021117
6.0,7,374.122635
6.0,7,374.143522
7.0,8,374.175629
8.0,9,374.286461
4.0,5,374.301824
6.0,7,374.322067
7.0,8,374.409234
10.0,11,374.442269
7.0,8,374.540668
5.0,6,374.562725
6.0,7,374.597239
8.0,9,374.699232
4.0,5,374.715261
8.0,9,374.812869
5.0,6,374.832746
4.0,5,374.849376
7.0,8,374.953095
7.0,8,374.983772
8.0,9,375.023311
8.0,9,375.127261
7.0,8,375.153099
4.0,5,375.17295
10.0,11,375.276711
7.0,8,375.303449
4.0,5,375.395216
5.0,6,375.415213
10.0,11,375.523131
7.0,8,375.552981
11.0,12,375.651054
8.0,9,375.676105
8.0,9,375.711881
6.0,7,375.81564
8.0,9,375.839699
7.0,8,375.928849
8.0,9,375.966667
10.0,11,376.068094
7.0,8,376.097106
4.0,5,376.115914
7.0,8,376.216587
7.0,8,376.240613
6.0,7,376.267074
5.0,6,376.368071
8.0,9,376.394388
5.0,6,376.416522
8.0,9,376.512954
4.0,5,376.531223
7.0,8,376.634706
10.0,11,376.679747
6.0,7,376.705916
8.0,9,376.814886
4.0,5,376.83192
6.0,7,376.92899
5.0,6,376.950788
9.0,10,376.986741
6.0,7,377.073379
8.0,9,377.104899
6.0,7,377.129888
6.0,7,377.22755
6.0,7,377.250313
10.0,11,377.357794
6.0,7,377.383663
10.0,11,377.479838
7.0,8,377.509982
6.0,7,377.540717
5.0,6,377.638226
10.0,11,377.674732
3.0,4,377.69805
6.0,7,377.799206
5.0,6,377.817096
8.0,9,377.9137
6.0,7,377.940368
10.0,11,377.975701
6.0,7,378.068527
3.0,4,378.084161
8.0,9,378.125718
8.0,9,378.224696
7.0,8,378.24741
5.0,6,378.323979
5.0,6,378.342683
9.0,10,378.390411
7.0,8,378.498288
5.0,6,378.523012
10.0,11,378.643743
7.0,8,378.669971
3.0,4,378.684359
4.0,5,378.698075
8.0,9,378.804907
8.0,9,378.833883
7.0,8,378.933645
9.0,10,378.976039
5.0,6,379.075098
11.0,12,379.108585
4.0,5,379.123703
7.0,8,379.224682
10.0,11,379.261648
7.0,8,379.346745
10.0,11,379.397179
4.0,5,379.496681
10.0,11,379.532177
5.0,6,379.560211
6.0,7,379.654838
6.0,7,379.679892
2.0,3,379.68972
12.0,13,379.795268
7.0,8,379.822247
7.0,8,379.928579
8.0,9,379.961439
6.0,7,380.053424
6.0,7,380.073539
7.0,8,380.102401
9.0,10,380.202304
3.0,4,380.218207
6.0,7,380.246986
8.0,9,380.356154
5.0,6,380.371525
