#{"t_start": 1514340648.8988318, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
6.0,7,1456.593207
9.0,10,1456.625804
7.0,8,1456.721328
10.0,11,1456.761806
4.0,5,1456.778432
7.0,8,1456.877113
11.0,12,1456.920827
11.0,12,1457.026541
7.0,8,1457.054726
6.0,7,1457.151043
11.0,12,1457.198389
8.0,9,1457.298393
4.0,5,1457.317497
11.0,12,1457.446139
12.0,13,1457.485421
12.0,13,1457.600824
5.0,6,1457.622523
15.0,16,1457.736433
6.0,7,1457.762388
9.0,10,1457.871425
9.0,10,1457.907959
7.0,8,1458.001998
11.0,12,1458.044873
8.0,9,1458.144198
10.0,11,1458.185896
8.0,9,1458.288263
9.0,10,1458.332745
8.0,9,1458.43626
7.0,8,1458.460931
10.0,11,1458.578454
12.0,13,1458.622607
9.0,10,1458.725765
7.0,8,1458.754864
9.0,10,1458.855191
9.0,10,1458.888253
10.0,11,1458.999473
9.0,10,1459.031651
8.0,9,1459.143191
10.0,11,1459.179068
8.0,9,1459.279564
7.0,8,1459.308774
7.0,8,1459.39836
11.0,12,1459.446477
5.0,6,1459.543379
9.0,10,1459.583019
9.0,10,1459.69682
10.0,11,1459.737564
9.0,10,1459.858364
11.0,12,1459.89252
8.0,9,1459.985687
9.0,10,1460.023113
8.0,9,1460.13002
12.0,13,1460.174552
10.0,11,1460.315326
7.0,8,1460.341392
11.0,12,1460.464616
7.0,8,1460.488069
9.0,10,1460.588171
8.0,9,1460.617655
7.0,8,1460.709292
8.0,9,1460.745154
10.0,11,1460.8576
8.0,9,1460.884101
9.0,10,1460.994437
6.0,7,1461.01405
10.0,11,1461.04899
10.0,11,1461.148138
10.0,11,1461.25233
6.0,7,1461.270479
9.0,10,1461.311418
10.0,11,1461.424295
11.0,12,1461.534787
8.0,9,1461.572903
7.0,8,1461.600203
8.0,9,1461.697762
8.0,9,1461.732402
9.0,10,1461.836308
5.0,6,1461.852717
7.0,8,1461.884358
7.0,8,1461.97604
9.0,10,1462.008128
7.0,8,1462.107331
5.0,6,1462.125497
9.0,10,1462.240024
10.0,11,1462.274635
8.0,9,1462.364465
10.0,11,1462.396148
9.0,10,1462.515975
7.0,8,1462.53952
13.0,14,1462.665475
8.0,9,1462.69909
4.0,5,1462.716353
8.0,9,1462.803466
8.0,9,1462.835521
9.0,10,1462.943826
8.0,9,1462.976374
6.0,7,1463.066388
10.0,11,1463.101864
6.0,7,1463.202145
11.0,12,1463.244722
5.0,6,1463.267305
10.0,11,1463.381402
8.0,9,1463.412596
6.0,7,1463.517592
8.0,9,1463.546534
14.0,15,1463.660059
5.0,6,1463.678646
7.0,8,1463.778256
4.0,5,1463.797716
10.0,11,1463.835998
4.0,5,1463.932033
7.0,8,1463.965767
7.0,8,1464.074206
10.0,11,1464.109571
5.0,6,1464.130148
6.0,7,1464.236016
9.0,10,1464.274724
8.0,9,1464.377404
9.0,10,1464.421977
10.0,11,1464.542215
5.0,6,1464.558955
7.0,8,1464.581311
8.0,9,1464.700553
6.0,7,1464.720532
6.0,7,1464.816325
11.0,12,1464.852786
4.0,5,1464.869985
8.0,9,1464.970537
5.0,6,1464.994272
6.0,7,1465.102978
6.0,7,1465.127073
10.0,11,1465.160436
11.0,12,1465.264226
8.0,9,1465.301525
7.0,8,1465.396636
7.0,8,1465.420609
8.0,9,1465.529329
10.0,11,1465.56471
7.0,8,1465.65749
8.0,9,1465.685575
10.0,11,1465.796763
3.0,4,1465.812666
5.0,6,1465.83388
10.0,11,1465.948949
8.0,9,1465.97642
6.0,7,1466.057941
6.0,7,1466.077868
10.0,11,1466.119741
8.0,9,1466.220417
6.0,7,1466.246691
5.0,6,1466.338348
6.0,7,1466.364337
7.0,8,1466.397243
6.0,7,1466.477804
6.0,7,1466.508965
8.0,9,1466.541691
9.0,10,1466.64948
7.0,8,1466.678518
6.0,7,1466.784305
7.0,8,1466.808938
9.0,10,1466.911906
11.0,12,1466.950709
9.0,10,1467.047095
8.0,9,1467.082688
8.0,9,1467.194346
6.0,7,1467.213681
5.0,6,1467.23454
11.0,12,1467.342609
9.0,10,1467.376943
5.0,6,1467.45777
9.0,10,1467.492458
6.0,7,1467.521763
6.0,7,1467.619795
6.0,7,1467.639861
8.0,9,1467.751213
11.0,12,1467.787293
10.0,11,1467.88818
7.0,8,1467.920866
6.0,7,1468.020547
8.0,9,1468.052338
8.0,9,1468.084777
11.0,12,1468.196079
5.0,6,1468.231188
8.0,9,1468.336898
11.0,12,1468.375688
9.0,10,1468.478189
6.0,7,1468.509071
11.0,12,1468.625257
5.0,6,1468.645093
9.0,10,1468.748013
11.0,12,1468.789851
5.0,6,1468.885367
9.0,10,1468.916821
6.0,7,1468.936174
9.0,10,1469.030353
11.0,12,1469.076981
10.0,11,1469.186627
10.0,11,1469.301222
9.0,10,1469.331276
7.0,8,1469.354509
6.0,7,1469.434444
6.0,7,1469.456638
8.0,9,1469.557981
8.0,9,1469.589016
8.0,9,1469.702615
6.0,7,1469.72199
7.0,8,1469.746539
9.0,10,1469.849767
5.0,6,1469.871629
7.0,8,1469.900035
9.0,10,1469.998605
10.0,11,1470.117449
4.0,5,1470.131047
9.0,10,1470.167269
7.0,8,1470.273375
6.0,7,1470.295454
8.0,9,1470.320263
8.0,9,1470.410844
9.0,10,1470.441036
5.0,6,1470.523626
9.0,10,1470.556829
5.0,6,1470.651215
8.0,9,1470.679776
6.0,7,1470.703443
8.0,9,1470.800654
5.0,6,1470.821406
8.0,9,1470.926512
9.0,10,1470.967876
7.0,8,1470.993417
8.0,9,1471.090436
10.0,11,1471.125928
8.0,9,1471.245639
11.0,12,1471.286825
10.0,11,1471.396547
8.0,9,1471.422986
9.0,10,1471.520317
13.0,14,1471.628997
10.0,11,1471.666859
11.0,12,1471.785903
9.0,10,1471.819553
10.0,11,1471.929018
11.0,12,1471.966787
9.0,10,1472.065857
8.0,9,1472.09359
10.0,11,1472.191885
10.0,11,1472.31917
8.0,9,1472.348808
7.0,8,1472.383981
7.0,8,1472.490135
2.0,3,1472.500076
6.0,7,1472.518334
10.0,11,1472.628247
8.0,9,1472.656044
9.0,10,1472.746888
9.0,10,1472.78824
7.0,8,1472.891438
6.0,7,1472.921435
9.0,10,1473.027848
13.0,14,1473.071724
7.0,8,1473.170468
9.0,10,1473.211331
10.0,11,1473.30703
7.0,8,1473.337078
9.0,10,1473.442813
11.0,12,1473.49271
10.0,11,1473.601084
9.0,10,1473.635764
8.0,9,1473.722592
9.0,10,1473.760763
8.0,9,1473.86884
3.0,4,1473.879878
10.0,11,1473.923238
8.0,9,1474.026778
6.0,7,1474.048162
7.0,8,1474.147482
12.0,13,1474.191386
8.0,9,1474.284417
9.0,10,1474.319071
8.0,9,1474.429022
8.0,9,1474.453769
6.0,7,1474.477263
12.0,13,1474.595355
10.0,11,1474.694254
11.0,12,1474.735647
11.0,12,1474.846522
7.0,8,1474.875946
11.0,12,1474.986324
7.0,8,1475.011769
7.0,8,1475.109525
9.0,10,1475.140095
13.0,14,1475.242978
10.0,11,1475.287107
10.0,11,1475.395873
8.0,9,1475.431914
9.0,10,1475.554441
8.0,9,1475.581259
8.0,9,1475.687386
5.0,6,1475.707652
8.0,9,1475.798471
7.0,8,1475.822704
8.0,9,1475.856481
9.0,10,1475.972898
13.0,14,1476.10521
7.0,8,1476.128971
8.0,9,1476.16158
11.0,12,1476.269047
7.0,8,1476.29415
8.0,9,1476.38865
12.0,13,1476.519498
9.0,10,1476.554117
5.0,6,1476.579805
9.0,10,1476.691977
10.0,11,1476.725678
10.0,11,1476.827214
6.0,7,1476.850225
9.0,10,1476.950392
5.0,6,1476.976627
8.0,9,1477.088296
10.0,11,1477.123282
7.0,8,1477.156672
10.0,11,1477.265695
8.0,9,1477.296456
10.0,11,1477.387619
9.0,10,1477.49604
7.0,8,1477.518108
5.0,6,1477.537253
8.0,9,1477.626867
6.0,7,1477.64964
11.0,12,1477.755564
8.0,9,1477.781975
10.0,11,1477.90043
8.0,9,1477.932154
6.0,7,1477.955605
10.0,11,1478.052179
10.0,11,1478.17435
7.0,8,1478.197351
9.0,10,1478.245992
6.0,7,1478.344815
10.0,11,1478.392115
6.0,7,1478.492925
9.0,10,1478.524832
10.0,11,1478.634991
10.0,11,1478.671981
6.0,7,1478.751699
11.0,12,1478.796456
6.0,7,1478.893249
9.0,10,1478.924345
11.0,12,1479.037646
5.0,6,1479.056853
10.0,11,1479.150165
7.0,8,1479.174247
7.0,8,1479.208187
14.0,15,1479.340808
4.0,5,1479.359118
7.0,8,1479.466159
10.0,11,1479.501581
11.0,12,1479.616282
9.0,10,1479.650955
11.0,12,1479.758892
8.0,9,1479.795675
7.0,8,1479.892092
9.0,10,1479.930795
7.0,8,1480.036966
7.0,8,1480.063661
7.0,8,1480.150532
7.0,8,1480.182697
7.0,8,1480.215742
9.0,10,1480.315826
5.0,6,1480.343136
9.0,10,1480.453939
7.0,8,1480.480802
6.0,7,1480.505794
8.0,9,1480.609948
8.0,9,1480.645853
10.0,11,1480.739839
13.0,14,1480.86977
9.0,10,1480.898462
8.0,9,1480.935375
8.0,9,1481.046361
6.0,7,1481.065773
11.0,12,1481.188502
3.0,4,1481.20302
6.0,7,1481.226813
9.0,10,1481.313278
7.0,8,1481.348469
9.0,10,1481.466557
7.0,8,1481.492646
7.0,8,1481.582565
9.0,10,1481.624862
7.0,8,1481.720232
13.0,14,1481.767623
9.0,10,1481.891236
10.0,11,1481.940784
8.0,9,1482.050801
7.0,8,1482.075768
8.0,9,1482.173823
8.0,9,1482.204112
7.0,8,1482.232755
9.0,10,1482.328971
4.0,5,1482.350067
8.0,9,1482.45943
13.0,14,1482.504914
9.0,10,1482.623291
6.0,7,1482.644846
12.0,13,1482.749591
4.0,5,1482.769009
8.0,9,1482.877593
5.0,6,1482.896596
11.0,12,1482.944761
9.0,10,1483.052808
6.0,7,1483.077277
9.0,10,1483.192724
8.0,9,1483.218416
13.0,14,1483.338426
10.0,11,1483.376009
11.0,12,1483.483196
7.0,8,1483.515305
8.0,9,1483.616939
6.0,7,1483.650445
12.0,13,1483.76525
9.0,10,1483.801544
7.0,8,1483.898047
11.0,12,1483.935884
8.0,9,1484.026869
8.0,9,1484.061638
5.0,6,1484.161934
11.0,12,1484.204246
7.0,8,1484.299742
6.0,7,1484.324324
5.0,6,1484.348261
12.0,13,1484.450787
8.0,9,1484.486114
8.0,9,1484.591347
8.0,9,1484.621556
8.0,9,1484.7184
9.0,10,1484.748075
8.0,9,1484.847853
9.0,10,1484.882489
7.0,8,1484.98731
9.0,10,1485.022217
9.0,10,1485.140686
9.0,10,1485.172943
9.0,10,1485.288259
6.0,7,1485.309561
11.0,12,1485.40834
10.0,11,1485.449617
8.0,9,1485.552275
9.0,10,1485.581478
7.0,8,1485.617909
12.0,13,1485.736408
7.0,8,1485.761614
8.0,9,1485.852063
7.0,8,1485.885897
11.0,12,1486.000496
7.0,8,1486.03419
3.0,4,1486.130352
6.0,7,1486.157945
10.0,11,1486.197621
9.0,10,1486.295904
7.0,8,1486.323917
9.0,10,1486.432074
10.0,11,1486.478897
7.0,8,1486.575784
5.0,6,1486.594458
10.0,11,1486.689616
10.0,11,1486.727037
8.0,9,1486.827866
11.0,12,1486.87045
8.0,9,1486.988752
10.0,11,1487.020577
5.0,6,1487.122498
9.0,10,1487.156518
9.0,10,1487.252088
5.0,6,1487.274543
4.0,5,1487.291857
10.0,11,1487.392026
8.0,9,1487.418063
10.0,11,1487.546851
9.0,10,1487.579518
7.0,8,1487.678676
8.0,9,1487.706042
6.0,7,1487.726748
6.0,7,1487.811761
6.0,7,1487.83731
11.0,12,1487.957034
6.0,7,1487.979761
11.0,12,1488.097068
9.0,10,1488.127606
11.0,12,1488.232715
4.0,5,1488.254068
8.0,9,1488.284157
9.0,10,1488.382365
9.0,10,1488.416719
9.0,10,1488.52824
8.0,9,1488.55952
11.0,12,1488.683364
10.0,11,1488.722618
6.0,7,1488.819704
9.0,10,1488.851033
8.0,9,1488.941262
4.0,5,1488.961227
8.0,9,1488.993407
8.0,9,1489.093127
8.0,9,1489.133803
12.0,13,1489.254256
8.0,9,1489.288846
9.0,10,1489.393325
13.0,14,1489.509003
10.0,11,1489.554463
11.0,12,1489.670638
7.0,8,1489.698604
8.0,9,1489.809567
9.0,10,1489.840454
6.0,7,1489.922398
9.0,10,1489.958759
9.0,10,1490.075281
5.0,6,1490.093249
10.0,11,1490.145814
7.0,8,1490.24318
8.0,9,1490.28597
10.0,11,1490.401005
11.0,12,1490.445131
8.0,9,1490.540584
9.0,10,1490.576503
8.0,9,1490.668082
9.0,10,1490.70463
7.0,8,1490.815801
7.0,8,1490.836797
7.0,8,1490.869521
10.0,11,1490.98074
8.0,9,1491.014016
6.0,7,1491.103115
9.0,10,1491.135112
10.0,11,1491.235865
6.0,7,1491.26525
7.0,8,1491.369946
10.0,11,1491.405262
7.0,8,1491.497499
9.0,10,1491.52818
8.0,9,1491.622849
9.0,10,1491.653696
9.0,10,1491.766952
11.0,12,1491.806494
5.0,6,1491.827541
8.0,9,1491.920666
3.0,4,1491.934308
6.0,7,1491.958567
11.0,12,1492.068725
10.0,11,1492.185824
9.0,10,1492.217274
9.0,10,1492.326943
8.0,9,1492.356348
7.0,8,1492.381759
6.0,7,1492.469558
6.0,7,1492.490999
9.0,10,1492.59068
15.0,16,1492.646462
8.0,9,1492.754693
9.0,10,1492.793136
10.0,11,1492.90962
8.0,9,1492.945224
11.0,12,1493.047791
8.0,9,1493.076043
8.0,9,1493.174786
8.0,9,1493.207397
9.0,10,1493.3263
6.0,7,1493.35358
8.0,9,1493.452422
9.0,10,1493.487711
11.0,12,1493.589465
5.0,6,1493.615975
9.0,10,1493.723487
9.0,10,1493.749098
5.0,6,1493.769122
9.0,10,1493.878534
9.0,10,1493.90952
7.0,8,1494.010069
4.0,5,1494.031143
9.0,10,1494.067452
8.0,9,1494.163348
8.0,9,1494.199942
9.0,10,1494.310945
6.0,7,1494.333119
6.0,7,1494.436701
6.0,7,1494.460075
9.0,10,1494.495822
9.0,10,1494.590767
12.0,13,1494.724649
8.0,9,1494.752346
7.0,8,1494.778814
7.0,8,1494.87842
9.0,10,1494.912685
8.0,9,1495.003715
6.0,7,1495.030283
7.0,8,1495.139331
11.0,12,1495.177559
11.0,12,1495.281887
8.0,9,1495.313906
9.0,10,1495.407611
11.0,12,1495.444251
10.0,11,1495.570377
11.0,12,1495.602804
8.0,9,1495.695823
7.0,8,1495.722645
11.0,12,1495.824539
10.0,11,1495.865915
8.0,9,1495.971184
7.0,8,1495.996776
11.0,12,1496.103217
9.0,10,1496.133002
6.0,7,1496.214563
10.0,11,1496.258534
4.0,5,1496.352742
8.0,9,1496.3815
6.0,7,1496.404112
8.0,9,1496.518196
10.0,11,1496.553777
7.0,8,1496.64916
8.0,9,1496.686941
10.0,11,1496.798368
7.0,8,1496.827104
8.0,9,1496.924553
9.0,10,1496.954936
8.0,9,1497.068496
10.0,11,1497.109128
8.0,9,1497.209965
11.0,12,1497.253954
5.0,6,1497.273567
3.0,4,1497.356252
7.0,8,1497.384985
11.0,12,1497.507401
10.0,11,1497.536874
9.0,10,1497.663113
7.0,8,1497.683974
7.0,8,1497.711102
3.0,4,1497.803633
6.0,7,1497.827475
12.0,13,1497.933867
10.0,11,1497.972058
7.0,8,1498.078215
10.0,11,1498.114912
11.0,12,1498.244509
9.0,10,1498.277099
6.0,7,1498.368412
8.0,9,1498.396814
11.0,12,1498.492983
8.0,9,1498.532392
11.0,12,1498.647422
6.0,7,1498.673246
4.0,5,1498.688061
9.0,10,1498.798167
10.0,11,1498.833397
8.0,9,1498.925208
7.0,8,1498.960243
7.0,8,1499.053449
10.0,11,1499.089599
6.0,7,1499.170623
8.0,9,1499.200174
6.0,7,1499.222725
10.0,11,1499.329062
8.0,9,1499.356884
9.0,10,1499.475204
7.0,8,1499.501458
10.0,11,1499.594253
8.0,9,1499.633965
9.0,10,1499.747193
8.0,9,1499.777046
9.0,10,1499.8837
10.0,11,1499.921435
7.0,8,1500.03212
10.0,11,1500.067866
8.0,9,1500.152833
7.0,8,1500.184723
10.0,11,1500.29265
7.0,8,1500.32871
7.0,8,1500.360002
11.0,12,1500.467718
9.0,10,1500.498508
8.0,9,1500.589372
8.0,9,1500.617845
7.0,8,1500.702796
8.0,9,1500.735768
13.0,14,1500.85599
8.0,9,1500.891623
4.0,5,1500.968888
12.0,13,1501.015597
9.0,10,1501.116219
6.0,7,1501.148269
5.0,6,1501.171393
9.0,10,1501.279444
8.0,9,1501.321461
8.0,9,1501.429482
14.0,15,1501.560693
6.0,7,1501.584729
8.0,9,1501.611057
8.0,9,1501.714193
10.0,11,1501.752847
8.0,9,1501.846218
8.0,9,1501.883849
6.0,7,1501.982382
10.0,11,1502.017302
8.0,9,1502.128067
10.0,11,1502.162513
13.0,14,1502.267491
8.0,9,1502.301472
9.0,10,1502.412211
6.0,7,1502.435509
8.0,9,1502.54786
9.0,10,1502.580195
7.0,8,1502.673869
13.0,14,1502.726277
8.0,9,1502.821611
9.0,10,1502.85094
6.0,7,1502.947063
6.0,7,1502.972184
9.0,10,1503.010037
11.0,12,1503.107602
7.0,8,1503.138867
11.0,12,1503.247485
8.0,9,1503.278022
7.0,8,1503.397818
5.0,6,1503.421472
10.0,11,1503.52836
7.0,8,1503.552318
11.0,12,1503.659012
9.0,10,1503.689832
10.0,11,1503.814073
7.0,8,1503.836463
5.0,6,1503.858723
9.0,10,1503.957941
9.0,10,1503.995948
9.0,10,1504.100923
6.0,7,1504.126894
7.0,8,1504.222986
7.0,8,1504.247859
9.0,10,1504.366506
12.0,13,1504.409094
6.0,7,1504.495856
12.0,13,1504.542406
10.0,11,1504.645289
7.0,8,1504.674249
9.0,10,1504.7967
8.0,9,1504.823925
6.0,7,1504.84449
10.0,11,1504.951759
7.0,8,1504.981048
1.0,2,1505.052221
6.0,7,1505.078986
5.0,6,1505.102921
9.0,10,1505.198212
9.0,10,1505.24118
10.0,11,1505.352266
7.0,8,1505.378763
7.0,8,1505.485936
11.0,12,1505.52476
7.0,8,1505.62172
8.0,9,1505.64909
11.0,12,1505.762605
8.0,9,1505.794843
4.0,5,1505.816505
10.0,11,1505.927809
8.0,9,1505.965604
11.0,12,1506.094116
10.0,11,1506.132345
11.0,12,1506.231714
12.0,13,1506.349482
7.0,8,1506.369748
7.0,8,1506.401085
6.0,7,1506.50292
8.0,9,1506.533007
9.0,10,1506.631077
8.0,9,1506.661768
4.0,5,1506.677389
5.0,6,1506.758237
11.0,12,1506.806921
7.0,8,1506.90346
10.0,11,1506.935425
6.0,7,1507.033437
7.0,8,1507.064155
8.0,9,1507.15687
9.0,10,1507.189802
6.0,7,1507.214577
8.0,9,1507.312296
6.0,7,1507.334917
11.0,12,1507.442461
12.0,13,1507.487014
5.0,6,1507.568637
6.0,7,1507.596553
10.0,11,1507.724803
6.0,7,1507.744786
11.0,12,1507.845551
10.0,11,1507.880261
12.0,13,1507.987372
6.0,7,1508.008275
8.0,9,1508.114929
7.0,8,1508.138841
12.0,13,1508.251575
8.0,9,1508.278725
8.0,9,1508.373814
11.0,12,1508.416287
9.0,10,1508.533605
6.0,7,1508.556198
11.0,12,1508.66127
7.0,8,1508.688627
9.0,10,1508.723237
5.0,6,1508.815671
6.0,7,1508.845239
10.0,11,1508.95329
13.0,14,1509.001985
7.0,8,1509.107185
8.0,9,1509.138016
7.0,8,1509.236617
8.0,9,1509.269333
7.0,8,1509.295969
8.0,9,1509.396605
9.0,10,1509.437572
8.0,9,1509.537463
8.0,9,1509.572219
7.0,8,1509.678325
4.0,5,1509.695326
6.0,7,1509.714263
13.0,14,1509.832982
8.0,9,1509.862474
9.0,10,1509.957769
7.0,8,1509.985372
12.0,13,1510.101593
9.0,10,1510.204174
8.0,9,1510.230434
9.0,10,1510.266692
10.0,11,1510.370391
7.0,8,1510.402142
8.0,9,1510.502916
7.0,8,1510.535074
7.0,8,1510.622331
6.0,7,1510.648185
11.0,12,1510.761035
11.0,12,1510.798594
8.0,9,1510.904025
9.0,10,1510.934896
4.0,5,1510.951073
9.0,10,1511.068421
5.0,6,1511.086216
7.0,8,1511.185263
8.0,9,1511.215553
7.0,8,1511.246967
9.0,10,1511.356534
8.0,9,1511.383043
6.0,7,1511.477495
9.0,10,1511.508211
9.0,10,1511.611475
7.0,8,1511.645173
10.0,11,1511.744628
13.0,14,1511.79796
10.0,11,1511.907693
7.0,8,1511.930175
13.0,14,1512.043511
7.0,8,1512.073014
5.0,6,1512.156071
9.0,10,1512.192482
13.0,14,1512.319813
10.0,11,1512.4468
7.0,8,1512.470085
4.0,5,1512.489312
8.0,9,1512.610818
6.0,7,1512.632646
10.0,11,1512.746108
11.0,12,1512.789094
9.0,10,1512.879961
6.0,7,1512.904027
8.0,9,1512.939976
8.0,9,1513.041382
8.0,9,1513.068943
8.0,9,1513.180972
8.0,9,1513.214231
9.0,10,1513.309255
9.0,10,1513.347855
7.0,8,1513.450794
10.0,11,1513.48392
10.0,11,1513.601974
10.0,11,1513.633502
7.0,8,1513.734364
8.0,9,1513.761671
9.0,10,1513.859437
10.0,11,1513.891448
6.0,7,1514.000683
6.0,7,1514.023374
7.0,8,1514.0506
9.0,10,1514.161885
10.0,11,1514.198974
9.0,10,1514.300693
9.0,10,1514.333807
7.0,8,1514.422956
8.0,9,1514.455914
8.0,9,1514.56453
11.0,12,1514.605115
9.0,10,1514.7109
8.0,9,1514.743735
10.0,11,1514.851159
9.0,10,1514.885795
10.0,11,1514.982412
10.0,11,1515.022298
8.0,9,1515.131265
5.0,6,1515.153631
5.0,6,1515.176549
6.0,7,1515.271207
10.0,11,1515.307898
8.0,9,1515.404959
7.0,8,1515.437668
11.0,12,1515.554669
12.0,13,1515.603586
8.0,9,1515.704318
7.0,8,1515.733086
9.0,10,1515.835917
7.0,8,1515.861811
9.0,10,1515.963706
10.0,11,1515.999532
5.0,6,1516.024857
9.0,10,1516.126141
7.0,8,1516.154599
6.0,7,1516.243966
9.0,10,1516.281932
8.0,9,1516.387897
5.0,6,1516.407799
11.0,12,1516.514332
10.0,11,1516.553338
10.0,11,1516.643905
9.0,10,1516.68383
9.0,10,1516.790658
9.0,10,1516.823547
10.0,11,1516.919727
7.0,8,1516.949539
9.0,10,1517.057635
7.0,8,1517.084409
9.0,10,1517.199579
13.0,14,1517.239159
9.0,10,1517.349347
9.0,10,1517.380312
10.0,11,1517.488499
10.0,11,1517.528554
10.0,11,1517.642067
11.0,12,1517.693842
5.0,6,1517.784738
11.0,12,1517.821197
9.0,10,1517.92431
8.0,9,1517.954036
6.0,7,1518.036616
8.0,9,1518.069497
7.0,8,1518.171916
6.0,7,1518.190383
4.0,5,1518.210096
8.0,9,1518.29935
5.0,6,1518.319183
6.0,7,1518.340829
11.0,12,1518.453251
8.0,9,1518.484038
9.0,10,1518.599098
10.0,11,1518.635512
9.0,10,1518.74911
8.0,9,1518.78072
8.0,9,1518.896766
8.0,9,1518.931292
7.0,8,1519.020706
7.0,8,1519.050782
8.0,9,1519.079187
7.0,8,1519.17221
6.0,7,1519.199196
4.0,5,1519.224527
9.0,10,1519.326765
11.0,12,1519.429508
7.0,8,1519.455065
10.0,11,1519.490434
8.0,9,1519.581443
10.0,11,1519.629502
8.0,9,1519.733841
7.0,8,1519.765431
13.0,14,1519.893548
8.0,9,1519.926737
10.0,11,1520.042232
9.0,10,1520.13097
6.0,7,1520.154164
9.0,10,1520.189851
10.0,11,1520.299562
9.0,10,1520.338604
9.0,10,1520.45136
7.0,8,1520.482574
7.0,8,1520.579439
8.0,9,1520.608245
8.0,9,1520.696368
7.0,8,1520.727388
10.0,11,1520.83319
10.0,11,1520.868677
11.0,12,1520.985678
8.0,9,1521.016341
11.0,12,1521.120476
8.0,9,1521.158481
10.0,11,1521.267529
11.0,12,1521.302271
13.0,14,1521.416992
8.0,9,1521.514219
7.0,8,1521.54448
9.0,10,1521.579074
10.0,11,1521.687343
4.0,5,1521.710324
7.0,8,1521.812829
12.0,13,1521.852949
5.0,6,1521.943502
6.0,7,1521.966199
9.0,10,1521.995017
7.0,8,1522.085079
10.0,11,1522.12934
14.0,15,1522.257027
10.0,11,1522.35141
11.0,12,1522.395019
5.0,6,1522.492208
10.0,11,1522.533148
15.0,16,1522.655467
7.0,8,1522.689894
5.0,6,1522.784479
9.0,10,1522.815421
9.0,10,1522.908889
8.0,9,1522.940057
8.0,9,1523.051976
6.0,7,1523.07358
10.0,11,1523.11782
9.0,10,1523.23472
10.0,11,1523.269982
8.0,9,1523.364911
12.0,13,1523.472738
7.0,8,1523.498987
8.0,9,1523.536379
11.0,12,1523.644998
6.0,7,1523.670582
7.0,8,1523.75343
11.0,12,1523.796941
9.0,10,1523.90446
9.0,10,1523.941742
6.0,7,1524.038145
7.0,8,1524.06186
8.0,9,1524.155882
8.0,9,1524.184328
6.0,7,1524.208689
10.0,11,1524.300032
8.0,9,1524.33609
10.0,11,1524.444449
15.0,16,1524.577697
6.0,7,1524.599136
10.0,11,1524.691346
10.0,11,1524.739325
9.0,10,1524.837798
3.0,4,1524.849872
11.0,12,1524.901014
4.0,5,1524.997007
8.0,9,1525.029132
7.0,8,1525.120746
7.0,8,1525.14285
7.0,8,1525.170618
9.0,10,1525.281122
9.0,10,1525.319032
6.0,7,1525.407145
8.0,9,1525.441447
9.0,10,1525.542181
8.0,9,1525.571464
9.0,10,1525.690706
5.0,6,1525.710929
8.0,9,1525.742704
8.0,9,1525.838384
10.0,11,1525.877201
9.0,10,1525.976279
8.0,9,1526.014574
6.0,7,1526.114897
9.0,10,1526.145249
7.0,8,1526.250746
6.0,7,1526.279327
9.0,10,1526.314202
8.0,9,1526.41633
5.0,6,1526.441148
10.0,11,1526.544822
13.0,14,1526.596029
6.0,7,1526.701859
11.0,12,1526.7401
7.0,8,1526.842341
7.0,8,1526.866061
8.0,9,1526.969108
5.0,6,1526.987567
11.0,12,1527.088391
10.0,11,1527.1254
11.0,12,1527.240151
10.0,11,1527.27946
6.0,7,1527.367633
12.0,13,1527.414973
11.0,12,1527.526906
7.0,8,1527.552765
7.0,8,1527.650644
6.0,7,1527.672416
9.0,10,1527.706104
5.0,6,1527.780117
6.0,7,1527.806805
9.0,10,1527.917095
6.0,7,1527.939708
8.0,9,1527.970847
8.0,9,1528.080786
6.0,7,1528.102253
10.0,11,1528.206603
5.0,6,1528.22839
7.0,8,1528.256709
5.0,6,1528.335226
10.0,11,1528.381216
11.0,12,1528.500668
8.0,9,1528.529235
9.0,10,1528.641196
7.0,8,1528.667012
9.0,10,1528.758332
9.0,10,1528.791537
8.0,9,1528.883573
9.0,10,1528.924073
9.0,10,1529.03833
10.0,11,1529.070107
10.0,11,1529.185353
9.0,10,1529.220096
5.0,6,1529.313505
8.0,9,1529.344638
6.0,7,1529.365035
10.0,11,1529.466222
5.0,6,1529.497943
7.0,8,1529.604804
8.0,9,1529.6327
7.0,8,1529.733657
9.0,10,1529.771319
8.0,9,1529.800916
12.0,13,1529.906342
7.0,8,1529.999154
8.0,9,1530.029237
9.0,10,1530.066599
7.0,8,1530.168668
5.0,6,1530.193064
5.0,6,1530.223836
10.0,11,1530.334487
8.0,9,1530.362598
4.0,5,1530.444042
10.0,11,1530.482655
8.0,9,1530.571576
11.0,12,1530.613175
7.0,8,1530.715886
8.0,9,1530.746187
0,2,1530.75509
5.0,6,1530.854539
9.0,10,1530.887983
9.0,10,1530.992701
8.0,9,1531.023156
6.0,7,1531.047909
6.0,7,1531.131654
13.0,14,1531.188447
8.0,9,1531.299002
4.0,5,1531.314838
11.0,12,1531.4379
8.0,9,1531.467118
10.0,11,1531.570745
7.0,8,1531.598568
6.0,7,1531.620491
4.0,5,1531.693447
6.0,7,1531.716008
11.0,12,1531.840244
