#{"t_start": 1514340648.9307258, "gym_version": "0.9.3", "env_id": "ddrp_options-v0"}
r,l,t
5.0,6,2922.482889
8.0,9,2922.514158
10.0,11,2922.621865
8.0,9,2922.668098
8.0,9,2922.768498
9.0,10,2922.798337
8.0,9,2922.895235
7.0,8,2922.921147
0,2,2922.926832
7.0,8,2923.013083
7.0,8,2923.037329
10.0,11,2923.153636
9.0,10,2923.182954
7.0,8,2923.273475
10.0,11,2923.308787
7.0,8,2923.397085
8.0,9,2923.428352
6.0,7,2923.456892
9.0,10,2923.557495
8.0,9,2923.586105
7.0,8,2923.684263
10.0,11,2923.720247
8.0,9,2923.811195
13.0,14,2923.864709
7.0,8,2923.960821
8.0,9,2923.987836
8.0,9,2924.099825
10.0,11,2924.131233
6.0,7,2924.223835
7.0,8,2924.250767
7.0,8,2924.276937
7.0,8,2924.363991
7.0,8,2924.391436
9.0,10,2924.507984
10.0,11,2924.541854
7.0,8,2924.628078
9.0,10,2924.660646
7.0,8,2924.758972
11.0,12,2924.798734
11.0,12,2924.922876
9.0,10,2924.95032
7.0,8,2925.04422
7.0,8,2925.06721
11.0,12,2925.160652
11.0,12,2925.203444
7.0,8,2925.299598
8.0,9,2925.328135
10.0,11,2925.429985
12.0,13,2925.473635
8.0,9,2925.566646
10.0,11,2925.611674
9.0,10,2925.719052
8.0,9,2925.751567
9.0,10,2925.866014
7.0,8,2925.893145
10.0,11,2925.986166
5.0,6,2926.005263
7.0,8,2926.039922
10.0,11,2926.146498
6.0,7,2926.167641
8.0,9,2926.278463
9.0,10,2926.307773
9.0,10,2926.400463
11.0,12,2926.440637
10.0,11,2926.545238
8.0,9,2926.58115
9.0,10,2926.68449
10.0,11,2926.716637
10.0,11,2926.832686
11.0,12,2926.931652
9.0,10,2926.962927
10.0,11,2927.067978
12.0,13,2927.110499
9.0,10,2927.2187
2.0,3,2927.22862
11.0,12,2927.33086
9.0,10,2927.356719
8.0,9,2927.396044
10.0,11,2927.508923
7.0,8,2927.535468
8.0,9,2927.652164
8.0,9,2927.683915
11.0,12,2927.793332
9.0,10,2927.831747
7.0,8,2927.919011
9.0,10,2927.96003
7.0,8,2928.065534
8.0,9,2928.095053
6.0,7,2928.183435
10.0,11,2928.220831
9.0,10,2928.323962
9.0,10,2928.357143
11.0,12,2928.474046
7.0,8,2928.496229
12.0,13,2928.596494
11.0,12,2928.633171
7.0,8,2928.731488
9.0,10,2928.76908
7.0,8,2928.87635
11.0,12,2928.917044
7.0,8,2929.016226
5.0,6,2929.03407
6.0,7,2929.059561
10.0,11,2929.149969
8.0,9,2929.184201
7.0,8,2929.287329
9.0,10,2929.31942
8.0,9,2929.412636
11.0,12,2929.456164
6.0,7,2929.547789
9.0,10,2929.579438
10.0,11,2929.701687
10.0,11,2929.73604
12.0,13,2929.846603
8.0,9,2929.878324
9.0,10,2929.978297
10.0,11,2930.024372
6.0,7,2930.125906
6.0,7,2930.145888
12.0,13,2930.268266
7.0,8,2930.293487
9.0,10,2930.386121
8.0,9,2930.416271
9.0,10,2930.51374
9.0,10,2930.54175
5.0,6,2930.563876
8.0,9,2930.6576
8.0,9,2930.68401
9.0,10,2930.77363
8.0,9,2930.806958
9.0,10,2930.908203
6.0,7,2930.927497
9.0,10,2931.037186
11.0,12,2931.069629
7.0,8,2931.155501
11.0,12,2931.192508
9.0,10,2931.308157
10.0,11,2931.347846
5.0,6,2931.370953
8.0,9,2931.468423
8.0,9,2931.497732
8.0,9,2931.594803
13.0,14,2931.7221
8.0,9,2931.746801
6.0,7,2931.769054
10.0,11,2931.877762
9.0,10,2931.906772
8.0,9,2931.992024
9.0,10,2932.029756
10.0,11,2932.140389
8.0,9,2932.177166
6.0,7,2932.273639
10.0,11,2932.306956
9.0,10,2932.405774
8.0,9,2932.436318
6.0,7,2932.524026
8.0,9,2932.554108
7.0,8,2932.590246
11.0,12,2932.700734
10.0,11,2932.808477
10.0,11,2932.839826
8.0,9,2932.923958
6.0,7,2932.947743
9.0,10,2932.985984
6.0,7,2933.081165
7.0,8,2933.111136
10.0,11,2933.208879
9.0,10,2933.243237
9.0,10,2933.3347
11.0,12,2933.381113
8.0,9,2933.486377
8.0,9,2933.513053
11.0,12,2933.609956
5.0,6,2933.632352
11.0,12,2933.740211
10.0,11,2933.778465
12.0,13,2933.889055
5.0,6,2933.911168
8.0,9,2933.999469
12.0,13,2934.052829
10.0,11,2934.155615
8.0,9,2934.188328
12.0,13,2934.291057
5.0,6,2934.311457
11.0,12,2934.416995
8.0,9,2934.447436
8.0,9,2934.555409
12.0,13,2934.592963
7.0,8,2934.679385
10.0,11,2934.718879
6.0,7,2934.812846
7.0,8,2934.837868
7.0,8,2934.868548
8.0,9,2934.973107
11.0,12,2935.068931
8.0,9,2935.099607
7.0,8,2935.129802
4.0,5,2935.213761
9.0,10,2935.254503
7.0,8,2935.355878
11.0,12,2935.388169
6.0,7,2935.407883
7.0,8,2935.490926
9.0,10,2935.521674
8.0,9,2935.626495
6.0,7,2935.646343
9.0,10,2935.760501
7.0,8,2935.782734
10.0,11,2935.883622
11.0,12,2935.921021
9.0,10,2936.012229
8.0,9,2936.051657
6.0,7,2936.154318
8.0,9,2936.185277
9.0,10,2936.220227
5.0,6,2936.321767
7.0,8,2936.344939
10.0,11,2936.443357
10.0,11,2936.479325
10.0,11,2936.580646
6.0,7,2936.607872
6.0,7,2936.707735
8.0,9,2936.734967
12.0,13,2936.829265
9.0,10,2936.859618
8.0,9,2936.96477
5.0,6,2936.982434
11.0,12,2937.022754
7.0,8,2937.121082
6.0,7,2937.143652
8.0,9,2937.233427
8.0,9,2937.262414
8.0,9,2937.362837
14.0,15,2937.410017
8.0,9,2937.510401
6.0,7,2937.531035
9.0,10,2937.617339
8.0,9,2937.652591
5.0,6,2937.671915
11.0,12,2937.781991
10.0,11,2937.898814
7.0,8,2937.926374
7.0,8,2937.954792
7.0,8,2938.049035
6.0,7,2938.081875
8.0,9,2938.187987
12.0,13,2938.224521
9.0,10,2938.336735
8.0,9,2938.362571
12.0,13,2938.475971
10.0,11,2938.508377
8.0,9,2938.596486
10.0,11,2938.647088
8.0,9,2938.746221
9.0,10,2938.783891
6.0,7,2938.868823
13.0,14,2938.917437
12.0,13,2939.034248
12.0,13,2939.155715
7.0,8,2939.184904
9.0,10,2939.28737
4.0,5,2939.304199
10.0,11,2939.342214
11.0,12,2939.440681
5.0,6,2939.457121
10.0,11,2939.562434
6.0,7,2939.582128
13.0,14,2939.694937
11.0,12,2939.734238
10.0,11,2939.838094
8.0,9,2939.870552
10.0,11,2939.975463
6.0,7,2940.001279
6.0,7,2940.090465
9.0,10,2940.12065
15.0,16,2940.254154
10.0,11,2940.353447
9.0,10,2940.383416
5.0,6,2940.400206
10.0,11,2940.498177
10.0,11,2940.538358
10.0,11,2940.656733
9.0,10,2940.689949
12.0,13,2940.806764
8.0,9,2940.894746
6.0,7,2940.920299
12.0,13,2941.038241
9.0,10,2941.064655
6.0,7,2941.088349
12.0,13,2941.192746
8.0,9,2941.284293
11.0,12,2941.328851
5.0,6,2941.346678
12.0,13,2941.459167
11.0,12,2941.579213
11.0,12,2941.613247
13.0,14,2941.739255
6.0,7,2941.7583
11.0,12,2941.851434
3.0,4,2941.864766
9.0,10,2941.972954
13.0,14,2942.01817
8.0,9,2942.119243
11.0,12,2942.15281
10.0,11,2942.247257
10.0,11,2942.280276
11.0,12,2942.382317
8.0,9,2942.487049
9.0,10,2942.516899
10.0,11,2942.618417
6.0,7,2942.641998
7.0,8,2942.666322
13.0,14,2942.764868
11.0,12,2942.88165
9.0,10,2942.912008
9.0,10,2943.008577
10.0,11,2943.058499
8.0,9,2943.1539
11.0,12,2943.192663
6.0,7,2943.293419
7.0,8,2943.316407
11.0,12,2943.420834
8.0,9,2943.448492
7.0,8,2943.476712
6.0,7,2943.564849
9.0,10,2943.604834
11.0,12,2943.704625
8.0,9,2943.740897
12.0,13,2943.856378
5.0,6,2943.876167
8.0,9,2943.962508
8.0,9,2943.990308
9.0,10,2944.087918
9.0,10,2944.116904
9.0,10,2944.222292
7.0,8,2944.245724
9.0,10,2944.343444
7.0,8,2944.368411
8.0,9,2944.397594
6.0,7,2944.490827
7.0,8,2944.519321
11.0,12,2944.643071
9.0,10,2944.673196
10.0,11,2944.770131
7.0,8,2944.79824
12.0,13,2944.915085
8.0,9,2944.946909
13.0,14,2945.066519
6.0,7,2945.086447
6.0,7,2945.168079
9.0,10,2945.20457
10.0,11,2945.312655
12.0,13,2945.353858
8.0,9,2945.445917
7.0,8,2945.469108
11.0,12,2945.573411
10.0,11,2945.618196
7.0,8,2945.714164
7.0,8,2945.735919
7.0,8,2945.825064
9.0,10,2945.854608
10.0,11,2945.949131
7.0,8,2945.975618
12.0,13,2946.09574
11.0,12,2946.13082
10.0,11,2946.225745
9.0,10,2946.258741
8.0,9,2946.357736
9.0,10,2946.398638
11.0,12,2946.517261
9.0,10,2946.55687
8.0,9,2946.663991
9.0,10,2946.690042
9.0,10,2946.780858
4.0,5,2946.796603
7.0,8,2946.888223
7.0,8,2946.911962
6.0,7,2946.945634
9.0,10,2947.05291
10.0,11,2947.089124
8.0,9,2947.191436
8.0,9,2947.217948
10.0,11,2947.312417
10.0,11,2947.353189
8.0,9,2947.449773
7.0,8,2947.484903
8.0,9,2947.59535
4.0,5,2947.611351
8.0,9,2947.640722
9.0,10,2947.75462
8.0,9,2947.779618
10.0,11,2947.871589
10.0,11,2947.903939
11.0,12,2947.998506
7.0,8,2948.029034
6.0,7,2948.122831
7.0,8,2948.147029
7.0,8,2948.235583
7.0,8,2948.263289
4.0,5,2948.278676
12.0,13,2948.384278
9.0,10,2948.422224
9.0,10,2948.526372
8.0,9,2948.557745
7.0,8,2948.668116
5.0,6,2948.686925
10.0,11,2948.783599
8.0,9,2948.805785
12.0,13,2948.930817
12.0,13,2948.976343
7.0,8,2949.082196
6.0,7,2949.104161
10.0,11,2949.19844
7.0,8,2949.230169
10.0,11,2949.347134
10.0,11,2949.380443
9.0,10,2949.489717
5.0,6,2949.509595
10.0,11,2949.543988
7.0,8,2949.633026
8.0,9,2949.663667
9.0,10,2949.760293
7.0,8,2949.793844
10.0,11,2949.907695
9.0,10,2949.939608
8.0,9,2950.046475
11.0,12,2950.084025
7.0,8,2950.175908
10.0,11,2950.21457
10.0,11,2950.31076
9.0,10,2950.347419
11.0,12,2950.465603
8.0,9,2950.492285
9.0,10,2950.596476
7.0,8,2950.624073
6.0,7,2950.702985
13.0,14,2950.746866
9.0,10,2950.849771
8.0,9,2950.878053
9.0,10,2950.980168
6.0,7,2951.006128
8.0,9,2951.108323
12.0,13,2951.145723
9.0,10,2951.266446
7.0,8,2951.295195
8.0,9,2951.397309
9.0,10,2951.425381
12.0,13,2951.527389
8.0,9,2951.555157
8.0,9,2951.660455
6.0,7,2951.680474
7.0,8,2951.708444
6.0,7,2951.783061
9.0,10,2951.818104
5.0,6,2951.839316
11.0,12,2951.950846
10.0,11,2952.070146
7.0,8,2952.09226
10.0,11,2952.190991
9.0,10,2952.220963
8.0,9,2952.308439
10.0,11,2952.338494
8.0,9,2952.446584
9.0,10,2952.474411
13.0,14,2952.57631
9.0,10,2952.61495
9.0,10,2952.719026
6.0,7,2952.742774
8.0,9,2952.8511
13.0,14,2952.891562
8.0,9,2952.976503
6.0,7,2952.999372
10.0,11,2953.112597
4.0,5,2953.130022
8.0,9,2953.164181
10.0,11,2953.283831
9.0,10,2953.313238
8.0,9,2953.404481
9.0,10,2953.43464
10.0,11,2953.529525
10.0,11,2953.575425
11.0,12,2953.691552
7.0,8,2953.719257
9.0,10,2953.82034
6.0,7,2953.843902
10.0,11,2953.945531
6.0,7,2953.968676
7.0,8,2954.060591
11.0,12,2954.092712
8.0,9,2954.209707
10.0,11,2954.242762
5.0,6,2954.262332
9.0,10,2954.357914
6.0,7,2954.377754
8.0,9,2954.472847
6.0,7,2954.494567
11.0,12,2954.601413
10.0,11,2954.63356
8.0,9,2954.726137
9.0,10,2954.760141
10.0,11,2954.863633
7.0,8,2954.888077
5.0,6,2954.908462
11.0,12,2955.005504
8.0,9,2955.033277
5.0,6,2955.118593
7.0,8,2955.149692
9.0,10,2955.264526
9.0,10,2955.297668
11.0,12,2955.416236
8.0,9,2955.441776
3.0,4,2955.456355
10.0,11,2955.554952
9.0,10,2955.58524
6.0,7,2955.666124
7.0,8,2955.697196
9.0,10,2955.799733
11.0,12,2955.834094
9.0,10,2955.933752
6.0,7,2955.957154
9.0,10,2956.055746
7.0,8,2956.081489
11.0,12,2956.201637
7.0,8,2956.225172
6.0,7,2956.244748
7.0,8,2956.337287
11.0,12,2956.380109
7.0,8,2956.471504
9.0,10,2956.508076
10.0,11,2956.62368
6.0,7,2956.648652
11.0,12,2956.754143
9.0,10,2956.788399
6.0,7,2956.879804
6.0,7,2956.900223
8.0,9,2956.93171
8.0,9,2957.031655
8.0,9,2957.057667
12.0,13,2957.179102
8.0,9,2957.204158
7.0,8,2957.286077
6.0,7,2957.310371
9.0,10,2957.420165
12.0,13,2957.475705
9.0,10,2957.580947
7.0,8,2957.606936
4.0,5,2957.694575
8.0,9,2957.727032
9.0,10,2957.758175
8.0,9,2957.8486
13.0,14,2957.978972
8.0,9,2958.011845
7.0,8,2958.045142
3.0,4,2958.132582
6.0,7,2958.152934
5.0,6,2958.170978
10.0,11,2958.277881
6.0,7,2958.298388
6.0,7,2958.383674
13.0,14,2958.432504
8.0,9,2958.53335
3.0,4,2958.54611
10.0,11,2958.586085
8.0,9,2958.687568
6.0,7,2958.705096
7.0,8,2958.792561
8.0,9,2958.823456
9.0,10,2958.923327
9.0,10,2958.95682
9.0,10,2959.072754
9.0,10,2959.100341
5.0,6,2959.121054
8.0,9,2959.22345
8.0,9,2959.249724
8.0,9,2959.34116
7.0,8,2959.36764
12.0,13,2959.479451
11.0,12,2959.52886
11.0,12,2959.639157
10.0,11,2959.745934
7.0,8,2959.769562
9.0,10,2959.806468
8.0,9,2959.90205
10.0,11,2959.941425
7.0,8,2960.034254
8.0,9,2960.067982
11.0,12,2960.165387
9.0,10,2960.195758
11.0,12,2960.3206
7.0,8,2960.348538
10.0,11,2960.450098
9.0,10,2960.486772
8.0,9,2960.597311
7.0,8,2960.622202
7.0,8,2960.710623
10.0,11,2960.746022
8.0,9,2960.831491
5.0,6,2960.847384
9.0,10,2960.949844
7.0,8,2960.976445
11.0,12,2961.07344
11.0,12,2961.11583
10.0,11,2961.226983
10.0,11,2961.258767
12.0,13,2961.366558
10.0,11,2961.401551
8.0,9,2961.496165
10.0,11,2961.536436
9.0,10,2961.638808
6.0,7,2961.662924
8.0,9,2961.753457
11.0,12,2961.79161
9.0,10,2961.886071
10.0,11,2961.930975
9.0,10,2962.038102
9.0,10,2962.066614
10.0,11,2962.16786
11.0,12,2962.281565
7.0,8,2962.303463
8.0,9,2962.337786
6.0,7,2962.438689
7.0,8,2962.467553
5.0,6,2962.48821
7.0,8,2962.578082
8.0,9,2962.609833
11.0,12,2962.709004
6.0,7,2962.737636
7.0,8,2962.842672
13.0,14,2962.889184
11.0,12,2962.999423
9.0,10,2963.031402
8.0,9,2963.123792
7.0,8,2963.148471
9.0,10,2963.248151
9.0,10,2963.289532
13.0,14,2963.411255
8.0,9,2963.43847
8.0,9,2963.531013
12.0,13,2963.643555
8.0,9,2963.670747
11.0,12,2963.795847
8.0,9,2963.825519
7.0,8,2963.850462
9.0,10,2963.948029
8.0,9,2963.974289
10.0,11,2964.064918
10.0,11,2964.101183
11.0,12,2964.208646
12.0,13,2964.337643
0,2,2964.344973
4.0,5,2964.360694
7.0,8,2964.386573
4.0,5,2964.465418
9.0,10,2964.509546
10.0,11,2964.614453
10.0,11,2964.649506
9.0,10,2964.745274
10.0,11,2964.777549
9.0,10,2964.868886
9.0,10,2964.911017
12.0,13,2965.026486
8.0,9,2965.055841
14.0,15,2965.174425
6.0,7,2965.262223
9.0,10,2965.289803
8.0,9,2965.398584
9.0,10,2965.428137
11.0,12,2965.532189
10.0,11,2965.568512
7.0,8,2965.660177
6.0,7,2965.678968
10.0,11,2965.719245
11.0,12,2965.831115
8.0,9,2965.925409
12.0,13,2965.96422
7.0,8,2966.055738
9.0,10,2966.09802
5.0,6,2966.11737
8.0,9,2966.216924
12.0,13,2966.254344
10.0,11,2966.357785
10.0,11,2966.453481
8.0,9,2966.484027
7.0,8,2966.510049
14.0,15,2966.632344
7.0,8,2966.720676
7.0,8,2966.745861
7.0,8,2966.768616
7.0,8,2966.86052
7.0,8,2966.885477
11.0,12,2967.000204
10.0,11,2967.035278
8.0,9,2967.13266
6.0,7,2967.156088
9.0,10,2967.247017
10.0,11,2967.279998
12.0,13,2967.401703
8.0,9,2967.430864
8.0,9,2967.529922
9.0,10,2967.55891
9.0,10,2967.640476
5.0,6,2967.660992
8.0,9,2967.690778
7.0,8,2967.785202
9.0,10,2967.817363
6.0,7,2967.91759
9.0,10,2967.947998
8.0,9,2968.036593
8.0,9,2968.07743
9.0,10,2968.179232
12.0,13,2968.220929
12.0,13,2968.329971
11.0,12,2968.431866
6.0,7,2968.449454
12.0,13,2968.575996
8.0,9,2968.602974
9.0,10,2968.635793
6.0,7,2968.732469
9.0,10,2968.764273
11.0,12,2968.874652
10.0,11,2968.913555
9.0,10,2969.019863
6.0,7,2969.046175
6.0,7,2969.137764
7.0,8,2969.162971
6.0,7,2969.182659
3.0,4,2969.267794
8.0,9,2969.294881
8.0,9,2969.385756
9.0,10,2969.410622
9.0,10,2969.532543
5.0,6,2969.553664
6.0,7,2969.579092
4.0,5,2969.595339
8.0,9,2969.69243
7.0,8,2969.721231
9.0,10,2969.826418
5.0,6,2969.842396
7.0,8,2969.866935
12.0,13,2969.97117
5.0,6,2969.993428
8.0,9,2970.085474
6.0,7,2970.110894
5.0,6,2970.207591
9.0,10,2970.237424
10.0,11,2970.328615
9.0,10,2970.361131
11.0,12,2970.478483
10.0,11,2970.50814
9.0,10,2970.629908
10.0,11,2970.662957
13.0,14,2970.768718
11.0,12,2970.873421
9.0,10,2970.919181
9.0,10,2971.033318
7.0,8,2971.06272
7.0,8,2971.095582
10.0,11,2971.20299
7.0,8,2971.227277
8.0,9,2971.308757
13.0,14,2971.356094
7.0,8,2971.45599
7.0,8,2971.481645
9.0,10,2971.587081
7.0,8,2971.611334
8.0,9,2971.696926
8.0,9,2971.724138
12.0,13,2971.850862
7.0,8,2971.873898
8.0,9,2971.967283
10.0,11,2972.005308
7.0,8,2972.095236
8.0,9,2972.121784
8.0,9,2972.149549
11.0,12,2972.256576
8.0,9,2972.285024
10.0,11,2972.38346
8.0,9,2972.411823
6.0,7,2972.491697
9.0,10,2972.529188
10.0,11,2972.640507
9.0,10,2972.671137
8.0,9,2972.773245
13.0,14,2972.867684
9.0,10,2972.900813
9.0,10,2973.005254
10.0,11,2973.033567
7.0,8,2973.064265
9.0,10,2973.172906
11.0,12,2973.276179
13.0,14,2973.326223
9.0,10,2973.425265
7.0,8,2973.458264
7.0,8,2973.559427
8.0,9,2973.584227
7.0,8,2973.608137
9.0,10,2973.697946
8.0,9,2973.731485
11.0,12,2973.836541
8.0,9,2973.870111
9.0,10,2973.978595
13.0,14,2974.080132
6.0,7,2974.101708
7.0,8,2974.12853
3.0,4,2974.207109
9.0,10,2974.236262
8.0,9,2974.356288
11.0,12,2974.390413
10.0,11,2974.501177
8.0,9,2974.530079
10.0,11,2974.632576
5.0,6,2974.648688
9.0,10,2974.678193
8.0,9,2974.774652
7.0,8,2974.80419
10.0,11,2974.908708
7.0,8,2974.934513
11.0,12,2975.028337
9.0,10,2975.064199
8.0,9,2975.163713
7.0,8,2975.186292
10.0,11,2975.28018
10.0,11,2975.317493
10.0,11,2975.42895
6.0,7,2975.452916
5.0,6,2975.548841
12.0,13,2975.59693
7.0,8,2975.70158
8.0,9,2975.728999
9.0,10,2975.83936
5.0,6,2975.857435
7.0,8,2975.882968
7.0,8,2975.979641
10.0,11,2976.015563
9.0,10,2976.117152
7.0,8,2976.147977
7.0,8,2976.176682
9.0,10,2976.278193
9.0,10,2976.320956
7.0,8,2976.422875
9.0,10,2976.448389
8.0,9,2976.548124
9.0,10,2976.578693
8.0,9,2976.66288
9.0,10,2976.704978
12.0,13,2976.816094
6.0,7,2976.842607
11.0,12,2976.954925
8.0,9,2976.977356
8.0,9,2977.062846
11.0,12,2977.105052
10.0,11,2977.207974
9.0,10,2977.239767
9.0,10,2977.339929
6.0,7,2977.361315
9.0,10,2977.447208
8.0,9,2977.480178
11.0,12,2977.597751
7.0,8,2977.625532
5.0,6,2977.725945
12.0,13,2977.760269
8.0,9,2977.840934
10.0,11,2977.885611
10.0,11,2977.989745
9.0,10,2978.023403
9.0,10,2978.127093
13.0,14,2978.172038
5.0,6,2978.253319
9.0,10,2978.292015
8.0,9,2978.388928
8.0,9,2978.422136
15.0,16,2978.545042
10.0,11,2978.592332
8.0,9,2978.691724
7.0,8,2978.713763
9.0,10,2978.803061
7.0,8,2978.841492
9.0,10,2978.942465
10.0,11,2978.974806
11.0,12,2979.076996
5.0,6,2979.095607
12.0,13,2979.200871
10.0,11,2979.23665
9.0,10,2979.333435
9.0,10,2979.366855
8.0,9,2979.466159
9.0,10,2979.50538
8.0,9,2979.60633
10.0,11,2979.64486
10.0,11,2979.756868
8.0,9,2979.78287
9.0,10,2979.879197
10.0,11,2979.91065
7.0,8,2979.996102
5.0,6,2980.014101
13.0,14,2980.145658
6.0,7,2980.163433
8.0,9,2980.253335
8.0,9,2980.281408
9.0,10,2980.38287
11.0,12,2980.424191
9.0,10,2980.536588
9.0,10,2980.570031
9.0,10,2980.668906
10.0,11,2980.70379
8.0,9,2980.795183
10.0,11,2980.834028
10.0,11,2980.945035
12.0,13,2980.994129
7.0,8,2981.100479
10.0,11,2981.130282
8.0,9,2981.222009
9.0,10,2981.264205
9.0,10,2981.366557
8.0,9,2981.398446
11.0,12,2981.518789
8.0,9,2981.546991
6.0,7,2981.625858
8.0,9,2981.6562
10.0,11,2981.769375
8.0,9,2981.799038
10.0,11,2981.920534
7.0,8,2981.94175
9.0,10,2982.041784
8.0,9,2982.07386
6.0,7,2982.096801
8.0,9,2982.191448
9.0,10,2982.228624
8.0,9,2982.330352
10.0,11,2982.36355
11.0,12,2982.488553
4.0,5,2982.503986
9.0,10,2982.594499
8.0,9,2982.625264
10.0,11,2982.745041
6.0,7,2982.763173
8.0,9,2982.794315
10.0,11,2982.914422
11.0,12,2983.017242
10.0,11,2983.053558
11.0,12,2983.163227
9.0,10,2983.193148
12.0,13,2983.316036
7.0,8,2983.339687
7.0,8,2983.435822
9.0,10,2983.472344
9.0,10,2983.582397
5.0,6,2983.600498
11.0,12,2983.708071
8.0,9,2983.733615
10.0,11,2983.851337
8.0,9,2983.87794
8.0,9,2983.908545
6.0,7,2983.998516
11.0,12,2984.036474
3.0,4,2984.109709
9.0,10,2984.139366
6.0,7,2984.166897
9.0,10,2984.27847
7.0,8,2984.30279
10.0,11,2984.398317
8.0,9,2984.427269
7.0,8,2984.508519
5.0,6,2984.530562
7.0,8,2984.556813
9.0,10,2984.661506
6.0,7,2984.685971
11.0,12,2984.800341
8.0,9,2984.827108
8.0,9,2984.919965
7.0,8,2984.948002
7.0,8,2985.039243
9.0,10,2985.079246
10.0,11,2985.182632
7.0,8,2985.203361
11.0,12,2985.317378
7.0,8,2985.341673
10.0,11,2985.427644
6.0,7,2985.446568
9.0,10,2985.488871
9.0,10,2985.591893
8.0,9,2985.618336
11.0,12,2985.735375
6.0,7,2985.752999
10.0,11,2985.857724
10.0,11,2985.89705
12.0,13,2986.012177
11.0,12,2986.119215
7.0,8,2986.143283
12.0,13,2986.264337
12.0,13,2986.301179
0,2,2986.372036
9.0,10,2986.400044
10.0,11,2986.498203
10.0,11,2986.5295
7.0,8,2986.629037
9.0,10,2986.65378
10.0,11,2986.749547
10.0,11,2986.787122
7.0,8,2986.88826
10.0,11,2986.921703
8.0,9,2987.002821
6.0,7,2987.02305
8.0,9,2987.048569
9.0,10,2987.145623
10.0,11,2987.182257
11.0,12,2987.294791
10.0,11,2987.386991
7.0,8,2987.419331
11.0,12,2987.531602
7.0,8,2987.556371
9.0,10,2987.602847
13.0,14,2987.724321
10.0,11,2987.829144
6.0,7,2987.85276
11.0,12,2987.951449
10.0,11,2987.991841
11.0,12,2988.103933
6.0,7,2988.125705
8.0,9,2988.233836
8.0,9,2988.261782
11.0,12,2988.353992
7.0,8,2988.386783
9.0,10,2988.49173
8.0,9,2988.516329
7.0,8,2988.544992
6.0,7,2988.643687
7.0,8,2988.665715
6.0,7,2988.690547
10.0,11,2988.786048
9.0,10,2988.89034
9.0,10,2988.920485
8.0,9,2988.95406
11.0,12,2989.058842
5.0,6,2989.080949
8.0,9,2989.169275
5.0,6,2989.194043
6.0,7,2989.222206
8.0,9,2989.316955
5.0,6,2989.335135
10.0,11,2989.433634
6.0,7,2989.457491
7.0,8,2989.545707
10.0,11,2989.575669
8.0,9,2989.682133
8.0,9,2989.707728
9.0,10,2989.737114
10.0,11,2989.839176
9.0,10,2989.930242
6.0,7,2989.948789
8.0,9,2989.98303
8.0,9,2990.08905
9.0,10,2990.116226
10.0,11,2990.215529
5.0,6,2990.236092
9.0,10,2990.34103
8.0,9,2990.368793
9.0,10,2990.483613
10.0,11,2990.511868
10.0,11,2990.614999
8.0,9,2990.642684
7.0,8,2990.737316
7.0,8,2990.757738
9.0,10,2990.797147
10.0,11,2990.904953
9.0,10,2990.93813
7.0,8,2991.017052
8.0,9,2991.06732
11.0,12,2991.178299
8.0,9,2991.204507
6.0,7,2991.313313
9.0,10,2991.342004
4.0,5,2991.357234
7.0,8,2991.445681
11.0,12,2991.480331
8.0,9,2991.576517
11.0,12,2991.701648
7.0,8,2991.721314
2.0,3,2991.732311
9.0,10,2991.840134
11.0,12,2991.880601
9.0,10,2991.970189
9.0,10,2992.00315
8.0,9,2992.102206
7.0,8,2992.127907
4.0,5,2992.142516
8.0,9,2992.238299
8.0,9,2992.265908
7.0,8,2992.355399
9.0,10,2992.389899
7.0,8,2992.41574
9.0,10,2992.519008
9.0,10,2992.556083
10.0,11,2992.661867
11.0,12,2992.762546
13.0,14,2992.811754
7.0,8,2992.909081
12.0,13,2992.948242
7.0,8,2993.049378
11.0,12,2993.088708
5.0,6,2993.170285
7.0,8,2993.194906
7.0,8,2993.21995
12.0,13,2993.335176
11.0,12,2993.453064
8.0,9,2993.478654
7.0,8,2993.562831
10.0,11,2993.606277
11.0,12,2993.717354
10.0,11,2993.757581
12.0,13,2993.861737
8.0,9,2993.887703
10.0,11,2993.978499
11.0,12,2994.096509
7.0,8,2994.120226
9.0,10,2994.158638
11.0,12,2994.279762
8.0,9,2994.305287
8.0,9,2994.411443
10.0,11,2994.442683
6.0,7,2994.524065
9.0,10,2994.558116
10.0,11,2994.663589
4.0,5,2994.681512
8.0,9,2994.782967
7.0,8,2994.8048
5.0,6,2994.822508
11.0,12,2994.928667
11.0,12,2994.965117
7.0,8,2995.058941
10.0,11,2995.105729
8.0,9,2995.199965
9.0,10,2995.231071
9.0,10,2995.326421
8.0,9,2995.354577
8.0,9,2995.444668
7.0,8,2995.476313
11.0,12,2995.583817
11.0,12,2995.617398
12.0,13,2995.71931
8.0,9,2995.746037
7.0,8,2995.84426
11.0,12,2995.880224
9.0,10,2995.984932
9.0,10,2996.02454
10.0,11,2996.122095
9.0,10,2996.21555
10.0,11,2996.25342
6.0,7,2996.281067
9.0,10,2996.388547
11.0,12,2996.492575
1.0,2,2996.498848
7.0,8,2996.523653
7.0,8,2996.545887
12.0,13,2996.64695
10.0,11,2996.757858
10.0,11,2996.792495
3.0,4,2996.80654
8.0,9,2996.911217
11.0,12,2996.948839
11.0,12,2997.037931
6.0,7,2997.072159
